fileName,Longest Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
tracy_geaccone_000_1_1.pst.307.xls,Annual Fuel Calc Alt:I30,351,69,1,69,1
jeff_dasovich_000_1_1_1.pst.91.xls,Template:N9,71,6,0,5,0
benjamin_rogers_001_1_1.pst.5.xls,Wilton:T114,85,35,0,35,0
gstorey_000_1_1.pst.116.xls,InputOutputSheet:S14,2187,360,2,2,2
scott_neal_000_1_1.pst.156.xls,Correlations:BC3,179,300,1,1,1
don_baughman_000_1_1.pst.137.xls,Sheet1:C38,97,37,1,21,1
stacey_white_000_1_1.pst.228.xls,ARG FIRM Port Calc Extract:M39,324,363,3,8,4
tracy_geaccone_000_1_1.pst.269.xls,Trackers:D344,140,236,2,236,2
jane_tholt_000_1_1.pst.123.xls,Study 3:A9,82,72,0,62,0
jeffrey_a_shankman_000_1_2.pst.12.xls,APIS:C320,80,52,1,1,1
john_griffith_000_1_1.pst.196.xls,New Index Sale:N9,632,2888,30,2888,32
daren_farmer_000_1_1.pst.1427.xls,Jan 01 trial:AB14,133,584,12,583,12
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:D140,256,461,4,461,4
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:H19,510,19,0,16,0
paul_y'barbo_000_1_1.pst.61.xls,76%:D2,127,2017,11,2017,13
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,81,61,0,61,0
stacey_white_000_1_1.pst.51.xls,NG Summary by Day:E307,117,7,1,7,1
chris_germany_000_1_2.pst.1047.xls,Sheet2:K401,446,63,1,32,1
errol_mclaughlin_jr_000_1_1.pst.134.xls,LVPP MTM:R18,67,25,1,25,1
benjamin_rogers_001_1_1.pst.246.xls,ENA Debt:B11,123,126,0,108,1
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:E66,121,116,1,116,1
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:BL4,511,17832,176,17831,199
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,80,37,0,15,0
david_delainey_000_1_2.pst.135.xls,commercial income:K12,109,20,0,20,0
andy_zipper_000_1_1.pst.20.xls,Deal Detail:K727,72,3,0,1,0
tracy_geaccone_000_1_1.pst.262.xls,Trackers:D184,159,248,2,248,3
stacey_white_000_1_1.pst.287.xls,BRA Power:A6,1445,4385,88,4385,91
andy_zipper_000_1_1.pst.63.xls,DD-EGL:P29,70,3,0,3,1
matthew_lenhart_001_1_1.pst.152.xls,OP.Power Desk Daily Price:B7,81,61,1,61,1
benjamin_rogers_000_1_1.pst.204.xls,Wilton:X135,83,34,0,34,0
kevin_presto_000_1_1.pst.473.xls,Raw Data:I6702,283,3,0,1,0
benjamin_rogers_000_1_1.pst.140.xls,Curve Paste:BU217,789,84,0,1,0
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,1395,4385,88,4385,91
andy_zipper_000_1_1.pst.166.xls,Deal Detail:K23,54,3,0,1,0
vkaminski_000_1_1_1.pst.216.xls,sp500:D8,121,871,9,871,10
chris_germany_000_1_2.pst.1075.xls,Sheet2:K99,413,127,2,126,2
chris_germany_000_1_2.pst.1032.xls,11-99:AI11,69,31,0,2,0
vkaminski_000_1_1_1.pst.24.xls,Analysis:L8,107,249,1,9,2
daren_farmer_000_1_1.pst.313.xls,thursday:N13,88,3,0,3,0
lindy_donoho_000_1_1_1.pst.10.xls,WOT by Month thru 2010:DU7,135,9,0,9,0
craig_dean_000_1_1.pst.28.xls,May3:C49,55,13,1,3,1
larry_may_000_1_1.pst.309.xls,DATA:B3,121,60,1,1,1
andy_zipper_000_1_1.pst.27.xls,Deal Detail:K375,90,3,0,1,0
vkaminski_002_1_1_1.pst.10.xls,5a. 7.1:D4,488,14018,126,14017,145
drew_fossum_000_1_1.pst.224.xls,Jul:A9,45,199,1,199,1
chris_germany_000_1_2.pst.162.xls,Special Pricing:A327,101,8,0,8,0
vkaminski_000_1_1_1.pst.171.xls,TIN:B3505,334,7,0,5,0
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C38,97,37,1,21,1
andy_zipper_000_1_1.pst.138.xls,DD-EGL:P29,742,3,0,3,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,137,306,1,306,1
matthew_lenhart_000_1_1.pst.20.xls,Curves:A1,1007,899,31,899,32
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,121,372,2,371,2
andy_zipper_000_1_1.pst.83.xls,DD-EGL:P29,399,3,0,3,0
tracy_geaccone_000_1_1.pst.428.xls,EREC-EREC4:E92,85,71,1,71,1
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:AJ62,109,1,0,1,0
benjamin_rogers_000_1_1.pst.104.xls,ZONE A OFFPEAK:C7,112,93,1,93,1
andy_zipper_000_1_1.pst.79.xls,DD-EGL:P29,56,3,0,3,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C38,116,37,0,21,0
phillip_allen_000_1_1.pst.302.xls,Sheet2:G3,304,27,0,1,0
jane_tholt_000_1_1.pst.186.xls,July 17 Supply Price:A3,65,36,0,1,0
don_baughman_000_1_1.pst.145.xls,Sheet1:C38,97,37,0,21,0
don_baughman_000_1_1.pst.102.xls,Sheet1:C38,96,37,1,21,1
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,157,2232,17,2232,18
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AB14,219,584,11,583,12
don_baughman_000_1_1.pst.188.xls,Sheet1:C38,98,37,0,21,0
andrew_lewis_000_1_1.pst.12.xls,Swap:A7,53,900,6,900,7
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,151,2016,9,2016,10
benjamin_rogers_000_1_1.pst.154.xls,Debt:B54,65,366,3,364,3
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,89,2003,10,1,10
keith_holst_000_1_1.pst.144.xls,FizIndexStart:C45,237,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,111,20,0,20,0
louise_kitchen_001_1_1_1.pst.364.xls,Mkt Risk:J17,50,44,1,43,1
benjamin_rogers_001_1_1.pst.27.xls,Wilton:Y135,85,28,0,28,0
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,1568,16611,239,16610,250
john_griffith_000_1_1.pst.1000.xls,Spread Option:AO10,132,246,2,1,2
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:J59,342,2,0,1,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103816 - Detail Expenses:M48,112,7,0,7,0
kim_ward_000_1_2.pst.428.xls,July 17 Supply Price:A3,72,36,0,1,0
tracy_geaccone_000_1_1.pst.306.xls,Annual Fuel Calc Alt:L30,304,67,1,67,1
john_hodge_000_1_1.pst.198.xls,load Info:L910,250,8,0,4,0
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J11,96,251,2,251,2
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :I7,525,4381,37,4381,41
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E70,129,70,0,70,0
joe_parks_000_1_1.pst.315.xls,Monthly Value:D14,652,25,0,25,0
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:X531,196,1,0,1,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C38,97,37,1,21,1
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,788,8649,114,8640,119
vladi_pimenov_000_1_1.pst.73.xls,Price Sheet:B3,83,69,0,16,0
andy_zipper_000_1_1.pst.62.xls,DD-EGL:P29,61,3,0,3,0
andy_zipper_000_1_1.pst.146.xls,DD-EGL:P29,743,3,1,3,1
benjamin_rogers_000_1_1.pst.169.xls,ENA_Debt:B54,444,366,3,364,4
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,89,61,0,61,0
david_delainey_000_1_2.pst.134.xls,balance sheet:I3,105,123,1,123,1
larry_may_000_1_1.pst.114.xls,curves:G2,114,53,0,1,0
vkaminski_000_1_1_1.pst.317.xls,volatility:H704,189,34,0,3,0
dutch_quigley_000_1_1.pst.210.xls,Opt:B10,208,294,2,1,2
don_baughman_000_1_1.pst.202.xls,8-1:C38,306,37,0,21,0
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,83,237,1,237,1
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:I39,64,11,0,9,0
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:D108,220,461,4,461,4
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:D108,212,461,4,461,4
vkaminski_003_1_1_1.pst.73.xls,CurveCreator:A4,1152,157,2,1,2
joe_stepenovitch_000_1_1.pst.15.xls,DATA:S537,33,2,0,2,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,1323,8313,90,8303,97
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3505,428,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Oct :Q16,96,127,2,127,2
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:F98,101,36,1,36,1
fletcher_sturm_000_1_1.pst.44.xls,Mar01:E2,255,30,0,1,0
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:D30,206,6,0,2,0
andy_zipper_000_1_1.pst.28.xls,DD-EGL:P29,880,3,0,3,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K55,407,63,1,32,1
don_baughman_000_1_1.pst.193.xls,Sheet1:C38,96,37,0,21,0
chris_germany_000_1_2.pst.163.xls,Special Pricing:A327,102,8,0,8,0
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,1329,8313,89,8303,96
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:D108,208,461,4,461,4
craig_dean_000_1_1.pst.35.xls,2CSC3ZONES 01SUM1 BASE CASE:H4780,310,2,0,1,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J11,95,251,2,251,2
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:H3819,775,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,345,413,4,3,4
john_arnold_000_1_2.pst.326.xls,model1:P19,245,815,7,815,7
harry_arora_000_1_1.pst.130.xls,WorkingData:Q5,2405,4610,873,4610,877
don_baughman_000_1_1.pst.150.xls,Sheet1:C38,97,37,0,21,0
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:A1,672,824,4,824,5
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,81,61,0,61,0
kim_ward_000_1_2.pst.383.xls,July 17 Supply Price:A3,66,36,0,1,0
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:C1,1688,31,0,1,0
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:DU7,135,9,0,9,0
andy_zipper_000_1_1.pst.78.xls,DD-EGL:P29,55,3,0,3,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:K23,58,3,0,1,0
don_baughman_000_1_1.pst.144.xls,Sheet1:C38,98,37,0,21,0
don_baughman_000_1_1.pst.101.xls,Sheet1:C38,149,37,1,21,1
larry_campbell_000_1_1.pst.502.xls,Sheet1:C38,128,37,1,21,1
don_baughman_000_1_1.pst.187.xls,Sheet1:C38,149,37,1,21,1
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,1401,29029,337,29029,365
andy_zipper_000_1_1.pst.84.xls,DD-EGL:P29,747,3,0,3,0
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AB14,436,584,12,583,12
paul_y'barbo_000_1_1.pst.127.xls,Duke 500621:H12,69,235,2,233,2
vkaminski_001_1_2_1.pst.159.xls,Escalation:L13,173,275,2,1,2
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,1501,4385,83,4385,86
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,81,61,0,61,0
john_arnold_000_1_2.pst.354.xls,Position:M4,100,8,0,7,0
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,132,124,1,124,1
vkaminski_000_1_1_1.pst.23.xls,Aux:H5,216,22,0,1,0
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F2,2404,20846,185,20844,202
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:A4,75,1087,7,1085,7
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):B3,153,5,0,5,0
joe_parks_000_1_1.pst.296.xls,Data:J2,90,337,1,1,2
andy_zipper_000_1_1.pst.81.xls,DD-EGL:P29,53,3,1,3,1
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E70,95,70,1,70,1
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A113,174,178,2,45,2
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,164,527,4,527,4
cooper_richey_000_1_1.pst.30.xls,DATA:F38,56,3,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-EGL:P29,60,3,0,3,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,320,201,1,1,1
mike_grigsby_000_1_1_1.pst.108.xls,Curves:A1,1124,899,31,899,31
benjamin_rogers_001_1_1.pst.34.xls,Wilton:Y135,84,28,0,28,0
larry_may_000_1_1.pst.311.xls,WEST GAMMA:B3,626,150,1,1,1
robin_rodrigue_000_1_1.pst.133.xls,Alberta Curve:D9,136,61,0,60,0
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,88,61,1,61,1
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B47,102,3561,30,3560,33
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:D30,208,6,1,2,1
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3505,333,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:G47,71,116,1,111,1
don_baughman_000_1_1.pst.147.xls,Sheet1:C38,128,37,0,21,0
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,171,28,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-EGL:P10,65,4,0,4,0
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,98,1343,13,1322,14
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,1455,4385,67,4385,69
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:DU7,133,9,0,9,0
darron_c_giron_002_1_1_1.pst.149.xls,Carley-Custodial:F6,243,870,8,869,8
benjamin_rogers_000_1_1.pst.57.xls,Gas Curves:BV2,388,410,4,3,4
andy_zipper_000_1_1.pst.88.xls,DD-EGL:P29,793,3,0,3,0
vkaminski_001_1_2_1.pst.36.xls,RMPM-Whole:I12,486,2711,30,2710,33
cooper_richey_000_1_1.pst.29.xls,Results:K40,87,3,1,1,1
don_baughman_000_1_1.pst.178.xls,Sheet1:C38,104,37,0,21,0
kevin_presto_000_1_1.pst.17.xls,CALC:S152,90,29,0,29,0
keith_holst_000_1_1.pst.68.xls,Data WEI:AB2706,785,482,5,7,5
tracy_geaccone_000_1_1.pst.151.xls,Trackers:D184,155,248,3,248,3
