fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
kevin_presto_000_1_1.pst.261.xls,Results:K5551,136,3,1,1,1
kim_ward_000_1_2.pst.406.xls,Sales:C9,66,1986,13,508,15
andy_zipper_000_1_1.pst.77.xls,DD-ENA:F500,65,8,0,8,0
jim_schwieger_000_1_1.pst.113.xls,Sheet1:BQ1974,433,3,0,3,0
darron_c_giron_002_1_1_1.pst.154.xls,Darron:E4,154,1999,13,1999,15
vkaminski_000_1_1_1.pst.276.xls,payout model:AQ5,58,2101,18,201,19
don_baughman_000_1_1.pst.151.xls,Sheet1:C20,98,37,0,21,1
john_lavorato_000_1_1_1.pst.57.xls,POS Lambie:BB2,1479,1670,19,1670,20
john_griffith_000_1_1.pst.197.xls,Pastoria:F3,449,8312,101,8302,111
don_baughman_000_1_1.pst.143.xls,Sheet1:C20,100,37,1,21,1
stacey_white_000_1_1.pst.382.xls,NP15:B4,73,285,2,234,2
andy_zipper_000_1_1.pst.106.xls,TRANSACTIONSUMMARYREPORT -1:N4780,751,9,0,4,0
joe_parks_000_1_1.pst.133.xls,Variable Rates - Sept:P5,919,18786,112,18786,133
mark_taylor_001_1_1.pst.58.xls,Sheet1:M4,245,8445,101,8445,113
andy_zipper_000_1_1.pst.70.xls,DD-ENA:F500,62,8,0,8,0
tracy_geaccone_000_1_1.pst.268.xls,Trackers:D61,159,1098,11,1087,12
jonathan_mckay_000_1_1.pst.15.xls,TETCO_TRANSCO:Y86,234,270,2,270,2
don_baughman_000_1_1.pst.128.xls,Sheet1:C20,69,37,0,21,0
andy_zipper_000_1_1.pst.53.xls,DD-EPM:U429,61,4,1,2,1
andy_zipper_000_1_1.pst.68.xls,DD-ENA:F500,61,8,1,8,1
andy_zipper_000_1_1.pst.168.xls,Deal Detail:B9,63,674,4,1,5
don_baughman_000_1_1.pst.175.xls,Sheet1:C20,100,37,1,21,1
john_zufferli_000_1_1.pst.54.xls,DATA:F1556,59,3,0,1,0
chris_germany_000_1_2.pst.164.xls,gatherco:J3,144,1132,6,1132,7
andy_zipper_000_1_1.pst.85.xls,TRANSACTIONSUMMARYREPORT -1:N4780,854,9,0,4,0
kevin_hyatt_000_1_1.pst.120.xls,PNM 500617:H12,45,238,2,235,2
jim_schwieger_000_1_1.pst.105.xls,Sheet1:BR179,80,121,1,105,2
vkaminski_002_1_1_1.pst.12.xls,5d. 7.6:D4,1647,17021,154,17020,168
darron_c_giron_000_1_1_1.pst.137.xls,PRD Location_Def:K3439,724,2,0,2,0
dutch_quigley_000_1_1.pst.212.xls,Swap:AG9,81,353,4,1,4
kevin_ruscitti_000_1_1.pst.157.xls,03-22-00AM:BT499,262,1,0,1,0
andy_zipper_000_1_1.pst.144.xls,TRANSACTIONSUMMARYREPORT -1:N4780,793,9,0,4,0
robin_rodrigue_000_1_1.pst.12.xls,Detail:J4400,143,1,0,1,0
andy_zipper_000_1_1.pst.21.xls,TRANSACTIONSUMMARYREPORT -1:N4780,818,9,0,4,0
lindy_donoho_000_1_1_1.pst.123.xls,SJ by Month:H28,74,108,1,108,1
tracy_geaccone_000_1_1.pst.146.xls,Trackers:D61,197,1098,11,1087,11
don_baughman_000_1_1.pst.189.xls,Sheet1:C20,99,37,1,21,1
fletcher_sturm_000_1_1.pst.99.xls,Cash:D1,232,1049,5,1049,6
don_baughman_000_1_1.pst.200.xls,8-1:C20,196,37,0,21,0
juan_hernandez_000_1_1.pst.10.xls,Sheet1:C20,99,37,0,21,0
robin_rodrigue_000_1_1.pst.159.xls,Detail:J4400,141,1,0,1,0
vkaminski_002_1_1_1.pst.276.xls,Gas Curves:BV2,258,412,3,3,3
daren_farmer_000_1_1.pst.104.xls,Jan 01 trial:AW14,222,584,11,583,12
vkaminski_000_1_1_1.pst.310.xls,Sheet1:A64,373,10866,105,10866,112
dutch_quigley_000_1_1.pst.202.xls,Position:Z2,297,2555,23,2532,24
vkaminski_000_1_1_1.pst.309.xls,Sheet1:A64,409,10866,113,10866,123
elizabeth_sager_000_1_1.pst.122.xls,Top Exposure (2):F500,562,5,0,3,0
juan_hernandez_000_1_1.pst.169.xls,Regional_Spreads:B759,502,19,0,19,0
don_baughman_000_1_1.pst.190.xls,Sheet1:C20,98,37,0,21,0
jonathan_mckay_000_1_1.pst.14.xls,TETCO_TRANSCO:Y86,232,270,2,270,2
daren_farmer_000_1_1.pst.1499.xls,Jan 01 trial:AW14,156,584,11,583,12
stacey_white_000_1_1.pst.230.xls,OP.Power Desk Daily Price:B7,90,61,1,61,1
vkaminski_001_1_2_1.pst.125.xls,Metro:G2,98,716,13,716,13
lindy_donoho_000_1_1_1.pst.13.xls,WOT by Month thru 2010:H32,148,225,3,216,3
michelle_lokay_000_1_2_1.pst.24.xls,PNM 500617:H12,41,236,2,232,2
tori_kuykendall_000_1_1_1.pst.48.xls,Sheet1:C1,84,3948,27,3948,31
dutch_quigley_000_1_1.pst.51.xls,Sheet1:A1536,90,4808,1287,3231,1290
don_baughman_000_1_1.pst.152.xls,Sheet1:C20,99,37,1,21,1
mike_grigsby_000_1_1_1.pst.255.xls,Months:F4,143,306,1,306,1
benjamin_rogers_001_1_1.pst.153.xls,Template:E445,845,4545,46,4541,49
andy_zipper_000_1_1.pst.92.xls,TRANSACTIONSUMMARYREPORT -1:N4780,760,9,0,4,0
andy_zipper_000_1_1.pst.170.xls,Deal Detail:A9,78,825,5,1,6
jonathan_mckay_000_1_1.pst.24.xls,TETCO_TRANSCO:F38,232,729,5,729,5
louise_kitchen_000_1_1_1_1.pst.259.xls,Cost Cancel Details:C18,216,667,6,667,7
jonathan_mckay_000_1_1.pst.30.xls,TETCO_TRANSCO:F38,236,729,5,729,5
benjamin_rogers_001_1_1.pst.2.xls,Wheatland:Z66,129,46,1,45,1
vkaminski_000_1_1_1.pst.304.xls,Expiration Dates:F9,222,1077,5,1077,6
chris_germany_000_1_1_1.pst.125.xls,Total Reqs:J65,99,259,2,259,2
benjamin_rogers_000_1_1.pst.190.xls,CCFMODEL:H10,556,2973,35,2970,37
tracy_geaccone_000_1_1.pst.308.xls,WESTCompare0201:AP7,389,454,4,454,5
benjamin_rogers_000_1_1.pst.142.xls,Depreciation:Z46,70,543,4,543,5
don_baughman_000_1_1.pst.184.xls,Sheet1:C20,109,37,0,21,1
eric_saibi_000_1_1.pst.218.xls,Graph:D4,94,49,0,2,1
andy_zipper_000_1_1.pst.76.xls,DD-ENA:F500,65,8,0,8,0
phillip_m_love_000_1_1.pst.672.xls,m1:A5,399,523,3,523,3
louise_kitchen_000_1_1_1_1.pst.0.xls,Cost Cancel Details:C58,223,667,6,667,7
andy_zipper_000_1_1.pst.122.xls,TRANSACTIONSUMMARYREPORT -1:N4780,825,9,0,4,0
don_baughman_000_1_1.pst.142.xls,Sheet1:C20,100,37,0,21,1
darrell_schoolcraft_000_1_1_1.pst.219.xls,USGT 500616:G12,68,349,2,349,3
jim_schwieger_000_1_1.pst.104.xls,Sheet1:AR17,152,1432,18,1428,19
john_griffith_000_1_1.pst.546.xls,Power:AF154,96,2480,32,2479,34
benjamin_rogers_000_1_1.pst.157.xls,Depreciation:Z46,65,543,4,543,5
vkaminski_000_1_1_1.pst.286.xls,Expiration Dates:F9,214,1077,6,1077,7
robin_rodrigue_000_1_1.pst.137.xls,Sheet10:R936,673,3,0,2,0
chris_germany_000_1_1_1.pst.109.xls,Total Reqs:J69,98,251,1,251,2
louise_kitchen_000_1_1_1_1.pst.249.xls,Cost Cancel Details:C58,215,667,6,667,6
matthew_lenhart_001_1_1.pst.154.xls,OP.Power Desk Daily Price:B7,83,61,0,61,0
scott_neal_000_1_1.pst.533.xls,Sheet1:I1889,100,8,0,8,0
stacey_white_000_1_1.pst.3.xls,BRA Power:A6,1549,4385,67,4385,69
kevin_ruscitti_000_1_1.pst.103.xls,03-27-00AM:CN222,199,4,0,4,0
andy_zipper_000_1_1.pst.69.xls,DD-ENA:F500,111,8,0,8,0
joe_parks_000_1_1.pst.213.xls,Jan 01 trial:AW14,418,584,11,583,11
andy_zipper_000_1_1.pst.115.xls,TRANSACTIONSUMMARYREPORT -1:N4780,762,9,1,4,1
don_baughman_000_1_1.pst.174.xls,Sheet4:H2,1169,20,0,1,0
lynn_blair_000_1_1.pst.12.xls,USGT 500616:G12,72,349,3,349,3
phillip_m_love_000_1_1.pst.476.xls,LongTerm73:D22,1499,5959,61,5958,64
mike_grigsby_000_1_1_1.pst.106.xls,Power Curve:J5,1056,31738,594,31738,619
louise_kitchen_000_1_1_1_1.pst.244.xls,Cost Cancel Details:C58,220,667,8,667,8
don_baughman_000_1_1.pst.191.xls,Sheet1:C20,99,37,1,21,1
juan_hernandez_000_1_1.pst.164.xls,Sheet1:C20,103,37,0,21,0
richard_shapiro_001_1_2.pst.124.xls,SUMMARY:D2,67,3,0,3,0
andy_zipper_000_1_1.pst.169.xls,Deal Detail:A9,65,693,4,1,4
darrell_schoolcraft_000_1_1_1.pst.364.xls,MissAla :J36,124,43,0,41,0
eric_saibi_000_1_1.pst.464.xls,ERCOT MCP BY INTERVAL:L14,194,14,0,7,0
errol_mclaughlin_jr_000_1_1.pst.24.xls,MAY-2001:J3,122,372,2,371,2
andy_zipper_000_1_1.pst.71.xls,DD-ENA:F500,61,8,0,8,0
louise_kitchen_000_1_1_1_1.pst.212.xls,West Power Origination:M21,72,54,0,54,0
dan_hyvl_000_1_1.pst.112.xls,Seller's's PP Calc:A12,79,481,3,481,3
andy_zipper_000_1_1.pst.54.xls,DD-ENA:F500,61,6,0,6,0
jonathan_mckay_000_1_1.pst.29.xls,TETCO_TRANSCO:F38,235,729,5,729,5
bill_williams_iii_000_1_1.pst.81.xls,BES Interval Data:C2327,157,3,0,1,0
daren_farmer_000_1_1.pst.1145.xls,Mar:I16,98,142,1,142,1
benjamin_rogers_000_1_1.pst.12.xls,Raw Data:A27129,221,3,0,1,0
matthew_lenhart_000_1_1.pst.23.xls,Power Curve:J5,1152,34481,547,34481,572
phillip_m_love_000_1_1.pst.677.xls,Curves:D15,101,139,1,139,1
vkaminski_000_1_1_1.pst.174.xls,ZINC:B3288,397,7,0,5,0
john_lavorato_001_1_1_1.pst.86.xls,Months:F4,142,306,1,306,2
tracy_geaccone_000_1_1.pst.307.xls,WESTCompare0201:AP7,351,454,4,454,4
jeff_dasovich_000_1_1_1.pst.91.xls,Sept 22:K80,72,9,0,8,0
benjamin_rogers_001_1_1.pst.5.xls,Wheatland:Z66,85,46,1,45,1
gstorey_000_1_1.pst.116.xls,Empress vs Chippewa:H3,2258,2639,26,2626,28
scott_neal_000_1_1.pst.156.xls,LongTerm1:D20,198,6526,86,6523,91
don_baughman_000_1_1.pst.137.xls,Sheet1:C20,99,37,1,21,1
stacey_white_000_1_1.pst.228.xls,ARG FIRM Port Calc Extract:N47,525,366,3,11,3
tracy_geaccone_000_1_1.pst.269.xls,Trackers:D45,141,875,8,865,9
jane_tholt_000_1_1.pst.123.xls,Summary:B185,82,2333,62,2333,64
jeffrey_a_shankman_000_1_2.pst.12.xls,APIS:C1263,81,52,1,1,1
john_griffith_000_1_1.pst.196.xls,NP1265.2:F3,726,8312,71,8302,77
daren_farmer_000_1_1.pst.1427.xls,Jan 01 trial:AW14,135,584,11,583,11
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:C58,221,667,7,667,8
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:E5,533,162,0,162,1
paul_y'barbo_000_1_1.pst.61.xls,76%:D2,130,2017,12,2017,13
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,82,61,1,61,1
chris_germany_000_1_2.pst.1047.xls,Sheet2:K602,395,127,1,126,1
errol_mclaughlin_jr_000_1_1.pst.134.xls,LVPP MTM:B9,68,60,0,60,0
benjamin_rogers_001_1_1.pst.246.xls,Stratus Report:A15,124,1113,8,1113,9
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:D58,136,292,2,292,3
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:CU4,522,17832,177,17831,199
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,79,37,1,15,1
david_delainey_000_1_2.pst.135.xls,balance sheet:I4,111,225,1,225,1
andy_zipper_000_1_1.pst.20.xls,Deal Detail:A9,73,772,6,1,6
tracy_geaccone_000_1_1.pst.262.xls,Trackers:D61,163,1098,11,1087,11
stacey_white_000_1_1.pst.287.xls,BRA Power:A6,1509,4385,67,4385,70
andy_zipper_000_1_1.pst.63.xls,DD-ENA:F500,63,8,0,8,0
matthew_lenhart_001_1_1.pst.152.xls,OP.Power Desk Daily Price:B7,82,61,0,61,0
benjamin_rogers_000_1_1.pst.204.xls,Wheatland:Z66,83,46,1,45,1
kevin_presto_000_1_1.pst.473.xls,Q3 2001:C250,287,245,0,1,0
benjamin_rogers_000_1_1.pst.140.xls,Template:E445,859,4545,38,4541,41
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,1457,4385,68,4385,71
andy_zipper_000_1_1.pst.166.xls,Deal Detail:B9,54,597,4,1,4
vkaminski_000_1_1_1.pst.216.xls,w5000:B361,131,895,9,895,9
chris_germany_000_1_2.pst.1075.xls,Sheet2:K231,435,127,2,126,2
chris_germany_000_1_2.pst.1032.xls,11-99:U11,77,31,0,2,0
vkaminski_000_1_1_1.pst.24.xls,Analysis:T5,119,249,1,9,1
daren_farmer_000_1_1.pst.313.xls,thursday:N556,84,3,0,3,0
lindy_donoho_000_1_1_1.pst.10.xls,WOT by Month thru 2010:H32,170,225,2,216,3
craig_dean_000_1_1.pst.28.xls,May3:C2,56,48,1,2,1
larry_may_000_1_1.pst.309.xls,DATA:B3,124,60,0,1,0
andy_zipper_000_1_1.pst.27.xls,Deal Detail:A9,92,952,6,1,6
vkaminski_002_1_1_1.pst.10.xls,5a. 7.1:D4,496,14018,143,14017,154
drew_fossum_000_1_1.pst.224.xls,Jul:A9,46,199,1,199,1
chris_germany_000_1_2.pst.162.xls,gatherco:J3,104,1132,7,1132,8
vkaminski_000_1_1_1.pst.171.xls,TIN:B3288,344,7,0,5,0
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C20,100,37,0,21,0
andy_zipper_000_1_1.pst.138.xls,TRANSACTIONSUMMARYREPORT -1:N4780,761,9,0,4,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,142,306,1,306,1
matthew_lenhart_000_1_1.pst.20.xls,Power Curve:J5,1050,31846,456,31846,481
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,122,372,2,371,2
andy_zipper_000_1_1.pst.83.xls,TRANSACTIONSUMMARYREPORT -1:Q4713,407,9,0,4,0
tracy_geaccone_000_1_1.pst.428.xls,Americas-ESGVC4:E84,86,108,1,108,1
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:A25,111,88,1,1,1
benjamin_rogers_000_1_1.pst.104.xls,ZONE G OFFPEAK:C7,112,96,1,96,1
andy_zipper_000_1_1.pst.79.xls,DD-ENA:F500,56,8,0,8,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C20,99,37,0,21,0
phillip_allen_000_1_1.pst.302.xls,Raw Data:CB5,312,545,4,545,4
jane_tholt_000_1_1.pst.186.xls,Sales:C9,66,1986,13,508,14
don_baughman_000_1_1.pst.145.xls,Sheet1:C20,100,37,1,21,1
don_baughman_000_1_1.pst.102.xls,Sheet1:C20,119,37,0,21,0
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,161,2232,16,2232,18
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AW14,221,584,12,583,12
don_baughman_000_1_1.pst.188.xls,Sheet1:C20,99,37,0,21,0
andrew_lewis_000_1_1.pst.12.xls,Swap:Z3,54,909,6,909,7
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,131,2016,11,2016,13
benjamin_rogers_000_1_1.pst.154.xls,Depreciation:Z46,65,543,5,543,5
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,90,2003,9,1,9
keith_holst_000_1_1.pst.144.xls,FizIndexStart:S63,245,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,153,20,0,20,0
louise_kitchen_001_1_1_1.pst.364.xls,West Power Origination:M21,52,54,0,54,0
benjamin_rogers_001_1_1.pst.27.xls,Wheatland:Z66,86,46,1,45,1
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,1565,16611,291,16610,303
john_griffith_000_1_1.pst.1000.xls,Spread Option:A11,139,95,1,80,1
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:V84,323,2,0,2,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103833 - Headcount:B31,104,208,1,208,1
kim_ward_000_1_2.pst.428.xls,Sales:C9,67,1986,13,508,14
tracy_geaccone_000_1_1.pst.306.xls,WESTCompare0201:AP7,309,454,4,454,4
john_hodge_000_1_1.pst.198.xls,load Info:L1070,254,8,0,4,0
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J69,98,251,2,251,2
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :H7,590,4381,34,4381,36
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E33,97,86,1,86,1
joe_parks_000_1_1.pst.315.xls,Leg2:F3,632,2536,21,2526,22
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:BT499,200,1,0,1,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C20,100,37,0,21,0
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,800,8649,110,8640,116
vladi_pimenov_000_1_1.pst.73.xls,Sheet1:C1,84,3948,27,3948,30
andy_zipper_000_1_1.pst.62.xls,DD-ENA:F500,70,8,0,8,0
andy_zipper_000_1_1.pst.146.xls,TRANSACTIONSUMMARYREPORT -1:N4780,815,9,0,4,0
benjamin_rogers_000_1_1.pst.169.xls,Maine Thermal:D100,528,695,6,695,6
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,90,61,0,61,0
david_delainey_000_1_2.pst.134.xls,balance sheet:I4,107,123,1,123,1
larry_may_000_1_1.pst.114.xls,SWAPS PAGE:P2,116,173,2,173,2
vkaminski_000_1_1_1.pst.317.xls,volatility:G595,205,67,0,67,0
dutch_quigley_000_1_1.pst.210.xls,Swap:D11,150,364,6,353,6
don_baughman_000_1_1.pst.202.xls,8-1:C20,309,37,1,21,1
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,96,237,1,237,1
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:Z24,64,477,4,476,4
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:C58,214,667,5,667,6
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:C58,237,667,6,667,6
vkaminski_003_1_1_1.pst.73.xls,SpotCurves:F4,1137,4347,27,4342,29
joe_stepenovitch_000_1_1.pst.15.xls,DATA:F1380,91,3,0,1,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,1272,8313,85,8303,90
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3288,393,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Mar:I16,98,142,1,142,1
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:C8,104,4080,40,4080,43
fletcher_sturm_000_1_1.pst.44.xls,Mar01:C62,294,159,2,157,2
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:F9,228,1077,5,1077,5
andy_zipper_000_1_1.pst.28.xls,TRANSACTIONSUMMARYREPORT -1:N4780,835,9,1,4,1
chris_germany_000_1_2.pst.1046.xls,Sheet2:K231,398,127,1,126,1
don_baughman_000_1_1.pst.193.xls,Sheet1:C20,99,37,0,21,0
chris_germany_000_1_2.pst.163.xls,gatherco:J3,102,1132,7,1132,8
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,1302,8313,83,8303,88
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:C58,215,667,6,667,6
craig_dean_000_1_1.pst.35.xls,SelfServeLoads:D24,320,15,0,15,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J65,97,251,2,251,2
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:K3439,807,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,392,413,4,3,4
john_arnold_000_1_2.pst.326.xls,model3:C20,250,2925,25,2925,27
harry_arora_000_1_1.pst.130.xls,WorkingData:E3,2456,4613,890,4613,893
don_baughman_000_1_1.pst.150.xls,Sheet1:C20,99,37,0,21,0
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:J5,553,18030,219,18030,239
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,82,61,1,61,1
kim_ward_000_1_2.pst.383.xls,Sales:C9,66,1986,14,508,15
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:W25,1540,115,1,115,1
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:H32,137,225,2,216,2
andy_zipper_000_1_1.pst.78.xls,DD-ENA:F500,56,8,0,8,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:B9,58,639,4,1,4
don_baughman_000_1_1.pst.144.xls,Sheet1:C20,99,37,0,21,0
don_baughman_000_1_1.pst.101.xls,Sheet1:C20,98,37,1,21,1
larry_campbell_000_1_1.pst.502.xls,Sheet1:C20,84,37,1,21,1
don_baughman_000_1_1.pst.187.xls,Sheet1:C20,99,37,0,21,0
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,1514,29029,245,29029,272
andy_zipper_000_1_1.pst.84.xls,TRANSACTIONSUMMARYREPORT -1:N4780,805,9,1,4,1
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AW14,503,584,11,583,11
paul_y'barbo_000_1_1.pst.127.xls,USGT 500616:G12,71,349,2,349,3
vkaminski_001_1_2_1.pst.159.xls,Escalation:A20,176,1883,65,1883,66
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,1457,4385,68,4385,71
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,82,61,0,61,0
john_arnold_000_1_2.pst.354.xls,WinsTrades:E12,101,179,1,179,1
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,134,124,0,124,0
vkaminski_000_1_1_1.pst.23.xls,CashFlow:B3,218,504,4,504,4
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F3,2364,34739,363,34735,389
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:J3,70,2162,16,2162,17
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):C5,147,5,0,5,0
joe_parks_000_1_1.pst.296.xls,Data:J2,133,337,1,1,1
andy_zipper_000_1_1.pst.81.xls,DD-ENA:F500,55,8,0,8,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E33,97,86,1,86,1
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A186,204,178,1,177,1
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,168,527,3,527,3
cooper_richey_000_1_1.pst.30.xls,DATA:F1556,58,3,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-ENA:F500,60,8,0,8,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,329,201,1,1,1
mike_grigsby_000_1_1_1.pst.108.xls,Power Curve:J5,1126,34481,505,34481,534
benjamin_rogers_001_1_1.pst.34.xls,Wheatland:Z66,85,46,0,45,0
larry_may_000_1_1.pst.311.xls,WEST GAMMA:CY2,640,1319,8,1319,9
robin_rodrigue_000_1_1.pst.133.xls,swap_model:B9,139,1686,15,1682,16
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,96,61,0,61,0
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B12,114,4266,37,4266,41
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:F9,211,1077,6,1077,7
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3288,335,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:CI10,71,237,2,110,2
don_baughman_000_1_1.pst.147.xls,Sheet1:C20,98,37,0,21,0
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,185,28,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-ENA:F500,60,8,1,8,1
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,146,1343,20,1322,21
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,1492,4385,69,4385,71
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:H32,160,225,2,216,2
darron_c_giron_002_1_1_1.pst.149.xls,Christopher-Custodial:E6,184,1134,9,1134,10
benjamin_rogers_000_1_1.pst.57.xls,Gas Curves:BV2,416,410,3,3,3
andy_zipper_000_1_1.pst.88.xls,TRANSACTIONSUMMARYREPORT -1:N4780,752,9,0,4,0
vkaminski_001_1_2_1.pst.36.xls,RMPM-Whole:I12,535,2711,21,2710,23
