fileName,Longest Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
stacey_white_000_1_1.pst.228.xls,ARG FIRM Port Calc Extract:M39,350,363,3,8,3
tracy_geaccone_000_1_1.pst.269.xls,Trackers:D344,153,236,2,236,2
jane_tholt_000_1_1.pst.123.xls,Study 3:A9,86,72,0,62,0
jeffrey_a_shankman_000_1_2.pst.12.xls,APIS:C320,88,52,0,1,0
john_griffith_000_1_1.pst.196.xls,New Index Sale:N9,685,2888,29,2888,31
daren_farmer_000_1_1.pst.1427.xls,Jan 01 trial:AB14,144,584,11,583,12
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:D140,234,461,4,461,5
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:H19,584,19,0,16,0
paul_y'barbo_000_1_1.pst.61.xls,76%:D2,138,2017,12,2017,13
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,89,61,0,61,0
stacey_white_000_1_1.pst.51.xls,NG Summary by Day:E307,128,7,0,7,0
chris_germany_000_1_2.pst.1047.xls,Sheet2:K401,421,63,1,32,1
errol_mclaughlin_jr_000_1_1.pst.134.xls,LVPP MTM:R18,73,25,0,25,0
benjamin_rogers_001_1_1.pst.246.xls,ENA Debt:B11,131,126,1,108,1
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:E66,131,116,1,116,1
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:BL4,552,17832,175,17831,200
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,95,37,0,15,0
david_delainey_000_1_2.pst.135.xls,commercial income:K12,130,20,0,20,0
andy_zipper_000_1_1.pst.20.xls,Deal Detail:K727,85,3,0,1,0
tracy_geaccone_000_1_1.pst.262.xls,Trackers:D184,168,248,3,248,3
stacey_white_000_1_1.pst.287.xls,BRA Power:A6,1639,4385,68,4385,71
andy_zipper_000_1_1.pst.63.xls,DD-EGL:P29,66,3,0,3,0
matthew_lenhart_001_1_1.pst.152.xls,OP.Power Desk Daily Price:B7,88,61,0,61,0
benjamin_rogers_000_1_1.pst.204.xls,Wilton:X135,89,34,0,34,0
kevin_presto_000_1_1.pst.473.xls,Raw Data:I6702,307,3,0,1,0
benjamin_rogers_000_1_1.pst.140.xls,Curve Paste:BU217,854,84,0,1,0
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,1641,4385,67,4385,70
andy_zipper_000_1_1.pst.166.xls,Deal Detail:K23,58,3,0,1,0
vkaminski_000_1_1_1.pst.216.xls,sp500:D8,130,871,9,871,10
chris_germany_000_1_2.pst.1075.xls,Sheet2:K99,482,127,2,126,2
chris_germany_000_1_2.pst.1032.xls,11-99:AI11,82,31,1,2,1
vkaminski_000_1_1_1.pst.24.xls,Analysis:L8,117,249,1,9,1
daren_farmer_000_1_1.pst.313.xls,thursday:N13,89,3,1,3,1
lindy_donoho_000_1_1_1.pst.10.xls,WOT by Month thru 2010:DU7,177,9,0,9,0
craig_dean_000_1_1.pst.28.xls,May3:C49,60,13,1,3,1
larry_may_000_1_1.pst.309.xls,DATA:B3,132,60,1,1,1
andy_zipper_000_1_1.pst.27.xls,Deal Detail:K375,96,3,0,1,1
vkaminski_002_1_1_1.pst.10.xls,5a. 7.1:D4,524,14018,123,14017,140
drew_fossum_000_1_1.pst.224.xls,Jul:A9,50,199,2,199,2
chris_germany_000_1_2.pst.162.xls,Special Pricing:A327,122,8,0,8,0
vkaminski_000_1_1_1.pst.171.xls,TIN:B3505,381,7,0,5,0
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C38,106,37,0,21,0
andy_zipper_000_1_1.pst.138.xls,DD-EGL:P29,811,3,0,3,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,152,306,1,306,1
matthew_lenhart_000_1_1.pst.20.xls,Curves:A1,1078,899,30,899,31
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,128,372,2,371,3
andy_zipper_000_1_1.pst.83.xls,DD-EGL:P29,432,3,0,3,0
tracy_geaccone_000_1_1.pst.428.xls,EREC-EREC4:E92,91,71,1,71,1
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:AJ62,118,1,0,1,0
benjamin_rogers_000_1_1.pst.104.xls,ZONE A OFFPEAK:C7,121,93,1,93,1
andy_zipper_000_1_1.pst.79.xls,DD-EGL:P29,60,3,0,3,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C38,177,37,0,21,0
phillip_allen_000_1_1.pst.302.xls,Sheet2:G3,343,27,0,1,0
jane_tholt_000_1_1.pst.186.xls,July 17 Supply Price:A3,70,36,0,1,0
don_baughman_000_1_1.pst.145.xls,Sheet1:C38,105,37,1,21,1
don_baughman_000_1_1.pst.102.xls,Sheet1:C38,105,37,0,21,0
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,173,2232,17,2232,18
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AB14,235,584,12,583,12
don_baughman_000_1_1.pst.188.xls,Sheet1:C38,106,37,1,21,1
andrew_lewis_000_1_1.pst.12.xls,Swap:A7,58,900,6,900,7
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,177,2016,9,2016,10
benjamin_rogers_000_1_1.pst.154.xls,Debt:B54,69,366,3,364,3
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,97,2003,9,1,10
keith_holst_000_1_1.pst.144.xls,FizIndexStart:C45,258,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,121,20,1,20,1
louise_kitchen_001_1_1_1.pst.364.xls,Mkt Risk:J17,56,44,0,43,0
benjamin_rogers_001_1_1.pst.27.xls,Wilton:Y135,90,28,1,28,1
