fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
kevin_presto_000_1_1.pst.261.xls,Results:K40,92,2,0,1,0
kim_ward_000_1_2.pst.406.xls,July 17 Supply Price:A3,131,1,0,1,0
andy_zipper_000_1_1.pst.77.xls,DD-EGL:P29,123,3,0,3,0
jim_schwieger_000_1_1.pst.113.xls,Sheet1:DQ1659,2062,165,2,165,2
darron_c_giron_002_1_1_1.pst.154.xls,Darron:E4,304,11,1,11,1
vkaminski_000_1_1_1.pst.276.xls,payout model:D74,125,9,0,4,0
don_baughman_000_1_1.pst.151.xls,Sheet1:C38,317,37,1,21,1
john_lavorato_000_1_1_1.pst.57.xls,POS Lambie:AX2,4921,18,0,18,0
john_griffith_000_1_1.pst.197.xls,Curves:G78,964,17,0,17,0
don_baughman_000_1_1.pst.143.xls,Sheet1:C38,314,37,1,21,1
stacey_white_000_1_1.pst.382.xls,NONCEC:B4,240,31,1,28,1
andy_zipper_000_1_1.pst.106.xls,DD-EGL:P29,1004,3,0,3,0
joe_parks_000_1_1.pst.133.xls,Variable Rates - Sept:B5,3739,18,0,9,0
mark_taylor_001_1_1.pst.58.xls,Sheet1:C369,511,25,0,25,0
andy_zipper_000_1_1.pst.70.xls,DD-EGL:P29,117,3,0,3,0
tracy_geaccone_000_1_1.pst.268.xls,Trackers:D184,585,221,3,221,4
jonathan_mckay_000_1_1.pst.15.xls,TETCO_TRANSCO:L31,713,111,1,110,1
don_baughman_000_1_1.pst.128.xls,Sheet1:C38,215,37,1,21,1
andy_zipper_000_1_1.pst.53.xls,DD-EPM:U324,88,4,0,2,0
andy_zipper_000_1_1.pst.68.xls,DD-EGL:P29,116,3,0,3,0
andy_zipper_000_1_1.pst.168.xls,Deal Detail:K23,114,3,0,1,0
don_baughman_000_1_1.pst.175.xls,Sheet1:C38,348,37,0,21,0
john_zufferli_000_1_1.pst.54.xls,DATA:F38,54,2,0,1,0
chris_germany_000_1_2.pst.164.xls,Special Pricing:A327,226,7,0,6,0
andy_zipper_000_1_1.pst.85.xls,DD-EGL:P29,1009,3,0,3,0
kevin_hyatt_000_1_1.pst.120.xls,Duke 500621:H12,102,32,0,30,0
jim_schwieger_000_1_1.pst.105.xls,Sheet1:B94,407,71,2,55,2
vkaminski_002_1_1_1.pst.12.xls,5e. 7.8:D4,4033,20,0,9,0
darron_c_giron_000_1_1_1.pst.137.xls,PRD Location_Def:H3819,858,2,0,2,0
dutch_quigley_000_1_1.pst.212.xls,Opt:B10,391,1,0,1,0
kevin_ruscitti_000_1_1.pst.157.xls,03-22-00AM:X531,1150,1,0,1,0
andy_zipper_000_1_1.pst.144.xls,DD-EGL:P29,988,3,0,3,0
robin_rodrigue_000_1_1.pst.12.xls,Detail:E3372,137,1,0,1,0
andy_zipper_000_1_1.pst.21.xls,DD-EGL:P29,1374,3,0,3,1
lindy_donoho_000_1_1_1.pst.123.xls,IG-BL by Month:AG37,251,5,0,4,0
tracy_geaccone_000_1_1.pst.146.xls,Trackers:D184,716,221,2,221,2
don_baughman_000_1_1.pst.189.xls,Sheet1:C38,311,37,1,21,1
fletcher_sturm_000_1_1.pst.99.xls,Filter-new:B1,925,16,0,10,1
don_baughman_000_1_1.pst.200.xls,8-1:C38,641,37,1,21,1
juan_hernandez_000_1_1.pst.10.xls,Sheet1:C38,312,37,0,21,0
robin_rodrigue_000_1_1.pst.159.xls,Detail:E3372,135,1,0,1,0
vkaminski_002_1_1_1.pst.276.xls,Gas Curves:BV2,562,3,1,2,1
daren_farmer_000_1_1.pst.104.xls,Jan 01 trial:AB14,1040,62,1,61,1
vkaminski_000_1_1_1.pst.310.xls,Sheet1:A64,945,105,2,59,2
dutch_quigley_000_1_1.pst.202.xls,A:DR249,870,36,1,35,1
vkaminski_000_1_1_1.pst.309.xls,Sheet1:A64,955,105,2,59,3
elizabeth_sager_000_1_1.pst.122.xls,Top Exposure (2):B651,1110,5,0,3,0
juan_hernandez_000_1_1.pst.169.xls,Regional_Spreads:B306,861,18,0,18,0
don_baughman_000_1_1.pst.190.xls,Sheet1:C38,312,37,0,21,0
jonathan_mckay_000_1_1.pst.14.xls,TETCO_TRANSCO:L31,676,111,1,110,1
daren_farmer_000_1_1.pst.1499.xls,Jan 01 trial:AB14,767,62,2,61,2
stacey_white_000_1_1.pst.230.xls,OP.Power Desk Daily Price:B7,235,3,0,3,0
vkaminski_001_1_2_1.pst.125.xls,Metro:G2,293,10,0,9,1
lindy_donoho_000_1_1_1.pst.13.xls,WOT by Month thru 2010:DU7,399,9,0,9,0
michelle_lokay_000_1_2_1.pst.24.xls,Duke 500621:H12,92,32,0,30,0
tori_kuykendall_000_1_1_1.pst.48.xls,Price Sheet:B3,133,9,0,5,0
dutch_quigley_000_1_1.pst.51.xls,Sheet1:A1536,121,5,0,5,0
don_baughman_000_1_1.pst.152.xls,Sheet1:C38,317,37,0,21,0
mike_grigsby_000_1_1_1.pst.255.xls,Months:F4,127,4,0,4,0
benjamin_rogers_001_1_1.pst.153.xls,Curve Paste:BU217,2349,1,0,1,0
andy_zipper_000_1_1.pst.92.xls,DD-EGL:P29,1006,3,0,3,0
andy_zipper_000_1_1.pst.170.xls,Deal Detail:K727,138,3,0,1,0
jonathan_mckay_000_1_1.pst.24.xls,TETCO_TRANSCO:F38,656,297,3,297,3
louise_kitchen_000_1_1_1_1.pst.259.xls,Cost Cancel Details:D92,1177,215,3,215,3
jonathan_mckay_000_1_1.pst.30.xls,TETCO_TRANSCO:F38,695,297,3,297,3
benjamin_rogers_001_1_1.pst.2.xls,Wilton:T114,303,35,0,35,0
vkaminski_000_1_1_1.pst.304.xls,Expiration Dates:D30,285,6,0,2,0
chris_germany_000_1_1_1.pst.125.xls,Total Reqs:J28,349,259,4,259,4
benjamin_rogers_000_1_1.pst.190.xls,CALC:FA17,1720,80,2,79,2
tracy_geaccone_000_1_1.pst.308.xls,Annual Fuel Calc Alt:I30,1299,64,1,64,1
benjamin_rogers_000_1_1.pst.142.xls,Debt:B54,234,159,3,154,3
don_baughman_000_1_1.pst.184.xls,Sheet1:C38,312,37,0,21,0
eric_saibi_000_1_1.pst.218.xls,Graph:D4,209,3,0,2,0
andy_zipper_000_1_1.pst.76.xls,DD-EGL:P29,124,3,0,3,0
phillip_m_love_000_1_1.pst.672.xls,m_chg:A7,1684,6,0,1,0
louise_kitchen_000_1_1_1_1.pst.0.xls,Cost Cancel Details:D108,1274,215,3,215,4
andy_zipper_000_1_1.pst.122.xls,DD-EGL:P29,1006,3,0,3,0
don_baughman_000_1_1.pst.142.xls,Sheet1:C38,313,37,1,21,1
darrell_schoolcraft_000_1_1_1.pst.219.xls,Duke 500621:H12,153,32,1,30,1
jim_schwieger_000_1_1.pst.104.xls,Sheet1:AQ17,822,223,10,213,10
john_griffith_000_1_1.pst.546.xls,Power:V62,248,1,0,1,0
benjamin_rogers_000_1_1.pst.157.xls,Debt:B54,208,159,2,154,2
vkaminski_000_1_1_1.pst.286.xls,Expiration Dates:D30,287,6,0,2,0
robin_rodrigue_000_1_1.pst.137.xls,Sheet10:Q355,797,3,0,2,0
chris_germany_000_1_1_1.pst.109.xls,Total Reqs:J11,342,247,4,247,4
louise_kitchen_000_1_1_1_1.pst.249.xls,Cost Cancel Details:D108,1113,215,4,215,4
matthew_lenhart_001_1_1.pst.154.xls,OP.Power Desk Daily Price:B7,257,3,0,3,0
scott_neal_000_1_1.pst.533.xls,Sheet1:I2376,192,4,0,4,0
stacey_white_000_1_1.pst.3.xls,BRA Power:A6,2750,28,0,27,0
kevin_ruscitti_000_1_1.pst.103.xls,03-27-00AM:CQ24,971,4,0,4,0
andy_zipper_000_1_1.pst.69.xls,DD-EGL:P29,124,3,0,3,0
joe_parks_000_1_1.pst.213.xls,Jan 01 trial:AB14,1852,62,1,61,1
andy_zipper_000_1_1.pst.115.xls,DD-EGL:P29,1018,3,0,3,0
don_baughman_000_1_1.pst.174.xls,Sheet4:H2,2048,1,0,1,0
lynn_blair_000_1_1.pst.12.xls,Duke 500621:H12,155,32,0,30,0
phillip_m_love_000_1_1.pst.476.xls,LongTerm73:AH22,4608,113,1,113,1
mike_grigsby_000_1_1_1.pst.106.xls,Curves:A1,2347,87,1,87,1
louise_kitchen_000_1_1_1_1.pst.244.xls,Cost Cancel Details:D140,1161,215,3,215,4
don_baughman_000_1_1.pst.191.xls,Sheet1:C38,294,37,0,21,0
juan_hernandez_000_1_1.pst.164.xls,Sheet1:C38,295,37,0,21,0
richard_shapiro_001_1_2.pst.124.xls,SUMMARY:D3,60,3,0,3,0
andy_zipper_000_1_1.pst.169.xls,Deal Detail:K23,114,3,0,1,0
darrell_schoolcraft_000_1_1_1.pst.364.xls,MissAla :J36,417,40,1,38,1
eric_saibi_000_1_1.pst.464.xls,ERCOT MCP BY INTERVAL:K7,254,14,0,5,0
errol_mclaughlin_jr_000_1_1.pst.24.xls,MAY-2001:J3,196,6,0,5,0
andy_zipper_000_1_1.pst.71.xls,DD-EGL:P29,113,3,0,3,0
louise_kitchen_000_1_1_1_1.pst.212.xls,HR:H24,194,13,0,11,0
dan_hyvl_000_1_1.pst.112.xls,Purchasers:A119,176,27,1,27,1
andy_zipper_000_1_1.pst.54.xls,DD-EGL:P29,114,3,0,3,1
jonathan_mckay_000_1_1.pst.29.xls,TETCO_TRANSCO:F38,635,297,2,297,2
bill_williams_iii_000_1_1.pst.81.xls,BES Interval Data:F2288,122,1,0,1,0
daren_farmer_000_1_1.pst.1145.xls,Oct :Q16,273,11,0,11,0
benjamin_rogers_000_1_1.pst.12.xls,Peak:B57,263,2,0,1,0
matthew_lenhart_000_1_1.pst.23.xls,Curves:A1,2700,87,0,87,1
phillip_m_love_000_1_1.pst.677.xls,Curves:D15,428,55,1,55,1
vkaminski_000_1_1_1.pst.174.xls,ZINC:B3505,439,7,0,5,0
john_lavorato_001_1_1_1.pst.86.xls,Months:F4,119,4,0,4,0
tracy_geaccone_000_1_1.pst.307.xls,Annual Fuel Calc Alt:I30,1266,64,1,64,1
jeff_dasovich_000_1_1_1.pst.91.xls,Template:N9,170,6,0,5,0
benjamin_rogers_001_1_1.pst.5.xls,Wilton:T114,286,35,0,35,0
gstorey_000_1_1.pst.116.xls,InputOutputSheet:S14,4987,2,0,2,0
scott_neal_000_1_1.pst.156.xls,Correlations:BC3,493,1,0,1,0
don_baughman_000_1_1.pst.137.xls,Sheet1:C38,296,37,1,21,1
stacey_white_000_1_1.pst.228.xls,ARG FIRM Port Calc Extract:M39,679,7,0,7,0
tracy_geaccone_000_1_1.pst.269.xls,Trackers:D344,461,209,2,209,3
jane_tholt_000_1_1.pst.123.xls,Study 3:A9,225,12,0,9,0
jeffrey_a_shankman_000_1_2.pst.12.xls,APIS:C320,131,1,0,1,0
john_griffith_000_1_1.pst.196.xls,New Index Sale:N9,1385,16,0,16,0
daren_farmer_000_1_1.pst.1427.xls,Jan 01 trial:AB14,636,62,1,61,1
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:D140,1173,215,4,215,4
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:H19,917,19,0,16,0
paul_y'barbo_000_1_1.pst.61.xls,76%:D2,488,1789,13,1789,15
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,223,3,0,3,0
stacey_white_000_1_1.pst.51.xls,NG Summary by Day:E307,228,7,0,7,0
chris_germany_000_1_2.pst.1047.xls,Sheet2:K401,1407,63,1,32,1
errol_mclaughlin_jr_000_1_1.pst.134.xls,LVPP MTM:R18,247,5,0,5,0
benjamin_rogers_001_1_1.pst.246.xls,ENA Debt:B11,406,126,1,108,1
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:E66,183,4,0,4,0
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:BL4,987,9,0,4,0
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,242,18,0,15,0
david_delainey_000_1_2.pst.135.xls,commercial income:K12,274,20,1,20,1
andy_zipper_000_1_1.pst.20.xls,Deal Detail:K727,128,3,0,1,0
tracy_geaccone_000_1_1.pst.262.xls,Trackers:D184,567,221,2,221,3
stacey_white_000_1_1.pst.287.xls,BRA Power:A6,2666,28,1,27,1
andy_zipper_000_1_1.pst.63.xls,DD-EGL:P29,115,3,0,3,0
matthew_lenhart_001_1_1.pst.152.xls,OP.Power Desk Daily Price:B7,224,3,0,3,0
benjamin_rogers_000_1_1.pst.204.xls,Wilton:X135,281,34,0,34,0
kevin_presto_000_1_1.pst.473.xls,Raw Data:I6702,269,3,0,1,0
benjamin_rogers_000_1_1.pst.140.xls,Curve Paste:BU217,2203,1,0,1,0
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,2617,28,0,27,0
andy_zipper_000_1_1.pst.166.xls,Deal Detail:K23,99,3,1,1,1
vkaminski_000_1_1_1.pst.216.xls,sp500:D8,180,51,1,43,1
chris_germany_000_1_2.pst.1075.xls,Sheet2:K99,1502,127,2,126,2
chris_germany_000_1_2.pst.1032.xls,11-99:AI11,168,2,0,2,0
vkaminski_000_1_1_1.pst.24.xls,Analysis:L8,231,5,0,4,0
daren_farmer_000_1_1.pst.313.xls,thursday:N13,205,3,0,3,0
lindy_donoho_000_1_1_1.pst.10.xls,WOT by Month thru 2010:DU7,371,9,0,9,0
craig_dean_000_1_1.pst.28.xls,May3:C49,122,13,0,3,0
larry_may_000_1_1.pst.309.xls,DATA:B3,216,1,0,1,0
andy_zipper_000_1_1.pst.27.xls,Deal Detail:K375,170,3,0,1,0
vkaminski_002_1_1_1.pst.10.xls,5a. 7.1:D4,1118,20,1,9,1
drew_fossum_000_1_1.pst.224.xls,Jul:A9,112,6,0,6,0
chris_germany_000_1_2.pst.162.xls,Special Pricing:A327,218,7,0,6,0
vkaminski_000_1_1_1.pst.171.xls,TIN:B3505,405,7,0,5,0
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C38,326,37,1,21,1
andy_zipper_000_1_1.pst.138.xls,DD-EGL:P29,998,3,0,3,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,118,4,0,4,0
matthew_lenhart_000_1_1.pst.20.xls,Curves:A1,2338,87,0,87,0
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,196,6,1,5,1
andy_zipper_000_1_1.pst.83.xls,DD-EGL:P29,596,3,0,3,0
tracy_geaccone_000_1_1.pst.428.xls,EREC-EREC4:E92,299,71,1,71,1
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:AJ62,264,1,0,1,0
benjamin_rogers_000_1_1.pst.104.xls,ZONE A OFFPEAK:C7,603,9,0,9,0
andy_zipper_000_1_1.pst.79.xls,DD-EGL:P29,104,3,0,3,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C38,295,37,0,21,0
phillip_allen_000_1_1.pst.302.xls,Sheet2:G3,772,1,0,1,0
jane_tholt_000_1_1.pst.186.xls,July 17 Supply Price:A3,126,1,0,1,0
don_baughman_000_1_1.pst.145.xls,Sheet1:C38,295,37,0,21,0
don_baughman_000_1_1.pst.102.xls,Sheet1:C38,320,37,0,21,0
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,240,6,1,6,1
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AB14,1004,62,0,61,0
don_baughman_000_1_1.pst.188.xls,Sheet1:C38,299,37,0,21,0
andrew_lewis_000_1_1.pst.12.xls,Swap:A7,118,16,1,16,1
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,451,1812,13,1812,15
benjamin_rogers_000_1_1.pst.154.xls,Debt:B54,207,159,2,154,2
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,145,1,0,1,0
keith_holst_000_1_1.pst.144.xls,FizIndexStart:C45,249,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,231,17,1,17,1
louise_kitchen_001_1_1_1.pst.364.xls,Mkt Risk:J17,138,21,0,21,0
benjamin_rogers_001_1_1.pst.27.xls,Wilton:Y135,286,28,0,28,0
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,5345,1439,25,1439,27
john_griffith_000_1_1.pst.1000.xls,Spread Option:AO10,322,1,0,1,0
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:J59,313,2,0,1,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103816 - Detail Expenses:M48,319,7,0,7,0
kim_ward_000_1_2.pst.428.xls,July 17 Supply Price:A3,128,1,0,1,0
tracy_geaccone_000_1_1.pst.306.xls,Annual Fuel Calc Alt:L30,1112,62,0,62,0
john_hodge_000_1_1.pst.198.xls,load Info:L910,375,8,0,4,0
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J11,313,247,4,247,4
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :I7,970,3,0,3,0
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E70,282,70,1,70,1
joe_parks_000_1_1.pst.315.xls,Monthly Value:D14,1340,10,0,10,0
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:X531,963,1,0,1,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C38,297,37,1,21,1
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,1745,73,0,72,1
vladi_pimenov_000_1_1.pst.73.xls,Price Sheet:B3,128,9,1,5,1
andy_zipper_000_1_1.pst.62.xls,DD-EGL:P29,114,3,0,3,0
andy_zipper_000_1_1.pst.146.xls,DD-EGL:P29,942,3,0,3,0
benjamin_rogers_000_1_1.pst.169.xls,ENA_Debt:B54,1560,159,2,154,2
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,234,3,0,3,0
david_delainey_000_1_2.pst.134.xls,balance sheet:I3,274,21,0,21,0
larry_may_000_1_1.pst.114.xls,curves:G2,340,1,0,1,0
vkaminski_000_1_1_1.pst.317.xls,volatility:H704,360,3,0,3,0
dutch_quigley_000_1_1.pst.210.xls,Opt:B10,264,1,1,1,1
don_baughman_000_1_1.pst.202.xls,8-1:C38,897,37,0,21,0
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,207,11,0,10,0
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:I39,168,9,0,8,0
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:D108,1089,215,3,215,3
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:D108,1120,215,2,215,2
vkaminski_003_1_1_1.pst.73.xls,CurveCreator:A4,2321,1,0,1,0
joe_stepenovitch_000_1_1.pst.15.xls,DATA:S537,30,2,0,2,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,2762,69,0,69,0
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3505,403,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Oct :Q16,275,11,0,11,0
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:F98,234,36,1,36,1
fletcher_sturm_000_1_1.pst.44.xls,Mar01:E2,1513,1,0,1,0
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:D30,254,6,0,2,0
andy_zipper_000_1_1.pst.28.xls,DD-EGL:P29,955,3,0,3,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K55,1516,63,1,32,1
don_baughman_000_1_1.pst.193.xls,Sheet1:C38,316,37,0,21,1
chris_germany_000_1_2.pst.163.xls,Special Pricing:A327,219,7,0,6,0
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,2792,69,1,69,1
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:D108,1124,215,3,215,3
craig_dean_000_1_1.pst.35.xls,2CSC3ZONES 01SUM1 BASE CASE:H4780,425,2,0,1,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J11,314,247,4,247,4
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:H3819,760,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,655,3,0,2,0
john_arnold_000_1_2.pst.326.xls,model1:P19,608,8,0,8,0
harry_arora_000_1_1.pst.130.xls,WorkingData:Q5,4515,4,0,2,0
don_baughman_000_1_1.pst.150.xls,Sheet1:C38,301,37,0,21,0
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:A1,1246,5,0,5,0
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,246,3,0,3,0
kim_ward_000_1_2.pst.383.xls,July 17 Supply Price:A3,130,1,0,1,0
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:C1,2309,2,0,1,0
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:DU7,405,9,0,9,0
andy_zipper_000_1_1.pst.78.xls,DD-EGL:P29,103,3,0,3,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:K23,106,3,0,1,0
don_baughman_000_1_1.pst.144.xls,Sheet1:C38,304,37,0,21,0
don_baughman_000_1_1.pst.101.xls,Sheet1:C38,298,37,1,21,1
larry_campbell_000_1_1.pst.502.xls,Sheet1:C38,245,37,1,21,1
don_baughman_000_1_1.pst.187.xls,Sheet1:C38,301,37,1,21,1
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,14505,1029,29,1029,30
andy_zipper_000_1_1.pst.84.xls,DD-EGL:P29,947,3,0,3,0
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AB14,1978,62,1,61,1
paul_y'barbo_000_1_1.pst.127.xls,Duke 500621:H12,156,32,0,30,0
vkaminski_001_1_2_1.pst.159.xls,Escalation:L13,446,1,0,1,0
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,2620,28,0,27,0
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,244,3,0,3,0
john_arnold_000_1_2.pst.354.xls,Position:M4,161,8,0,7,0
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,116,4,0,4,0
vkaminski_000_1_1_1.pst.23.xls,Aux:H5,570,1,0,1,0
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F2,3047,8,0,6,1
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:A4,171,10,0,8,0
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):B3,150,5,0,5,0
joe_parks_000_1_1.pst.296.xls,Data:J2,167,2,0,1,0
andy_zipper_000_1_1.pst.81.xls,DD-EGL:P29,107,3,0,3,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E70,280,70,1,70,1
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A113,437,105,1,31,1
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,436,5,0,5,0
cooper_richey_000_1_1.pst.30.xls,DATA:F38,53,2,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-EGL:P29,113,3,0,3,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,318,1,0,1,1
mike_grigsby_000_1_1_1.pst.108.xls,Curves:A1,2570,87,0,87,1
benjamin_rogers_001_1_1.pst.34.xls,Wilton:Y135,285,28,1,28,1
larry_may_000_1_1.pst.311.xls,WEST GAMMA:B3,1809,150,1,1,1
robin_rodrigue_000_1_1.pst.133.xls,Alberta Curve:D9,353,3,1,2,1
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,237,3,0,3,0
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B47,365,2636,31,2636,35
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:D30,252,6,0,2,0
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3505,404,7,1,5,1
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:G47,272,95,1,92,1
don_baughman_000_1_1.pst.147.xls,Sheet1:C38,297,37,0,21,0
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,319,1,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-EGL:P10,115,4,0,4,0
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,342,959,12,938,13
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,2569,28,0,27,0
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:DU7,378,9,0,9,0
darron_c_giron_002_1_1_1.pst.149.xls,Carley-Custodial:F6,433,77,0,75,0
benjamin_rogers_000_1_1.pst.57.xls,Gas Curves:BV2,800,3,0,2,0
andy_zipper_000_1_1.pst.88.xls,DD-EGL:P29,984,3,0,3,0
vkaminski_001_1_2_1.pst.36.xls,RMPM-Whole:I12,1613,469,3,466,3
cooper_richey_000_1_1.pst.29.xls,Results:K40,65,2,0,1,0
don_baughman_000_1_1.pst.178.xls,Sheet1:C38,297,37,0,21,0
kevin_presto_000_1_1.pst.17.xls,CALC:S152,185,29,0,29,0
keith_holst_000_1_1.pst.68.xls,Data WEI:AB2706,1345,8,0,7,0
tracy_geaccone_000_1_1.pst.151.xls,Trackers:D184,522,221,2,221,2
robin_rodrigue_000_1_1.pst.148.xls,Sheet12:Q355,674,3,0,2,0
