fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
andy_zipper_000_1_1.pst.115.xls,TRANSACTIONSUMMARYREPORT -1:N4780,982,4,0,4,0
don_baughman_000_1_1.pst.174.xls,Sheet4:H2,1997,1,0,1,0
lynn_blair_000_1_1.pst.12.xls,USGT 500616:G12,154,41,1,41,1
phillip_m_love_000_1_1.pst.476.xls,LongTerm73:D22,4511,90,1,89,1
mike_grigsby_000_1_1_1.pst.106.xls,Power Curve:J5,2380,133,1,66,2
louise_kitchen_000_1_1_1_1.pst.244.xls,Cost Cancel Details:C58,1167,565,6,565,7
don_baughman_000_1_1.pst.191.xls,Sheet1:C20,290,37,0,21,0
juan_hernandez_000_1_1.pst.164.xls,Sheet1:C20,320,37,0,21,0
richard_shapiro_001_1_2.pst.124.xls,SUMMARY:D2,67,3,0,3,0
andy_zipper_000_1_1.pst.169.xls,Deal Detail:A9,126,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.364.xls,MissAla :J36,418,40,1,38,1
eric_saibi_000_1_1.pst.464.xls,ERCOT MCP BY INTERVAL:L14,226,14,0,7,0
errol_mclaughlin_jr_000_1_1.pst.24.xls,MAY-2001:J3,201,6,0,5,0
andy_zipper_000_1_1.pst.71.xls,DD-ENA:F500,142,4,0,4,0
louise_kitchen_000_1_1_1_1.pst.212.xls,West Power Origination:M21,193,21,0,21,0
dan_hyvl_000_1_1.pst.112.xls,Seller's's PP Calc:A12,176,5,0,3,0
andy_zipper_000_1_1.pst.54.xls,DD-ENA:F500,115,4,0,4,0
jonathan_mckay_000_1_1.pst.29.xls,TETCO_TRANSCO:F38,688,297,2,297,3
bill_williams_iii_000_1_1.pst.81.xls,BES Interval Data:C2327,123,3,0,1,0
daren_farmer_000_1_1.pst.1145.xls,Mar:I16,272,18,0,14,0
benjamin_rogers_000_1_1.pst.12.xls,Raw Data:A27129,314,3,0,1,0
matthew_lenhart_000_1_1.pst.23.xls,Power Curve:J5,2574,139,1,66,1
phillip_m_love_000_1_1.pst.677.xls,Curves:D15,426,55,1,55,1
vkaminski_000_1_1_1.pst.174.xls,ZINC:B3288,427,7,0,5,0
john_lavorato_001_1_1_1.pst.86.xls,Months:F4,119,4,0,4,0
tracy_geaccone_000_1_1.pst.307.xls,WESTCompare0201:AP7,1235,210,3,208,3
jeff_dasovich_000_1_1_1.pst.91.xls,Sept 22:K80,170,9,0,8,0
benjamin_rogers_001_1_1.pst.5.xls,Wheatland:Z66,291,44,1,44,1
gstorey_000_1_1.pst.116.xls,Empress vs Chippewa:H3,5026,20,1,18,1
scott_neal_000_1_1.pst.156.xls,LongTerm1:D20,462,91,1,90,1
don_baughman_000_1_1.pst.137.xls,Sheet1:C20,293,37,1,21,1
stacey_white_000_1_1.pst.228.xls,ARG FIRM Port Calc Extract:N47,614,10,0,10,0
tracy_geaccone_000_1_1.pst.269.xls,Trackers:D45,522,745,8,735,8
jane_tholt_000_1_1.pst.123.xls,Summary:B185,223,89,1,89,1
jeffrey_a_shankman_000_1_2.pst.12.xls,APIS:C1263,130,1,0,1,0
john_griffith_000_1_1.pst.196.xls,NP1265.2:F3,1464,45,0,44,0
daren_farmer_000_1_1.pst.1427.xls,Jan 01 trial:AW14,616,62,0,61,0
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:C58,1175,565,6,565,6
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:E5,955,15,0,14,0
paul_y'barbo_000_1_1.pst.61.xls,76%:D2,472,1789,12,1789,13
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,246,3,0,3,0
chris_germany_000_1_2.pst.1047.xls,Sheet2:K602,1356,127,1,126,2
errol_mclaughlin_jr_000_1_1.pst.134.xls,LVPP MTM:B9,214,60,1,60,1
benjamin_rogers_001_1_1.pst.246.xls,Stratus Report:A15,428,129,1,129,1
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:D58,181,234,2,234,3
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:CU4,1022,9,0,4,0
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,199,18,0,15,0
david_delainey_000_1_2.pst.135.xls,balance sheet:I4,270,41,0,41,0
andy_zipper_000_1_1.pst.20.xls,Deal Detail:A9,130,1,0,1,0
tracy_geaccone_000_1_1.pst.262.xls,Trackers:D61,528,958,11,947,12
stacey_white_000_1_1.pst.287.xls,BRA Power:A6,2579,28,0,27,0
andy_zipper_000_1_1.pst.63.xls,DD-ENA:F500,114,4,0,4,0
matthew_lenhart_001_1_1.pst.152.xls,OP.Power Desk Daily Price:B7,220,3,0,3,0
benjamin_rogers_000_1_1.pst.204.xls,Wheatland:Z66,275,44,0,44,0
kevin_presto_000_1_1.pst.473.xls,Q3 2001:C250,272,1,0,1,0
benjamin_rogers_000_1_1.pst.140.xls,Template:E445,2173,2971,37,2967,40
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,2545,28,0,27,0
andy_zipper_000_1_1.pst.166.xls,Deal Detail:B9,99,1,0,1,0
vkaminski_000_1_1_1.pst.216.xls,w5000:B361,195,65,0,56,1
chris_germany_000_1_2.pst.1075.xls,Sheet2:K231,1532,127,1,126,1
chris_germany_000_1_2.pst.1032.xls,11-99:U11,166,2,0,2,1
vkaminski_000_1_1_1.pst.24.xls,Analysis:T5,228,5,0,4,0
daren_farmer_000_1_1.pst.313.xls,thursday:N556,240,3,1,3,1
lindy_donoho_000_1_1_1.pst.10.xls,WOT by Month thru 2010:H32,370,225,2,216,2
craig_dean_000_1_1.pst.28.xls,May3:C2,124,2,0,2,0
larry_may_000_1_1.pst.309.xls,DATA:B3,197,1,0,1,0
andy_zipper_000_1_1.pst.27.xls,Deal Detail:A9,154,1,0,1,0
vkaminski_002_1_1_1.pst.10.xls,5a. 7.1:D4,1110,20,0,9,0
drew_fossum_000_1_1.pst.224.xls,Jul:A9,112,6,0,6,0
chris_germany_000_1_2.pst.162.xls,gatherco:J3,218,104,1,104,1
vkaminski_000_1_1_1.pst.171.xls,TIN:B3288,393,7,0,5,0
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C20,293,37,0,21,1
andy_zipper_000_1_1.pst.138.xls,TRANSACTIONSUMMARYREPORT -1:N4780,1005,4,0,4,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,118,4,0,4,0
matthew_lenhart_000_1_1.pst.20.xls,Power Curve:J5,2298,126,1,58,1
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,194,6,0,5,0
andy_zipper_000_1_1.pst.83.xls,TRANSACTIONSUMMARYREPORT -1:Q4713,584,4,0,4,0
tracy_geaccone_000_1_1.pst.428.xls,Americas-ESGVC4:E84,297,108,2,108,2
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:A25,261,88,1,1,1
benjamin_rogers_000_1_1.pst.104.xls,ZONE G OFFPEAK:C7,586,17,1,16,1
andy_zipper_000_1_1.pst.79.xls,DD-ENA:F500,102,4,0,4,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C20,288,37,0,21,0
phillip_allen_000_1_1.pst.302.xls,Raw Data:CB5,764,5,0,1,0
jane_tholt_000_1_1.pst.186.xls,Sales:C9,126,29,0,26,0
don_baughman_000_1_1.pst.145.xls,Sheet1:C20,309,37,0,21,0
don_baughman_000_1_1.pst.102.xls,Sheet1:C20,306,37,1,21,1
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,260,6,0,6,0
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AW14,1013,62,1,61,1
don_baughman_000_1_1.pst.188.xls,Sheet1:C20,292,37,0,21,0
andrew_lewis_000_1_1.pst.12.xls,Swap:Z3,138,9,0,8,0
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,420,1812,11,1812,13
benjamin_rogers_000_1_1.pst.154.xls,Depreciation:Z46,204,345,3,345,4
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,142,1,0,1,0
keith_holst_000_1_1.pst.144.xls,FizIndexStart:S63,271,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,228,17,0,17,0
louise_kitchen_001_1_1_1.pst.364.xls,West Power Origination:M21,136,21,1,21,1
benjamin_rogers_001_1_1.pst.27.xls,Wheatland:Z66,282,44,0,44,0
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,5157,1439,21,1439,22
john_griffith_000_1_1.pst.1000.xls,Spread Option:A11,315,55,1,52,1
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:V84,359,2,0,2,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103833 - Headcount:B31,317,26,0,26,0
kim_ward_000_1_2.pst.428.xls,Sales:C9,126,29,0,26,0
tracy_geaccone_000_1_1.pst.306.xls,WESTCompare0201:AP7,1077,210,3,208,3
john_hodge_000_1_1.pst.198.xls,load Info:L1070,370,8,0,4,0
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J69,307,247,4,247,4
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :H7,953,3,0,3,0
