fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
benjamin_rogers_000_1_1.pst.57.xls,Gas Curves:BV2,623,410,6,3,6
andy_zipper_000_1_1.pst.88.xls,TRANSACTIONSUMMARYREPORT -1:N4780,757,9,0,4,0
vkaminski_001_1_2_1.pst.36.xls,RMPM-Whole:I12,470,2711,29,2710,31
cooper_richey_000_1_1.pst.29.xls,Results:K5551,91,3,0,1,0
don_baughman_000_1_1.pst.178.xls,Sheet1:C20,100,37,0,21,1
kevin_presto_000_1_1.pst.17.xls,CALC:C104,88,182,1,1,1
keith_holst_000_1_1.pst.68.xls,Data WEI:B2,813,3709,28,2,29
tracy_geaccone_000_1_1.pst.151.xls,Trackers:D61,160,1098,11,1087,12
robin_rodrigue_000_1_1.pst.148.xls,Sheet12:R936,543,3,0,2,0
harry_arora_000_1_1.pst.14.xls,Gas Curves:BV2,366,413,3,3,3
vkaminski_001_1_2_1.pst.130.xls,Expiration Dates:F9,216,1077,6,1077,7
don_baughman_000_1_1.pst.140.xls,Sheet1:C20,100,37,0,21,0
jonathan_mckay_000_1_1.pst.11.xls,TETCO_TRANSCO:Y86,281,270,2,270,2
john_arnold_000_1_2.pst.327.xls,F Trades:I22,297,202,2,198,2
david_delainey_000_1_1_1.pst.3.xls,Income:E4,142,1441,11,1438,12
bill_williams_iii_000_1_1.pst.68.xls,22:H6,445,268,2,268,2
benjamin_rogers_000_1_1.pst.25.xls,Kevin Forecast:E757,73,168,0,1,1
joe_quenet_000_1_1.pst.17.xls,DATA:F1380,34,3,0,1,0
mike_grigsby_000_1_1_1.pst.261.xls,Months:F4,143,306,1,306,1
chris_dorland_000_1_1_1.pst.47.xls,SWAP MODEL:I2,79,2226,19,2222,21
benjamin_rogers_000_1_1.pst.42.xls,Kevin Forecast:E757,74,168,0,1,0
tracy_geaccone_000_1_1.pst.417.xls,Detail:T1,194,481,4,297,4
sally_beck_002_1_1_1.pst.5.xls,Calculation:X20,888,1960,16,1960,17
jonathan_mckay_000_1_1.pst.26.xls,TETCO_TRANSCO:F38,236,729,5,729,5
benjamin_rogers_001_1_1.pst.155.xls,Maine Thermal:D100,467,695,6,695,7
don_baughman_000_1_1.pst.186.xls,Sheet1:C20,101,37,0,21,0
tracy_geaccone_000_1_1.pst.264.xls,Trackers:D45,145,875,8,865,8
vkaminski_000_1_1_1.pst.26.xls,Analysis:B4,97,3467,218,3463,221
jeff_dasovich_000_1_1_1.pst.116.xls,Curves:B10,110,4343,38,4337,41
don_baughman_000_1_1.pst.100.xls,Sheet1:C20,99,37,1,21,1
don_baughman_000_1_1.pst.194.xls,Sheet1:C20,100,37,0,21,0
louise_kitchen_000_1_1_1_1.pst.254.xls,Cost Cancel Details:C58,215,667,7,667,7
chris_germany_000_1_2.pst.1111.xls,Chg vs FOM 03-24-00:BT499,199,1,0,1,0
eric_saibi_000_1_1.pst.598.xls,ERCOT MCP BY INTERVAL:L14,198,14,0,7,0
don_baughman_000_1_1.pst.205.xls,Individual trades:C104,133,34,1,16,1
robin_rodrigue_000_1_1.pst.15.xls,Detail:J4400,156,1,0,1,0
daren_farmer_000_1_1.pst.284.xls,Jan 01 trial:AW14,262,584,11,583,12
vkaminski_000_1_1_1.pst.257.xls,T09252000.factors:J880,120,8,0,2,0
andy_zipper_000_1_1.pst.142.xls,TRANSACTIONSUMMARYREPORT -1:N4780,868,9,1,4,1
mary_fischer_000_1_1.pst.114.xls,Feb 2002:A9,84,858,7,850,8
robin_rodrigue_000_1_1.pst.157.xls,Detail:J4400,155,1,0,1,0
don_baughman_000_1_1.pst.132.xls,Sheet1:C20,93,37,1,21,1
mike_swerzbin_000_1_1.pst.4.xls,GcDDisch_UsgsUsace1029_0901:A25335,219,366,1,1,1
dutch_quigley_000_1_1.pst.200.xls,Position:Z2,297,2555,22,2532,24
robin_rodrigue_000_1_1.pst.270.xls,Sheet9:R936,646,3,0,2,0
joe_stepenovitch_000_1_1.pst.25.xls,Results:K5551,85,3,0,1,0
vkaminski_000_1_1_1.pst.2.xls,Curves:BR327,317,5939,54,5939,59
daren_farmer_000_1_1.pst.102.xls,Jan 01 trial:AW14,207,584,11,583,11
elizabeth_sager_000_1_1.pst.103.xls,Top Exposure (2):F500,558,5,0,3,0
vkaminski_001_1_2_1.pst.131.xls,Expiration Dates:F9,216,1077,5,1077,6
jane_tholt_000_1_1.pst.19.xls,Assign To West Contracts:CI10,72,237,2,110,2
don_baughman_000_1_1.pst.180.xls,Sheet1:C20,101,37,0,21,0
chris_germany_000_1_2.pst.1062.xls,Sheet2:K231,428,127,1,126,1
benjamin_rogers_001_1_1.pst.109.xls,Stratus Report:A15,128,1113,7,1113,8
benjamin_rogers_000_1_1.pst.7.xls,SPREADS:AC12,78,81,0,75,0
andy_zipper_000_1_1.pst.64.xls,DD-ENA:F500,63,8,0,8,0
benjamin_rogers_001_1_1.pst.222.xls,Debt:E160,94,1344,38,1323,39
benjamin_rogers_000_1_1.pst.11.xls,STRIPS:W25,1860,115,1,115,1
jim_schwieger_000_1_1.pst.100.xls,NYMEX-PR:A1536,100,4909,1122,3231,1125
darron_c_giron_002_1_1_1.pst.143.xls,Darron:E5,184,2978,22,2978,23
matthew_lenhart_001_1_1.pst.158.xls,OP.Power Desk Daily Price:B7,113,61,0,61,0
joe_parks_000_1_1.pst.218.xls,Jan 01 trial:AW14,425,584,11,583,11
larry_may_000_1_1.pst.302.xls,WEST GAMMA:CY2,682,1319,8,1319,8
vkaminski_000_1_1_1.pst.175.xls,NICKEL:B3288,344,7,0,5,0
mike_grigsby_000_1_1_1.pst.133.xls,Months:F4,144,306,1,306,1
andy_zipper_000_1_1.pst.111.xls,Deal Detail:B9,50,546,3,1,4
andy_zipper_000_1_1.pst.82.xls,Sheet1:C16,58,46,0,46,0
chris_germany_000_1_2.pst.1044.xls,Sheet2:K288,411,127,1,126,1
darrell_schoolcraft_000_1_1_1.pst.700.xls,USGT 500616:G12,72,349,2,349,2
joe_parks_000_1_1.pst.120.xls,Tx Gulf Matrix:A181,122,176,1,88,1
john_arnold_000_1_2.pst.135.xls,Data-Apr-Sep:C6,84,3,1,3,1
benjamin_rogers_001_1_1.pst.115.xls,Stratus Report:A15,140,1113,8,1113,9
benjamin_rogers_000_1_1.pst.170.xls,Sky River:C60,205,563,5,460,5
vladi_pimenov_000_1_1.pst.60.xls,Raw Data:CU4,529,17832,163,17831,178
don_baughman_000_1_1.pst.195.xls,Sheet1:C20,99,37,0,21,0
mike_grigsby_000_1_1_1.pst.188.xls,Months:F4,228,306,1,306,1
chris_germany_000_1_2.pst.161.xls,gatherco:J3,178,1132,6,1132,6
jeff_dasovich_000_1_1_1.pst.115.xls,Curves:B10,105,4343,37,4337,40
matthew_lenhart_001_1_1.pst.164.xls,OP.Power Desk Daily Price:B7,83,61,0,61,0
tori_kuykendall_000_1_1_1.pst.122.xls,Sheet1:C1,84,3948,26,3948,29
daren_farmer_000_1_1.pst.110.xls,Jan 01 trial:AW14,159,584,11,583,11
louise_kitchen_000_1_1_1_1.pst.1.xls,Cost Cancel Details:C58,215,667,6,667,6
andy_zipper_000_1_1.pst.58.xls,DD-ENA:F500,62,6,0,6,0
larry_campbell_000_1_1.pst.381.xls,Sheet1:E671,42,47,1,47,1
tracy_geaccone_000_1_1.pst.152.xls,Trackers:D45,184,875,8,865,9
don_baughman_000_1_1.pst.179.xls,Sheet1:C20,102,37,0,21,0
phillip_allen_000_1_1.pst.134.xls,UCost Final:Q8,79,2518,27,2516,29
chris_germany_000_1_2.pst.1059.xls,Sheet2:K602,397,127,1,126,2
vkaminski_000_1_1_1.pst.169.xls,MG Credit:H10,448,3429,29,3421,32
jonathan_mckay_000_1_1.pst.25.xls,TETCO_TRANSCO:F38,237,729,5,729,5
phillip_allen_000_1_1.pst.102.xls,Power Curve:J5,1025,31841,578,31841,607
richard_ring_000_1_1.pst.95.xls,Commercial Energy Services:K49,374,5,0,5,0
don_baughman_000_1_1.pst.185.xls,Sheet1:C20,100,37,1,21,1
louise_kitchen_000_1_1_1_1.pst.255.xls,Cost Cancel Details:C58,216,667,7,667,7
peter_keavey_000_1_1.pst.21.xls,Realized Vol:A1422,267,88,1,1,1
benjamin_rogers_000_1_1.pst.191.xls,CCFMODEL:H10,589,2973,36,2970,38
errol_mclaughlin_jr_000_1_1.pst.136.xls,Gas Swap Model:B10,217,8313,98,8303,105
kam_keiser_000_1_1.pst.16.xls,LongTerm73:D22,1370,5959,67,5958,72
kevin_ruscitti_000_1_1.pst.152.xls,03-15-00AM:BT499,201,1,0,1,0
harry_arora_000_1_1.pst.121.xls,vol data:N28,87,46,1,46,1
chris_germany_000_1_2.pst.1112.xls,April EPA Vols:K336,261,16,0,16,0
mike_grigsby_000_1_1_1.pst.251.xls,Months:F4,156,306,2,306,2
tracy_geaccone_000_1_1.pst.239.xls,Trackers:D45,157,875,9,865,10
frank_ermis_000_1_1.pst.180.xls,Months:F4,217,306,1,306,2
chris_germany_000_1_2.pst.1172.xls,April  12:B2,76,175,2,174,2
gstorey_000_1_1.pst.111.xls,king 80-15-5:E2,105,4951,121,4951,124
tori_kuykendall_000_1_1_1.pst.12.xls,GDA:K23,436,140,1,140,1
teb_lokey_000_1_1.pst.20.xls,YR_REV:D140,99,253,2,253,2
richard_ring_000_1_1.pst.176.xls,Commercial Energy Services:K49,367,5,1,5,1
daren_farmer_001_1_1.pst.1195.xls,Dec:B4,139,602,4,602,5
andy_zipper_000_1_1.pst.97.xls,TRANSACTIONSUMMARYREPORT -1:N4780,766,9,0,4,0
jim_schwieger_000_1_1.pst.110.xls,Sheet2:J5,257,4212,51,4212,54
robin_rodrigue_001_1_1.pst.3.xls,Sheet12:R936,546,3,1,2,1
don_baughman_000_1_1.pst.131.xls,Sheet1:C20,85,37,1,21,1
dutch_quigley_000_1_1.pst.201.xls,Position:Z2,302,2555,22,2532,24
jane_tholt_000_1_1.pst.191.xls,Summary:B185,66,1485,29,1485,30
john_griffith_000_1_1.pst.187.xls,Transco Z3:F3,878,8311,87,8302,95
vkaminski_003_1_1_1.pst.21.xls,VAR:A4601,72,2802,31,2794,33
daren_farmer_000_1_1.pst.103.xls,Jan 01 trial:AW14,201,584,11,583,11
stacey_white_000_1_1.pst.249.xls,OP.Power Desk Daily Price:B7,83,61,0,61,0
larry_may_000_1_1.pst.312.xls,DATA:B3,126,60,0,1,0
vkaminski_000_1_1_1.pst.258.xls,R11_logs:BM389,365,531,4,459,4
louise_kitchen_000_1_1_1_1.pst.238.xls,Cost Cancel Details:C58,233,667,8,667,8
vkaminski_002_1_1_1.pst.275.xls,Calculations:AR2,503,8148,151,8148,161
vkaminski_000_1_1_1.pst.212.xls,w5000:B361,125,895,9,895,10
vkaminski_000_1_1_1.pst.255.xls,factors2:I2545,429,8,0,1,0
benjamin_rogers_001_1_1.pst.134.xls,DPL Prices for Summer:U165,70,4,0,4,0
john_griffith_000_1_1.pst.516.xls,Sheet1:B2473,156,29,0,9,0
robin_rodrigue_000_1_1.pst.151.xls,Sheet14:R3752,464,3,0,2,0
benjamin_rogers_000_1_1.pst.39.xls,Sheet1:Z1,7774,175496,1653,175496,1827
holden_salisbury_000_1_1.pst.33.xls,UAMPS:M5741,708,4,0,4,0
benjamin_rogers_000_1_1.pst.171.xls,BaseLoad:B1,185,720,4,720,5
joe_parks_000_1_1.pst.227.xls,Jan 01 trial:AW14,445,584,11,583,11
don_baughman_000_1_1.pst.181.xls,Sheet1:C20,100,37,0,21,0
darron_c_giron_002_1_1_1.pst.167.xls,Cash Flow:F5,49,1403,9,1403,10
stacey_white_000_1_1.pst.139.xls,Var. Rpt EPMI:H51,73,12,0,11,0
jonathan_mckay_000_1_1.pst.13.xls,TETCO_TRANSCO:Y86,238,270,2,270,2
john_griffith_000_1_1.pst.184.xls,Transco Z3:F3,879,8311,87,8302,95
scott_neal_000_1_1.pst.192.xls,Weather:L12418,246,6680,133,6680,139
don_baughman_000_1_1.pst.129.xls,Sheet1:C20,85,37,1,21,1
robin_rodrigue_000_1_1.pst.166.xls,Detail:J4400,145,1,0,1,1
don_baughman_000_1_1.pst.149.xls,Sheet1:C20,99,37,1,21,1
andy_zipper_000_1_1.pst.75.xls,DD-ENA:F500,63,8,0,8,0
vkaminski_000_1_1_1.pst.27.xls,Distributions:D5,258,4516,50,4513,55
andy_zipper_000_1_1.pst.59.xls,DD-ENA:F500,62,8,0,8,0
andy_zipper_000_1_1.pst.120.xls,TRANSACTIONSUMMARYREPORT -1:N4780,761,9,1,4,1
benjamin_rogers_000_1_1.pst.139.xls,Debt:B58,76,711,6,708,6
don_baughman_000_1_1.pst.196.xls,8-1:C20,199,37,0,21,0
andy_zipper_000_1_1.pst.16.xls,TRANSACTIONSUMMARYREPORT -1:N4780,762,9,0,4,0
michelle_lokay_000_1_2_1.pst.368.xls,PNM 500617:H12,46,238,2,234,2
vkaminski_000_1_1_1.pst.278.xls,READDATA:AD6,90,2003,9,1,10
john_arnold_000_1_2.pst.108.xls,F Trades:I22,349,191,1,191,1
benjamin_rogers_000_1_1.pst.143.xls,Depreciation:Z46,67,543,5,543,5
rick_buy_000_1_1_1_1.pst.186.xls,DefaultProbs:H96,840,7930,142,7930,150
daren_farmer_000_1_1.pst.387.xls,Jan 01 trial:AW14,251,584,12,583,12
mike_carson_000_1_1.pst.42.xls,Results:K5551,91,3,0,1,0
jeff_dasovich_000_1_1_1.pst.44.xls,SUMMARY:D2,67,3,0,3,0
jane_tholt_000_1_1.pst.16.xls,Assign To West Contracts:CI10,72,237,2,110,2
joe_quenet_000_1_1.pst.18.xls,Results:K5551,90,3,0,1,0
chris_germany_000_1_2.pst.1063.xls,Sheet2:K231,426,127,1,126,2
vladi_pimenov_000_1_1.pst.61.xls,Raw Data:CU4,521,17832,172,17831,188
john_forney_000_1_1.pst.59.xls,ERCOT MCP BY INTERVAL:L14,198,14,0,7,0
vkaminski_001_1_2_1.pst.160.xls,Escalation:A20,180,1883,15,1883,16
paul_y'barbo_000_1_1.pst.64.xls,76%:D2,131,2018,12,2018,13
stacey_white_000_1_1.pst.305.xls,BRA Power:A6,1547,4385,67,4385,70
don_baughman_000_1_1.pst.141.xls,Sheet1:C20,99,37,1,21,1
sally_beck_000_1_1_1_1.pst.577.xls,C4-SWAPS:C2679,1429,46,0,43,0
john_griffith_000_1_1.pst.846.xls,Swaps:C1086,412,1672,12,1672,13
john_lavorato_001_1_1_1.pst.82.xls,Cost Cancel Details:C18,235,667,7,667,8
vkaminski_000_1_1_1.pst.127.xls,NG:A255,253,24,1,23,1
mary_fischer_000_1_1.pst.116.xls,Feb 2002:A9,112,858,7,850,7
darron_c_giron_000_1_1_1.pst.276.xls,PRD Location_Def:K3439,817,2,0,2,0
andy_zipper_000_1_1.pst.87.xls,TRANSACTIONSUMMARYREPORT -1:N4780,848,9,0,4,0
mike_grigsby_000_1_1_1.pst.146.xls,Months:F4,143,306,1,306,2
craig_dean_000_1_1.pst.124.xls,Interval Data:A9177,239,3,0,1,0
mary_hain_000_1_1.pst.160.xls,CALC:I17,121,1458,14,1458,15
don_baughman_000_1_1.pst.134.xls,Sheet1:C20,100,37,1,21,1
tracy_geaccone_000_1_1.pst.238.xls,CASHFLOW:D318,111,289,3,289,3
mike_grigsby_000_1_1_1.pst.189.xls,Months:F4,269,306,1,306,1
daren_farmer_000_1_1.pst.100.xls,Jan 01 trial:AW14,158,584,11,583,11
don_baughman_000_1_1.pst.177.xls,Sheet1:C20,100,37,0,21,0
joe_parks_000_1_1.pst.5.xls,GasDaily:C34,61,93,0,87,0
brad_mckay_000_1_1.pst.0.xls,Weather:L12418,183,6680,79,6680,86
vladi_pimenov_000_1_1.pst.6.xls,ANRHistorical:A1,76,2428,15,2428,17
stacey_white_000_1_1.pst.252.xls,BRA Power:A6,1496,4385,67,4385,70
chris_germany_000_1_2.pst.166.xls,gatherco:J3,104,1133,8,1133,8
lindy_donoho_000_1_1_1.pst.17.xls,WOT by Month thru 2010:H32,138,225,2,216,2
jim_schwieger_000_1_1.pst.111.xls,Module2:BI1214,915,11,0,6,0
andy_zipper_000_1_1.pst.23.xls,Deal Detail:A9,86,897,6,1,6
mark_taylor_001_1_1.pst.120.xls,NY:J88,99,4988,78,4988,81
jay_reitmeyer_000_1_1.pst.201.xls,Sheet1:A25,110,88,1,1,1
jonathan_mckay_000_1_1.pst.28.xls,TETCO_TRANSCO:F38,237,729,5,729,5
mary_fischer_000_1_1.pst.101.xls,Feb 2002:A9,85,858,7,850,7
andy_zipper_000_1_1.pst.66.xls,DD-ENA:F500,62,8,0,8,0
gstorey_000_1_1.pst.15.xls,ANR Willow:A138,37,30,0,1,0
louise_kitchen_000_1_1_1_1.pst.237.xls,Cost Cancel Details:C58,217,667,7,667,7
gstorey_000_1_1.pst.108.xls,Curves:X13,215,174,1,174,1
chris_germany_000_1_1_1.pst.96.xls,Total Reqs:J69,97,251,2,251,2
tracy_geaccone_000_1_1.pst.266.xls,CASHFLOW:H315,111,289,2,289,2
andy_zipper_000_1_1.pst.72.xls,DD-ENA:F500,61,8,0,8,0
vkaminski_000_1_1_1.pst.182.xls,DATABASE:F5076,84,2,0,1,0
robin_rodrigue_000_1_1.pst.266.xls,Sheet8:S2791,363,3,0,2,0
robin_rodrigue_000_1_1.pst.13.xls,Detail:J4400,143,1,0,1,0
benjamin_rogers_001_1_1.pst.52.xls,Wheatland:Z66,85,46,0,45,0
errol_mclaughlin_jr_000_1_1.pst.137.xls,EO9904.1 floor:F3,1357,8673,82,8663,88
tori_kuykendall_000_1_1_1.pst.0.xls,Sheet1:C1,81,3948,26,3948,29
phillip_allen_000_1_1.pst.253.xls,Power Curve:J5,1068,31846,494,31846,520
jonathan_mckay_000_1_1.pst.12.xls,TETCO_TRANSCO:Y86,238,270,2,270,3
john_forney_000_1_1.pst.58.xls,ERCOT MCP BY INTERVAL:L14,234,14,0,7,0
lindy_donoho_000_1_1_1.pst.15.xls,WOT by Month thru 2010:H32,149,225,3,216,3
john_griffith_000_1_1.pst.185.xls,MAIN:S22,829,16145,209,16145,225
louise_kitchen_000_1_1_1_1.pst.242.xls,Cost Cancel Details:C58,245,667,9,667,9
jeff_dasovich_000_1_1_1.pst.138.xls,SCE Assessment:C44,145,3567,30,3548,33
tori_kuykendall_000_1_1_1.pst.15.xls,Sheet1:C1,84,3948,27,3948,30
andy_zipper_000_1_1.pst.74.xls,DD-ENA:F500,62,8,0,8,0
vkaminski_000_1_1_1.pst.256.xls,factors_mod:H1042,178,8,0,2,0
kevin_ruscitti_000_1_1.pst.49.xls,Swap:A8,59,1159,9,1159,9
louise_kitchen_001_1_1_1.pst.374.xls,West Power Origination:M21,68,54,0,54,1
phillip_m_love_001_1_1.pst.209.xls,LongTerm3:D22,144,958,9,957,9
mike_grigsby_000_1_1_1.pst.247.xls,Months:F4,200,306,1,306,1
phillip_allen_000_1_1.pst.132.xls,UCost Final:Q8,73,2518,25,2516,27
john_griffith_000_1_1.pst.322.xls,Gas Swap Model:F3,213,8312,100,8302,108
daren_farmer_000_1_1.pst.388.xls,Jan 01 trial:AW14,350,584,12,583,12
tori_kuykendall_000_1_1_1.pst.106.xls,Sheet1:C1,81,3948,27,3948,30
don_baughman_000_1_1.pst.182.xls,Sheet1:C20,104,37,0,21,0
richard_shapiro_000_1_1.pst.140.xls,Gas Swap Model:B10,255,8313,84,8303,89
david_delainey_000_1_1_1.pst.4.xls,Income:E7,144,1441,12,1438,13
lisa_gang_000_1_1.pst.136.xls,Dec LOAD FORECAST:F500,66,2049,18,2049,20
don_baughman_000_1_1.pst.148.xls,Sheet1:C20,98,37,0,21,0
joe_parks_000_1_1.pst.119.xls,E TX Matrix:A182,233,266,2,176,2
sally_beck_002_1_1_1.pst.3.xls,Calculation:X20,909,1960,16,1960,17
bill_williams_iii_000_1_1.pst.56.xls,Sheet1:C58,106,37,1,21,1
vladi_pimenov_000_1_1.pst.57.xls,Raw Data:CU4,535,17832,167,17831,190
andy_zipper_000_1_1.pst.80.xls,DD-ENA:F500,56,8,0,8,0
john_griffith_000_1_1.pst.200.xls,NP1265.2:F3,646,8312,86,8302,94
james_steffes_000_1_1.pst.221.xls,ANZA LOAD_LOSSES:E5685,184,6,0,6,0
chris_dorland_000_1_1_1.pst.59.xls,Jan01:C62,196,159,2,157,2
monika_causholli_000_1_1.pst.60.xls,Sheet1:AD6,137,223,1,2,1
andy_zipper_000_1_1.pst.18.xls,Deal Detail:A9,68,719,4,1,4
jeff_dasovich_000_1_1_1.pst.117.xls,PeakMonthlyAvg:B14,49,436,5,436,5
don_baughman_000_1_1.pst.133.xls,Sheet1:C20,85,37,1,21,1
vkaminski_001_1_2_1.pst.39.xls,Equity:K12,44,22,0,22,0
mike_grigsby_000_1_1_1.pst.147.xls,Months:F4,143,306,1,306,1
joe_parks_000_1_1.pst.6.xls,GasDaily:C34,71,93,1,87,1
daren_farmer_000_1_1.pst.101.xls,Jan 01 trial:AW14,246,584,8,583,8
matthew_lenhart_000_1_1.pst.19.xls,Power Curve:J5,1015,31738,606,31738,634
don_baughman_000_1_1.pst.176.xls,Sheet1:C20,100,37,0,21,0
jim_schwieger_000_1_1.pst.71.xls,NYMEX-PR:A1536,90,4909,1417,3231,1420
vkaminski_000_1_1_1.pst.313.xls,READDATA:AD6,126,2003,10,1,10
vkaminski_001_1_2_1.pst.161.xls,Escalation:A20,631,2422,22,2422,23
kevin_ruscitti_000_1_1.pst.100.xls,Mar Actuals:BT499,201,1,0,1,0
phillip_m_love_000_1_1.pst.681.xls,m1:C12,480,2021,15,2021,16
benjamin_rogers_000_1_1.pst.18.xls,STRIPS:W25,1470,115,1,115,1
louise_kitchen_000_1_1_1_1.pst.257.xls,Cost Cancel Details:C58,215,667,6,667,6
mike_grigsby_000_1_1_1.pst.260.xls,Months:F4,144,306,1,306,1
jonathan_mckay_000_1_1.pst.27.xls,TETCO_TRANSCO:F38,234,729,5,729,5
jim_schwieger_000_1_1.pst.112.xls,Module2:BQ1974,422,3,0,3,0
chris_germany_000_1_2.pst.1057.xls,Sheet2:K602,450,127,1,126,1
andy_zipper_000_1_1.pst.52.xls,DD-EPM:U429,62,4,1,2,1
rick_buy_000_1_1_1_1.pst.170.xls,Cost Cancel Details:C18,217,667,7,667,7
kevin_presto_000_1_1.pst.16.xls,MAIN:U19,819,16105,569,16105,583
vkaminski_000_1_1_1.pst.177.xls,ALUMINUM_H:B3992,354,7,0,5,0
tracy_geaccone_000_1_1.pst.237.xls,Trackers:D61,162,1098,10,1087,11
chris_germany_000_1_2.pst.1136.xls,03-31-00Apr:BT499,401,1,0,1,0
jonathan_mckay_000_1_1.pst.122.xls,Rate 11 Balancing:B42,1511,23749,181,23749,198
darrell_schoolcraft_000_1_1_1.pst.428.xls,USGT 500616:G12,71,349,2,349,2
stacey_white_000_1_1.pst.296.xls,BRA Power:A6,1429,4385,82,4385,84
vkaminski_000_1_1_1.pst.307.xls,Expiration Dates:F9,236,1077,4,1077,5
stacey_white_000_1_1.pst.1.xls,BRA Power:A6,1297,4385,87,4385,90
jim_schwieger_000_1_1.pst.106.xls,NYMEX-PR:A1536,91,4909,1462,3231,1466
benjamin_rogers_000_1_1.pst.116.xls,Stratus Report:A15,131,1113,8,1113,9
don_baughman_000_1_1.pst.127.xls,Sheet1:C47,91,37,0,21,0
kevin_ruscitti_000_1_1.pst.4.xls,Swap:A8,64,1159,10,1159,11
jane_tholt_000_1_1.pst.198.xls,Summary:B185,67,1485,29,1485,30
andy_zipper_000_1_1.pst.67.xls,DD-ENA:F500,61,8,0,8,0
joe_parks_000_1_1.pst.211.xls,Jan 01 trial:AW14,429,584,10,583,11
