fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
dutch_quigley_000_1_1.pst.202.xls,A:DR249,951,36,1,35,1
vkaminski_000_1_1_1.pst.309.xls,Sheet1:A64,1033,105,3,59,3
elizabeth_sager_000_1_1.pst.122.xls,Top Exposure (2):B651,1140,5,1,3,1
juan_hernandez_000_1_1.pst.169.xls,Regional_Spreads:B306,889,18,0,18,0
don_baughman_000_1_1.pst.190.xls,Sheet1:C38,319,37,1,21,1
jonathan_mckay_000_1_1.pst.14.xls,TETCO_TRANSCO:L31,714,111,1,110,1
daren_farmer_000_1_1.pst.1499.xls,Jan 01 trial:AB14,755,62,1,61,1
stacey_white_000_1_1.pst.230.xls,OP.Power Desk Daily Price:B7,243,3,0,3,0
vkaminski_001_1_2_1.pst.125.xls,Metro:G2,294,10,0,9,0
lindy_donoho_000_1_1_1.pst.13.xls,WOT by Month thru 2010:DU7,437,9,1,9,1
michelle_lokay_000_1_2_1.pst.24.xls,Duke 500621:H12,96,32,0,30,0
tori_kuykendall_000_1_1_1.pst.48.xls,Price Sheet:B3,138,9,0,5,0
dutch_quigley_000_1_1.pst.51.xls,Sheet1:A1536,95,5,0,5,0
don_baughman_000_1_1.pst.152.xls,Sheet1:C38,326,37,0,21,1
mike_grigsby_000_1_1_1.pst.255.xls,Months:F4,160,4,0,4,0
benjamin_rogers_001_1_1.pst.153.xls,Curve Paste:BU217,2359,1,0,1,0
andy_zipper_000_1_1.pst.92.xls,DD-EGL:P29,1038,3,0,3,0
andy_zipper_000_1_1.pst.170.xls,Deal Detail:K727,144,3,0,1,0
jonathan_mckay_000_1_1.pst.24.xls,TETCO_TRANSCO:F38,717,297,3,297,3
louise_kitchen_000_1_1_1_1.pst.259.xls,Cost Cancel Details:D92,1166,215,3,215,3
jonathan_mckay_000_1_1.pst.30.xls,TETCO_TRANSCO:F38,675,297,3,297,3
benjamin_rogers_001_1_1.pst.2.xls,Wilton:T114,306,35,0,35,0
vkaminski_000_1_1_1.pst.304.xls,Expiration Dates:D30,266,6,0,2,0
chris_germany_000_1_1_1.pst.125.xls,Total Reqs:J28,411,259,4,259,4
benjamin_rogers_000_1_1.pst.190.xls,CALC:FA17,1777,80,1,79,1
tracy_geaccone_000_1_1.pst.308.xls,Annual Fuel Calc Alt:I30,1421,64,1,64,1
benjamin_rogers_000_1_1.pst.142.xls,Debt:B54,238,159,3,154,3
don_baughman_000_1_1.pst.184.xls,Sheet1:C38,319,37,0,21,0
eric_saibi_000_1_1.pst.218.xls,Graph:D4,173,3,0,2,0
andy_zipper_000_1_1.pst.76.xls,DD-EGL:P29,150,3,0,3,0
phillip_m_love_000_1_1.pst.672.xls,m_chg:A7,1721,6,0,1,0
louise_kitchen_000_1_1_1_1.pst.0.xls,Cost Cancel Details:D108,1245,215,4,215,4
andy_zipper_000_1_1.pst.122.xls,DD-EGL:P29,1026,3,1,3,1
don_baughman_000_1_1.pst.142.xls,Sheet1:C38,318,37,1,21,1
darrell_schoolcraft_000_1_1_1.pst.219.xls,Duke 500621:H12,177,32,0,30,0
jim_schwieger_000_1_1.pst.104.xls,Sheet1:AQ17,842,223,10,213,10
john_griffith_000_1_1.pst.546.xls,Power:V62,260,1,0,1,0
benjamin_rogers_000_1_1.pst.157.xls,Debt:B54,206,159,2,154,2
vkaminski_000_1_1_1.pst.286.xls,Expiration Dates:D30,254,6,0,2,0
robin_rodrigue_000_1_1.pst.137.xls,Sheet10:Q355,828,3,0,2,0
chris_germany_000_1_1_1.pst.109.xls,Total Reqs:J11,308,247,3,247,4
louise_kitchen_000_1_1_1_1.pst.249.xls,Cost Cancel Details:D108,1132,215,3,215,3
matthew_lenhart_001_1_1.pst.154.xls,OP.Power Desk Daily Price:B7,227,3,0,3,0
scott_neal_000_1_1.pst.533.xls,Sheet1:I2376,219,4,0,4,0
stacey_white_000_1_1.pst.3.xls,BRA Power:A6,2852,28,0,27,0
kevin_ruscitti_000_1_1.pst.103.xls,03-27-00AM:CQ24,936,4,0,4,0
andy_zipper_000_1_1.pst.69.xls,DD-EGL:P29,115,3,0,3,0
joe_parks_000_1_1.pst.213.xls,Jan 01 trial:AB14,1834,62,1,61,1
andy_zipper_000_1_1.pst.115.xls,DD-EGL:P29,990,3,0,3,0
don_baughman_000_1_1.pst.174.xls,Sheet4:H2,2033,1,0,1,0
lynn_blair_000_1_1.pst.12.xls,Duke 500621:H12,158,32,0,30,0
phillip_m_love_000_1_1.pst.476.xls,LongTerm73:AH22,4483,113,1,113,1
mike_grigsby_000_1_1_1.pst.106.xls,Curves:A1,2325,87,1,87,1
louise_kitchen_000_1_1_1_1.pst.244.xls,Cost Cancel Details:D140,1261,215,3,215,3
don_baughman_000_1_1.pst.191.xls,Sheet1:C38,318,37,0,21,0
juan_hernandez_000_1_1.pst.164.xls,Sheet1:C38,320,37,1,21,1
richard_shapiro_001_1_2.pst.124.xls,SUMMARY:D3,68,3,0,3,0
andy_zipper_000_1_1.pst.169.xls,Deal Detail:K23,122,3,0,1,0
darrell_schoolcraft_000_1_1_1.pst.364.xls,MissAla :J36,418,40,0,38,0
eric_saibi_000_1_1.pst.464.xls,ERCOT MCP BY INTERVAL:K7,229,14,0,5,0
errol_mclaughlin_jr_000_1_1.pst.24.xls,MAY-2001:J3,214,6,1,5,1
andy_zipper_000_1_1.pst.71.xls,DD-EGL:P29,126,3,0,3,0
louise_kitchen_000_1_1_1_1.pst.212.xls,HR:H24,211,13,0,11,0
dan_hyvl_000_1_1.pst.112.xls,Purchasers:A119,189,27,0,27,0
andy_zipper_000_1_1.pst.54.xls,DD-EGL:P29,138,3,1,3,1
jonathan_mckay_000_1_1.pst.29.xls,TETCO_TRANSCO:F38,634,297,2,297,2
bill_williams_iii_000_1_1.pst.81.xls,BES Interval Data:F2288,126,1,0,1,0
daren_farmer_000_1_1.pst.1145.xls,Oct :Q16,298,11,0,11,0
benjamin_rogers_000_1_1.pst.12.xls,Peak:B57,270,2,0,1,0
matthew_lenhart_000_1_1.pst.23.xls,Curves:A1,2607,87,1,87,1
phillip_m_love_000_1_1.pst.677.xls,Curves:D15,426,55,0,55,0
vkaminski_000_1_1_1.pst.174.xls,ZINC:B3505,406,7,0,5,0
john_lavorato_001_1_1_1.pst.86.xls,Months:F4,119,4,0,4,0
tracy_geaccone_000_1_1.pst.307.xls,Annual Fuel Calc Alt:I30,1253,64,0,64,0
jeff_dasovich_000_1_1_1.pst.91.xls,Template:N9,172,6,0,5,0
benjamin_rogers_001_1_1.pst.5.xls,Wilton:T114,318,35,1,35,1
gstorey_000_1_1.pst.116.xls,InputOutputSheet:S14,5022,2,0,2,0
scott_neal_000_1_1.pst.156.xls,Correlations:BC3,461,1,0,1,0
don_baughman_000_1_1.pst.137.xls,Sheet1:C38,294,37,0,21,0
stacey_white_000_1_1.pst.228.xls,ARG FIRM Port Calc Extract:M39,603,7,0,7,0
tracy_geaccone_000_1_1.pst.269.xls,Trackers:D344,514,209,2,209,2
jane_tholt_000_1_1.pst.123.xls,Study 3:A9,224,12,0,9,0
jeffrey_a_shankman_000_1_2.pst.12.xls,APIS:C320,132,1,0,1,0
john_griffith_000_1_1.pst.196.xls,New Index Sale:N9,1387,16,0,16,0
daren_farmer_000_1_1.pst.1427.xls,Jan 01 trial:AB14,646,62,1,61,1
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:D140,1186,215,2,215,3
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:H19,943,19,0,16,0
paul_y'barbo_000_1_1.pst.61.xls,76%:D2,437,1789,13,1789,15
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,255,3,0,3,0
stacey_white_000_1_1.pst.51.xls,NG Summary by Day:E307,230,7,0,7,0
chris_germany_000_1_2.pst.1047.xls,Sheet2:K401,1364,63,1,32,1
errol_mclaughlin_jr_000_1_1.pst.134.xls,LVPP MTM:R18,243,5,0,5,0
benjamin_rogers_001_1_1.pst.246.xls,ENA Debt:B11,402,126,1,108,1
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:E66,185,4,0,4,0
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:BL4,1049,9,1,4,1
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,200,18,0,15,0
david_delainey_000_1_2.pst.135.xls,commercial income:K12,274,20,0,20,0
andy_zipper_000_1_1.pst.20.xls,Deal Detail:K727,135,3,0,1,0
tracy_geaccone_000_1_1.pst.262.xls,Trackers:D184,582,221,3,221,3
stacey_white_000_1_1.pst.287.xls,BRA Power:A6,2705,28,1,27,1
andy_zipper_000_1_1.pst.63.xls,DD-EGL:P29,115,3,0,3,0
matthew_lenhart_001_1_1.pst.152.xls,OP.Power Desk Daily Price:B7,248,3,0,3,0
benjamin_rogers_000_1_1.pst.204.xls,Wilton:X135,275,34,0,34,0
kevin_presto_000_1_1.pst.473.xls,Raw Data:I6702,312,3,0,1,0
benjamin_rogers_000_1_1.pst.140.xls,Curve Paste:BU217,2210,1,0,1,0
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,2645,28,0,27,0
andy_zipper_000_1_1.pst.166.xls,Deal Detail:K23,105,3,0,1,0
vkaminski_000_1_1_1.pst.216.xls,sp500:D8,182,51,1,43,1
chris_germany_000_1_2.pst.1075.xls,Sheet2:K99,1501,127,1,126,2
chris_germany_000_1_2.pst.1032.xls,11-99:AI11,169,2,0,2,0
