fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
brti_excel_analysis.xlsx,brti_excel:B63,79,1,0,1,0
SSV1b_TimeRange.xlsx,Sheet1:C12979,1298,2,1,2,1
ecosystems_calculations_20211130.xlsx,0107:F79,421,15,0,4,0
2019-05-10-1102_empty_racir.xlsx,Measurements:C11,714,17,1,6,1
工作簿1-20181122163651735.xlsx,不良明细:CEA5,234,1,0,1,0
freezeExample.xlsx,Sheet:C21947,297,1,0,1,0
DailyTradeCounts_2016_2020.xlsx,20160101_20181130:J5725,347,1,0,1,0
Measurements_Temperature_DutyCycle.xlsx,Feuil1:D1,64,3,0,2,0
2019-07-03-1019_rhododendron_campylocarpum.xlsx,Measurements:D13,718,20,0,5,0
peerrank copy.xlsx,Sheet1:A38,4611,13,0,11,0
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,Pivot Tables:M8,67,1,0,1,0
lenderToProyek.xlsx,Sheet2:I32256,7533,2,0,1,0
TestTable.xlsx,Таблица по выездам:AG330,423,11,0,3,0
Quarterly-Engage-UA-Revenue.xlsx,FSM:I1495,3339,6,0,5,0
20204-0.xlsx,Calcu_ADJ:L3,135,59,1,52,1
dist.xlsx,triangular:G2,73,2,0,2,0
Southern Water Corp Statistical Analysis.xlsx,DRT Rolling Stdev:F1298,676,1,0,1,0
Covid SJC.xlsx,Planilha1:B2,474,10,0,10,0
工作簿1 - 副本-20181124101521380.xlsx,不良明细:CEA5,364,1,0,1,0
تستور.xlsx,المشاريع:A3,532,1,0,1,0
RE6685.xlsx,RE6685:C4071,400,1,0,1,0
ABACUS_NUMSPECSTOT (Autosaved).xlsx,ABACUS_NUMSPECSTOT:AA8433,2716,1,0,1,0
2020-09 Cleaned.xlsx,202009-divvy-tripdata:D26632,1922,1,0,1,0
VQAT_Stock forecast for each and all stores.xlsx,Virgin Megastore QATAR (2019):J11,533,21,1,21,1
vicon_udp_teensy.xlsx,less_didgits_200Hz_xbee:B1419,2437,3,0,1,0
2019-07-18-0854_angelica_archangelica.xlsx,Measurements:C11,733,17,0,6,0
KickstarterCampaignAnalysis.xlsx,Sheet1:I3390,205,1,0,1,0
工作簿1-20181123094550279.xlsx,不良明细:CEA5,244,1,1,1,1
All London 2012 athletes.xlsx,ALL ATHLETES:I10356,55,1,0,1,0
datacite_template_20200424_test.xlsx,metadata:BAL33,469,0,0,0,0
abundance data.xlsx,Protein groups:J7604,113,1,0,1,0
AllDataSpacing.xlsx,Raw Data:S9270,463,1,0,1,0
FirstLink - Copy 2.xlsx,lognorm via norm:B4,836,7,0,4,0
Enhanced_0-level_11-4-2016.xlsx,Sheet1:E10,251,8,0,6,1
5_4_합성곱신경망.xlsx,학습:L2,809,95,1,95,1
all-geocodes-v2018 (1).xlsx,v2018geocodes:G30878,653,2,0,1,0
EDA.xlsx,training:B23,58,8,0,7,0
Tio Cash Master 1450old Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,399,5,0,2,0
控制图.xlsx,输入:A11,245,1,0,1,0
reference10_0.xlsx,Sheet0:D1391,146,1,0,1,0
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D41,3791,6,0,4,0
Texas Local Governments.xlsx,GSA SAM Data:M3684,45,1,0,1,0
updatedProduceSales.xlsx,Sheet:C21947,321,1,0,1,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B6,202,5,0,4,0
FY 2018-2019 Weekly Placements-Returns-Reconciliation Tracker.xlsx,Dailies Summary:C116,3267,312,4,312,4
relacao_geral_-_vodanet_-_08-05-2013.xlsx,Faturamento:H391,185,1,0,1,0
【第8回当日配布料】問題演習_第2回_確率.xlsx,【解答】（演習問題２）NYの気温データ :B14,538,1,0,1,0
Real-Statistics-Examples-ANOVA-1.xlsx,Anova Resamp 1:T6,221,6,1,6,1
basecase.xlsx,Propor:N4,1376,5,0,4,0
Analysis_Final.xlsx,Bloomberg data:IC1462,2181,6,0,5,0
sampleDistanceCalculations.xlsx,_fit235754964:D2105,2139,3,0,2,0
uniworld_dipimp_test.xlsx,American Affiliates:R7647,1354,1,0,1,0
data_banknote_authentication.xlsx,Data:A38,420,8,1,6,1
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,Gutters:AB44,1461,9,0,9,0
StarterBookH Homework .xlsx,Bonus Backers Count:F42,332,1,0,1,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:N13,252,17,0,17,0
KPMG_file.xlsx,NewCustomerList:J259,820,3,0,1,0
Weather_Machakos-5PFA.xlsx,MK135PFA:K4613,1925,1,0,1,0
Supplemental_File_2.xlsx,find DE Mets in iAF1260:B43,4493,214,2,213,2
Weekly-covid-admissions-and-beds-publication-201105.xlsx,MV beds COVID:B57,472,190,1,190,2
Empoyee Master.xlsx,Corrections July 2019:G11,671,1,0,1,0
Input data.xlsx,Sheet2:N2180,749,7,0,6,0
工作簿1-20181122164802462.xlsx,不良明细:CEA5,345,1,0,1,0
big+troubles.xlsx,Action List:AA15,181,13,1,5,1
MER_DataElements_Public.xlsx,des:Q826,1997,3,0,2,0
covidImpact.xlsx,Sheet2:D29246,2837,1,1,1,1
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,State026:B47,751,6,0,1,0
StarterBook - tk06.xlsx,Formatted Data:L157,301,1,0,1,0
2014.12 Thermal Decay .xlsx,C(T):B13,893,5,0,5,0
LEITE_COMPOSIÇÃO.xlsx,Plan1:C273,616,8,0,3,0
Football Team Dataset MGSC661.xlsx,22:H12,168,1,0,1,0
WM3796_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:E26008,2440,3,0,2,0
NH2012Trends_orig.xlsx,data_harmonization:A1238,161,7,0,4,0
part 4.xlsx,Prob 18:O3,466,33,0,33,0
City Summary Template 1.xlsx,City Summary:K69,2156,4,0,2,0
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D6883,396,1,0,1,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,Assay Definition:A290,192,2,0,1,0
olist_groups1.xlsx,growths:B7,136,5,0,5,0
机器订单_2020-06-16.xlsx,订单:AG213,62,3,0,3,0
spread_input_jul30_1_12h.xlsx,Truckstops:D767,237,3,0,3,0
Bleaching Data MAP Final.xlsx,Sheet1:G1475,460,1,0,1,0
MacIC-Portfolio-V1-Jan-28-2017.xlsx,Returns:R18,626,8,0,6,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Chart 3 - Archive ICU:A2,90,1,0,1,0
robin_rodrigue__33371__FTCan_Gas_Bench.xlsx,Detail:F4412,138,1,0,1,0
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CEA5,233,1,0,1,0
工作簿1 - 副本-20181124094219781.xlsx,不良明细:CEA5,235,1,0,1,0
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5635,220,2,0,1,0
short_msg_option_info_data.xlsx,备份:B14446,677,3,0,2,0
订单管理系统.xlsx,客户下单明细表:J13669,140,1,0,1,0
House_Election_Data_2008.xlsx,Cong Dist:BD4906,4458,40,1,40,1
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,Totals:X88,905,15,0,3,0
SoA TEMP V3.11.0.xlsx,Undergr (2):F1051,21030,9,0,8,0
AllDataShapeSimulation.xlsx,Raw Data:K3768,928,1,0,1,0
Budget Doc.xlsx,Sheet1:AF10850,1769,6,0,6,0
Gastos.xlsx,Iniciales (PRESUPUESTO):Z614,11561,136,2,136,2
Slots.xlsx,Char count by slot:B44,86,2,0,2,0
stop_totals.xlsx,Sheet1:F2168,74,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,486,1,0,1,0
september-2-2021.xlsx,TestingByDate (Test Date):C3,933,2,0,1,0
database_2016.xlsx,All data:I4705,830,3,0,1,0
ACI.xlsx,H=1.25-P=1.5:I37,134,2,0,2,0
indexes for automatovie sector.xlsx,ReferenceData:C1009,3469,1450,17,1449,19
工作簿1-20181123115814614.xlsx,不良明细:CEA5,239,1,0,1,0
NUKE.xlsx,20150310_NUKE.csv:AC213,7090,7,0,3,0
Processed Data-pre.xlsx,Password Sequences:A1,291,1,0,1,0
recentAPIdata2019.xlsx,Sheet:N38267,963,1,0,1,0
2019-06-19-0919_aristolochia_tormentosa.xlsx,Measurements:C11,720,17,1,6,1
employmentForecast_presto.xlsx,dataOrig:L42,160,11,0,11,0
StarterBook_SC.xlsx,Bonus:D4,313,9,0,9,0
工作簿1 - 副本-20181123095141663.xlsx,不良明细:CEA5,237,1,1,1,1
GPSC_CTD_2016.4.25.xlsx,CTD:Q16587,208,1,0,1,0
ML_Flatsheet_Revised.Asset.xlsx,ML_Flatsheet_Revised Updated:H11736,72,1,0,1,0
ExampleStudy.xlsx,Sources:E16,278,7,0,7,0
