fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
REMISIONES----OBRADOR---A G O S T O      2016.xlsx,REMISIONES ABRIL  2016  :B3,2227,1,0,1,0
工作簿1-20181122154759510.xlsx,不良明细:CBJ5,241,1,0,1,0
Raw.xlsx,calcs:BE53,208,23,0,6,0
P_Gh_T_S.xlsx,Sheet1:C1003,101,2,0,2,0
8.THẺ KHO- STOCK CARD 13.06.2020.xlsx,Thẻ kho:E13,1939,4,0,3,0
all cases and contacts 2021-07-01.xlsx,summary:C599,1634,30,0,23,0
data_problem.xlsx,PVs:B5,1521,2,0,1,0
EST_TRANS.xlsx,DATOS:B10219,253,1,0,1,0
MM2-0530H.xlsx,P1dB Pt:R17,228,2,0,2,0
红宝集合.xlsx,最初完整版（音频路径有误）:A6507,737,1,0,1,0
Excel模拟神经网络进行4000次迭代.xlsx,Sheet1:B4,4086,40,1,39,1
Situk 1988-2021 95%_MissFill--Heinl--17_Dec_2021.xlsx,WhatWasMissed_4Day:U118,89,3,0,1,0
healthcare-dataset-stroke-data by akhilesh mishra.xlsx,healthcare-dataset-stroke-data:K1274,118,1,0,1,0
物理作业11.xlsx,Sheet1:IR152,2316,1,0,1,0
NHL 2007-08.xlsx,Players:AQ1085,5250,16,1,11,1
mary_fischer__25393__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:A9,340,44,1,36,1
KBandFilter.xlsx,20GHZ:E926,206,1,0,1,0
MatrizTransición.xlsx,3X3INBURSA:H2900,793,7,0,7,0
brti_excel_analysis.xlsx,brti_excel:B1728,82,1,0,1,0
SSV1b_TimeRange.xlsx,Sheet1:P2,1352,1,1,1,1
ecosystems_calculations_20211130.xlsx,0107:D66,325,21,0,2,0
2019-05-10-1102_empty_racir.xlsx,Measurements:E13,703,20,0,5,0
工作簿1-20181122163651735.xlsx,不良明细:CBJ5,232,1,0,1,0
freezeExample.xlsx,Sheet:C22908,296,1,0,1,0
DailyTradeCounts_2016_2020.xlsx,20160101_20181130:K7647,354,1,0,1,0
Measurements_Temperature_DutyCycle.xlsx,Feuil1:D1,65,3,0,2,0
2019-07-03-1019_rhododendron_campylocarpum.xlsx,Measurements:C13,775,20,0,5,0
peerrank copy.xlsx,figure3 data:BO469,4565,8,0,2,0
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,Report:Y5,67,1,0,1,0
lenderToProyek.xlsx,Sheet1:I5345,7506,4,0,3,0
TestTable.xlsx,Таблица по выездам:AE403,404,11,0,6,0
Quarterly-Engage-UA-Revenue.xlsx,Arcade FSM:K17,3665,84,0,84,0
20204-0.xlsx,Calcu_ADJ:G3,142,61,0,55,0
dist.xlsx,triangular:F2,76,2,0,2,0
Southern Water Corp Statistical Analysis.xlsx,DRT Rolling Stdev:O9,681,1,0,1,0
Covid SJC.xlsx,Dados sim recup log:B600,500,23,0,23,0
工作簿1 - 副本-20181124101521380.xlsx,不良明细:CBJ5,250,1,0,1,0
تستور.xlsx,المشاريع:A3,542,1,0,1,0
RE6685.xlsx,RE6685:E5993,426,1,0,1,0
ABACUS_NUMSPECSTOT (Autosaved).xlsx,ABACUS_NUMSPECSTOT:AS1505,2808,1,0,1,0
2020-09 Cleaned.xlsx,202009-divvy-tripdata:C37203,1641,2,0,1,0
VQAT_Stock forecast for each and all stores.xlsx,MOQ-306:BC10,520,28,1,28,1
vicon_udp_teensy.xlsx,200Hz_with_extra_64_python_xbee:B2,2213,5,0,5,0
2019-07-18-0854_angelica_archangelica.xlsx,Measurements:E13,694,20,0,5,0
KickstarterCampaignAnalysis.xlsx,Sheet1:E3021,204,2,1,1,1
工作簿1-20181123094550279.xlsx,不良明细:CBJ5,232,1,1,1,1
All London 2012 athletes.xlsx,ALL ATHLETES:K9909,54,1,0,1,0
datacite_template_20200424_test.xlsx,metadata:A78,510,10,0,2,0
abundance data.xlsx,Protein groups:AA6263,114,1,0,1,0
AllDataSpacing.xlsx,Raw Data:M4219,469,1,0,1,0
FirstLink - Copy 2.xlsx,logt via t:A4,769,9,0,9,0
Enhanced_0-level_11-4-2016.xlsx,Sheet1:A17,243,498,5,498,5
5_4_합성곱신경망.xlsx,학습:E16,763,1634,20,1634,22
all-geocodes-v2018 (1).xlsx,v2018geocodes:G7903,589,2,0,1,0
EDA.xlsx,training:C6273,115,10,1,9,1
Tio Cash Master 1450old Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,392,5,0,2,0
控制图.xlsx,输入:C11,245,2,0,1,0
reference10_0.xlsx,Sheet0:B1011,142,1,0,1,0
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D6318,3597,6,0,5,0
Texas Local Governments.xlsx,GSA SAM Data:M3768,41,1,0,1,0
updatedProduceSales.xlsx,Sheet:C22908,383,1,0,1,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B7,201,7,0,6,0
FY 2018-2019 Weekly Placements-Returns-Reconciliation Tracker.xlsx,Dailies Summary:C100,3361,312,4,312,4
relacao_geral_-_vodanet_-_08-05-2013.xlsx,Faturamento:H391,188,1,0,1,0
【第8回当日配布料】問題演習_第2回_確率.xlsx,（演習問題２）NYの気温データ:B14,701,1,0,1,0
Real-Statistics-Examples-ANOVA-1.xlsx,Anova Resamp 1:T6,231,6,0,6,0
basecase.xlsx,Timeseries:F7487,1519,1,0,1,0
Analysis_Final.xlsx,Graphs_RETURNS COMPARISON:O218,2233,11,1,10,1
sampleDistanceCalculations.xlsx,_fit235754964:D36,2061,4,0,3,0
uniworld_dipimp_test.xlsx,American Affiliates:E7092,1304,1,0,1,0
data_banknote_authentication.xlsx,Data:M2,341,12,0,6,0
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,Gutters:AB86,1348,9,0,9,0
StarterBookH Homework .xlsx,Bonus Backers Count:B813387,187,1,0,1,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:M42,246,17,0,17,0
KPMG_file.xlsx,NewCustomerList:W368,774,3,0,1,0
Weather_Machakos-5PFA.xlsx,MK135PFA:K8457,1846,1,0,1,0
Supplemental_File_2.xlsx,Metab Abbr iJR904:B225757,4287,1,0,1,0
Weekly-covid-admissions-and-beds-publication-201105.xlsx,MV beds COVID:B893,408,190,1,190,1
Empoyee Master.xlsx,Corrections July 2019:C86,652,1,0,1,0
Input data.xlsx,Sheet2:Q2060,740,7,0,2,0
工作簿1-20181122164802462.xlsx,不良明细:CBJ5,232,1,0,1,0
big+troubles.xlsx,Action List:T26,211,18,1,12,1
MER_DataElements_Public.xlsx,de_currnames_namechange:B2,1932,1,0,1,0
covidImpact.xlsx,Sheet2:H31168,2895,1,0,1,0
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,State026:B66,767,6,1,1,1
StarterBook - tk06.xlsx,Formatted Data:N671,325,2,0,1,0
2014.12 Thermal Decay .xlsx,Three Fourths 2pt:F7,882,9,0,5,1
LEITE_COMPOSIÇÃO.xlsx,Plan1:Q788,600,9,0,7,0
Football Team Dataset MGSC661.xlsx,22:I4,181,1,0,1,0
WM3796_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:D33629,2387,5,0,1,0
NH2012Trends_orig.xlsx,data_harmonization:B363,163,5,0,3,0
part 4.xlsx,Prob 23:L2265,464,11,0,10,0
City Summary Template 1.xlsx,City Summary:B58,2141,4,0,3,0
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D10727,378,1,0,1,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,Assay Definition:A198,194,3,0,1,0
olist_groups1.xlsx,growths:C3,86,7,1,7,1
机器订单_2020-06-16.xlsx,订单:V8,65,5,0,5,0
spread_input_jul30_1_12h.xlsx,Truckstops:C599,174,4,0,2,0
Bleaching Data MAP Final.xlsx,Sheet1:H458,476,1,0,1,1
MacIC-Portfolio-V1-Jan-28-2017.xlsx,Portfolio Metrics:J4,549,10,1,6,1
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Table 4 - Delayed Discharges:B347946,255,2,0,1,0
robin_rodrigue__33371__FTCan_Gas_Bench.xlsx,Detail:E1797,202,1,0,1,0
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CBJ5,313,1,0,1,0
工作簿1 - 副本-20181124094219781.xlsx,不良明细:CBJ5,231,1,1,1,1
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5026,296,2,0,1,0
short_msg_option_info_data.xlsx,备份:B16111,706,3,0,2,0
订单管理系统.xlsx,客户下单明细表:J12018,163,2,0,2,0
House_Election_Data_2008.xlsx,Cong Dist:AR4006,4498,32,0,32,0
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,Totals:BA152,928,15,0,3,0
SoA TEMP V3.11.0.xlsx,Setup1:R2079,20143,16,0,15,0
AllDataShapeSimulation.xlsx,Raw Data:K5690,711,1,0,1,0
Budget Doc.xlsx,Sheet1:AG6818,1630,6,0,6,0
Gastos.xlsx,Iniciales (PRESUPUESTO):BD15,11541,136,2,136,2
Slots.xlsx,Decomposition:A25560,93,1,0,1,0
stop_totals.xlsx,Sheet1:F3129,79,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,936,1,0,1,0
september-2-2021.xlsx,TestingByDate (Test Date):F3,1168,2,0,1,0
database_2016.xlsx,All data:J3936,870,7,0,2,0
ACI.xlsx,H=1.25-P=1.5:B322,259,2,0,2,0
indexes for automatovie sector.xlsx,ReferenceData:C1005,3457,1450,17,1449,18
工作簿1-20181123115814614.xlsx,不良明细:CBJ5,246,1,0,1,0
NUKE.xlsx,20150310_NUKE.csv:S2345,7496,11,0,4,0
Processed Data-pre.xlsx,NormalData:AD553,301,55,0,55,0
recentAPIdata2019.xlsx,Sheet:N32501,1037,1,0,1,0
2019-06-19-0919_aristolochia_tormentosa.xlsx,Measurements:E13,747,20,0,5,0
employmentForecast_presto.xlsx,dataOrig:L539,161,11,0,11,0
StarterBook_SC.xlsx,Bonus:B10,379,9,1,9,1
工作簿1 - 副本-20181123095141663.xlsx,不良明细:CBJ5,323,1,0,1,0
GPSC_CTD_2016.4.25.xlsx,CTD:Q16844,131,1,0,1,0
ML_Flatsheet_Revised.Asset.xlsx,ML_Flatsheet_Revised Updated:H11641,70,1,0,1,0
ExampleStudy.xlsx,Sources:AA4,302,1,0,1,0
input_UC_iix2.xlsx,line_admittance:G6,11192,2,0,1,0
KickstarterChallengeWColDeletes.xlsx,OutcomesBasedOnGoals:D2,161,4,0,1,1
bank_term_deposit.xlsx,DAILY RANGE:C4,57,3,0,3,0
advance_excel_project.xlsx,Sheet7 (2):C4,233,4,0,1,0
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CBJ5,331,1,0,1,0
qpcr_template_ottawa_wide.xlsx,Ottawa community data:AG5,525,7,0,6,0
Copy of mytable_customer_details- solution.xlsx,Table5_Dates:A19,1628,5,0,1,0
enem_2012.xlsx,Sheet1:K2049,115,1,0,1,0
Train_dataset (1).xlsx,Diuresis_TS:F7259,60,1,0,1,0
CL2.xlsx,Sheet30:B35,313,7,0,6,0
Fact2Sheet_Corona_20200605.xlsx,LastWeek:I3,989,135,2,86,2
6502.xlsx,シート7:A3,1888,8,0,6,0
new_inventory.xlsx,Cases:B28,11015,2338,43,2338,46
VIL-2018-10.xlsx,22:AE16,192,9,1,9,1
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):C3,153,2,0,1,0
Capstone_Lariat.xlsx,2019_Fleet_Planning:C17,2431,18,0,18,0
Pagina_Inicio_PN.xlsx,Datos Pagina Inicial:Z491,128,3,0,2,0
Fact2Sheet_Corona_20200706.xlsx,7_Average_Fat:HQ2,1577,129,1,58,2
BAO CAO CHI 16.10-22.10 TEMPLATE.xlsx,Chi tiết:L7,1186,55,0,4,1
Day4.xlsx,Calculations:QX215,4425,4,0,4,0
