fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C38,426,37,0,21,0
andy_zipper_000_1_1.pst.138.xls,DD-EGL:P29,920,3,0,3,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,139,4,0,4,0
matthew_lenhart_000_1_1.pst.20.xls,Curves:A1,2042,87,1,87,1
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,422,6,0,5,0
andy_zipper_000_1_1.pst.83.xls,DD-EGL:P29,652,3,0,3,0
tracy_geaccone_000_1_1.pst.428.xls,EREC-EREC4:E92,509,71,1,71,1
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:AJ62,229,1,0,1,0
benjamin_rogers_000_1_1.pst.104.xls,ZONE A OFFPEAK:C7,1332,9,1,9,1
andy_zipper_000_1_1.pst.79.xls,DD-EGL:P29,136,3,0,3,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C38,424,37,0,21,0
phillip_allen_000_1_1.pst.302.xls,Sheet2:G3,921,1,0,1,0
jane_tholt_000_1_1.pst.186.xls,July 17 Supply Price:A3,122,1,0,1,0
don_baughman_000_1_1.pst.145.xls,Sheet1:C38,435,37,0,21,0
don_baughman_000_1_1.pst.102.xls,Sheet1:C38,435,37,0,21,0
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,227,6,0,6,0
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AB14,1863,0,0,0,0
don_baughman_000_1_1.pst.188.xls,Sheet1:C38,422,37,0,21,0
andrew_lewis_000_1_1.pst.12.xls,Swap:A7,125,16,1,16,1
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,384,1812,9,1812,10
benjamin_rogers_000_1_1.pst.154.xls,Debt:B54,477,326,3,324,3
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,125,0,0,0,0
keith_holst_000_1_1.pst.144.xls,FizIndexStart:C45,228,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,245,17,0,17,0
louise_kitchen_001_1_1_1.pst.364.xls,Mkt Risk:J17,291,21,0,21,0
benjamin_rogers_001_1_1.pst.27.xls,Wilton:Y135,446,28,0,28,0
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,5351,1478,28,1476,29
john_griffith_000_1_1.pst.1000.xls,Spread Option:AO10,303,17,0,16,0
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:J59,402,2,0,1,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103816 - Detail Expenses:M48,466,7,0,7,0
kim_ward_000_1_2.pst.428.xls,July 17 Supply Price:A3,132,1,0,1,0
tracy_geaccone_000_1_1.pst.306.xls,Annual Fuel Calc Alt:L30,2083,62,1,62,1
john_hodge_000_1_1.pst.198.xls,load Info:L910,358,8,0,4,0
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J11,984,251,2,251,2
