fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:CI10,79,218,2,89,2
don_baughman_000_1_1.pst.147.xls,Sheet1:C20,108,37,1,21,1
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,161,28,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-ENA:F500,74,8,0,8,0
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,101,1343,14,1322,15
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,1667,4385,79,4385,82
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:H32,152,225,2,216,3
darron_c_giron_002_1_1_1.pst.149.xls,Christopher-Custodial:E6,232,1134,9,1134,10
benjamin_rogers_000_1_1.pst.57.xls,Gas Curves:BV2,489,0,0,0,0
andy_zipper_000_1_1.pst.88.xls,TRANSACTIONSUMMARYREPORT -1:N4780,875,9,0,4,0
vkaminski_001_1_2_1.pst.36.xls,RMPM-Whole:I12,518,2711,32,2710,34
cooper_richey_000_1_1.pst.29.xls,Results:K5551,102,3,0,1,0
don_baughman_000_1_1.pst.178.xls,Sheet1:C20,110,37,1,21,1
kevin_presto_000_1_1.pst.17.xls,CALC:C104,97,182,1,1,1
keith_holst_000_1_1.pst.68.xls,Data WEI:B2,893,3709,32,2,33
tracy_geaccone_000_1_1.pst.151.xls,Trackers:D61,178,1098,12,1087,13
robin_rodrigue_000_1_1.pst.148.xls,Sheet12:R936,605,3,0,2,0
harry_arora_000_1_1.pst.14.xls,Gas Curves:BV2,423,0,0,0,0
vkaminski_001_1_2_1.pst.130.xls,Expiration Dates:F9,241,1077,7,1077,8
don_baughman_000_1_1.pst.140.xls,Sheet1:C20,111,37,1,21,1
jonathan_mckay_000_1_1.pst.11.xls,TETCO_TRANSCO:Y86,265,270,45,270,45
john_arnold_000_1_2.pst.327.xls,F Trades:I22,326,202,2,198,2
david_delainey_000_1_1_1.pst.3.xls,Income:E4,154,1441,12,1438,13
bill_williams_iii_000_1_1.pst.68.xls,22:H6,487,268,3,268,3
benjamin_rogers_000_1_1.pst.25.xls,Kevin Forecast:E757,80,168,1,1,1
joe_quenet_000_1_1.pst.17.xls,DATA:F1380,138,3,0,1,0
mike_grigsby_000_1_1_1.pst.261.xls,Months:F4,158,306,1,306,1
chris_dorland_000_1_1_1.pst.47.xls,SWAP MODEL:I2,86,2226,22,2222,24
benjamin_rogers_000_1_1.pst.42.xls,Kevin Forecast:E757,81,168,0,1,0
tracy_geaccone_000_1_1.pst.417.xls,Detail:T1,183,481,5,297,5
sally_beck_002_1_1_1.pst.5.xls,Calculation:X20,974,1960,19,1960,20
jonathan_mckay_000_1_1.pst.26.xls,TETCO_TRANSCO:F38,263,729,5,729,5
benjamin_rogers_001_1_1.pst.155.xls,Maine Thermal:D100,565,695,6,695,6
don_baughman_000_1_1.pst.186.xls,Sheet1:C20,111,37,0,21,0
tracy_geaccone_000_1_1.pst.264.xls,Trackers:D45,157,875,9,865,10
vkaminski_000_1_1_1.pst.26.xls,Analysis:B4,103,3467,236,3463,239
jeff_dasovich_000_1_1_1.pst.116.xls,Curves:B10,145,4343,42,4337,45
don_baughman_000_1_1.pst.100.xls,Sheet1:C20,110,37,0,21,0
don_baughman_000_1_1.pst.194.xls,Sheet1:C20,109,37,1,21,1
louise_kitchen_000_1_1_1_1.pst.254.xls,Cost Cancel Details:C58,236,667,7,667,7
chris_germany_000_1_2.pst.1111.xls,Chg vs FOM 03-24-00:BT499,221,0,0,0,0
eric_saibi_000_1_1.pst.598.xls,ERCOT MCP BY INTERVAL:L14,219,14,0,7,0
don_baughman_000_1_1.pst.205.xls,Individual trades:C104,147,34,0,16,0
robin_rodrigue_000_1_1.pst.15.xls,Detail:J4400,158,1,0,1,0
daren_farmer_000_1_1.pst.284.xls,Jan 01 trial:AW14,246,13,0,13,0
vkaminski_000_1_1_1.pst.257.xls,T09252000.factors:J880,133,8,0,2,0
andy_zipper_000_1_1.pst.142.xls,TRANSACTIONSUMMARYREPORT -1:N4780,855,9,0,4,1
mary_fischer_000_1_1.pst.114.xls,Feb 2002:A9,93,858,8,850,8
robin_rodrigue_000_1_1.pst.157.xls,Detail:J4400,165,1,0,1,0
don_baughman_000_1_1.pst.132.xls,Sheet1:C20,94,37,1,21,1
mike_swerzbin_000_1_1.pst.4.xls,GcDDisch_UsgsUsace1029_0901:A25335,241,366,2,1,2
dutch_quigley_000_1_1.pst.200.xls,Position:Z2,328,2555,24,2532,26
robin_rodrigue_000_1_1.pst.270.xls,Sheet9:R936,775,3,0,2,0
joe_stepenovitch_000_1_1.pst.25.xls,Results:K5551,103,3,0,1,0
vkaminski_000_1_1_1.pst.2.xls,Curves:BR327,350,0,0,0,0
daren_farmer_000_1_1.pst.102.xls,Jan 01 trial:AW14,223,13,0,13,1
elizabeth_sager_000_1_1.pst.103.xls,Top Exposure (2):F500,604,5,0,3,0
vkaminski_001_1_2_1.pst.131.xls,Expiration Dates:F9,233,1077,7,1077,8
jane_tholt_000_1_1.pst.19.xls,Assign To West Contracts:CI10,80,218,2,89,2
don_baughman_000_1_1.pst.180.xls,Sheet1:C20,110,37,1,21,1
chris_germany_000_1_2.pst.1062.xls,Sheet2:K231,466,127,1,126,1
benjamin_rogers_001_1_1.pst.109.xls,Stratus Report:A15,138,1113,9,1113,10
benjamin_rogers_000_1_1.pst.7.xls,SPREADS:AC12,103,79,1,77,1
andy_zipper_000_1_1.pst.64.xls,DD-ENA:F500,68,8,0,8,0
benjamin_rogers_001_1_1.pst.222.xls,Debt:E160,101,1344,12,1323,13
benjamin_rogers_000_1_1.pst.11.xls,STRIPS:W25,1518,115,1,115,1
jim_schwieger_000_1_1.pst.100.xls,NYMEX-PR:A1536,102,4909,1210,3231,1213
darron_c_giron_002_1_1_1.pst.143.xls,Darron:E5,199,2978,26,2978,28
matthew_lenhart_001_1_1.pst.158.xls,OP.Power Desk Daily Price:B7,121,61,0,61,0
joe_parks_000_1_1.pst.218.xls,Jan 01 trial:AW14,465,13,1,13,1
larry_may_000_1_1.pst.302.xls,WEST GAMMA:CY2,714,0,0,0,0
vkaminski_000_1_1_1.pst.175.xls,NICKEL:B3288,377,7,0,5,0
mike_grigsby_000_1_1_1.pst.133.xls,Months:F4,157,306,1,306,1
andy_zipper_000_1_1.pst.111.xls,Deal Detail:B9,56,546,4,1,4
andy_zipper_000_1_1.pst.82.xls,Sheet1:C16,64,46,0,46,0
chris_germany_000_1_2.pst.1044.xls,Sheet2:K288,433,127,1,126,1
darrell_schoolcraft_000_1_1_1.pst.700.xls,USGT 500616:G12,80,349,2,349,2
joe_parks_000_1_1.pst.120.xls,Tx Gulf Matrix:A181,124,176,1,88,1
john_arnold_000_1_2.pst.135.xls,Data-Apr-Sep:C6,67,3,1,3,1
benjamin_rogers_001_1_1.pst.115.xls,Stratus Report:A15,140,1113,8,1113,9
benjamin_rogers_000_1_1.pst.170.xls,Sky River:C60,226,563,6,460,6
vladi_pimenov_000_1_1.pst.60.xls,Raw Data:CU4,604,17832,197,17831,222
don_baughman_000_1_1.pst.195.xls,Sheet1:C20,112,37,1,21,1
mike_grigsby_000_1_1_1.pst.188.xls,Months:F4,243,306,1,306,1
chris_germany_000_1_2.pst.161.xls,gatherco:J3,130,1132,8,1132,9
jeff_dasovich_000_1_1_1.pst.115.xls,Curves:B10,117,4343,43,4337,46
matthew_lenhart_001_1_1.pst.164.xls,OP.Power Desk Daily Price:B7,93,61,1,61,1
tori_kuykendall_000_1_1_1.pst.122.xls,Sheet1:C1,95,3948,30,3948,34
daren_farmer_000_1_1.pst.110.xls,Jan 01 trial:AW14,210,13,0,13,0
louise_kitchen_000_1_1_1_1.pst.1.xls,Cost Cancel Details:C58,239,667,7,667,8
andy_zipper_000_1_1.pst.58.xls,DD-ENA:F500,69,6,0,6,0
larry_campbell_000_1_1.pst.381.xls,Sheet1:E671,47,47,0,47,0
tracy_geaccone_000_1_1.pst.152.xls,Trackers:D45,159,875,9,865,10
don_baughman_000_1_1.pst.179.xls,Sheet1:C20,112,37,1,21,1
phillip_allen_000_1_1.pst.134.xls,UCost Final:Q8,82,2518,30,2516,32
chris_germany_000_1_2.pst.1059.xls,Sheet2:K602,444,127,2,126,2
vkaminski_000_1_1_1.pst.169.xls,MG Credit:H10,488,3429,31,3421,34
jonathan_mckay_000_1_1.pst.25.xls,TETCO_TRANSCO:F38,262,729,5,729,6
phillip_allen_000_1_1.pst.102.xls,Power Curve:J5,1128,31841,617,31841,645
richard_ring_000_1_1.pst.95.xls,Commercial Energy Services:K49,411,5,0,5,0
don_baughman_000_1_1.pst.185.xls,Sheet1:C20,109,37,0,21,0
louise_kitchen_000_1_1_1_1.pst.255.xls,Cost Cancel Details:C58,236,667,8,667,8
peter_keavey_000_1_1.pst.21.xls,Realized Vol:A1422,291,88,1,1,1
benjamin_rogers_000_1_1.pst.191.xls,CCFMODEL:H10,617,2973,57,2970,59
errol_mclaughlin_jr_000_1_1.pst.136.xls,Gas Swap Model:B10,239,8313,108,8303,116
kam_keiser_000_1_1.pst.16.xls,LongTerm73:D22,1244,5959,70,5958,75
kevin_ruscitti_000_1_1.pst.152.xls,03-15-00AM:BT499,239,0,0,0,0
harry_arora_000_1_1.pst.121.xls,vol data:N28,100,46,0,46,0
chris_germany_000_1_2.pst.1112.xls,April EPA Vols:K336,227,16,0,16,0
mike_grigsby_000_1_1_1.pst.251.xls,Months:F4,157,306,2,306,2
tracy_geaccone_000_1_1.pst.239.xls,Trackers:D45,157,875,9,865,10
frank_ermis_000_1_1.pst.180.xls,Months:F4,235,306,1,306,1
chris_germany_000_1_2.pst.1172.xls,April  12:B2,83,175,2,174,2
gstorey_000_1_1.pst.111.xls,king 80-15-5:E2,116,4951,60,4951,64
tori_kuykendall_000_1_1_1.pst.12.xls,GDA:K23,476,140,1,140,1
teb_lokey_000_1_1.pst.20.xls,YR_REV:D140,108,253,2,253,2
richard_ring_000_1_1.pst.176.xls,Commercial Energy Services:K49,407,5,0,5,0
daren_farmer_001_1_1.pst.1195.xls,Dec:B4,167,602,4,602,4
andy_zipper_000_1_1.pst.97.xls,TRANSACTIONSUMMARYREPORT -1:N4780,862,9,0,4,0
jim_schwieger_000_1_1.pst.110.xls,Sheet2:J5,283,4212,57,4212,61
robin_rodrigue_001_1_1.pst.3.xls,Sheet12:R936,607,3,1,2,1
don_baughman_000_1_1.pst.131.xls,Sheet1:C20,93,37,1,21,1
dutch_quigley_000_1_1.pst.201.xls,Position:Z2,327,2555,24,2532,26
jane_tholt_000_1_1.pst.191.xls,Summary:B185,71,1485,32,1485,33
john_griffith_000_1_1.pst.187.xls,Transco Z3:F3,1029,8311,82,8302,88
vkaminski_003_1_1_1.pst.21.xls,VAR:A4601,79,2802,33,2794,36
daren_farmer_000_1_1.pst.103.xls,Jan 01 trial:AW14,223,13,0,13,0
stacey_white_000_1_1.pst.249.xls,OP.Power Desk Daily Price:B7,91,61,1,61,1
larry_may_000_1_1.pst.312.xls,DATA:B3,138,60,0,1,0
vkaminski_000_1_1_1.pst.258.xls,R11_logs:BM389,469,0,0,0,0
louise_kitchen_000_1_1_1_1.pst.238.xls,Cost Cancel Details:C58,253,667,8,667,9
vkaminski_002_1_1_1.pst.275.xls,Calculations:AR2,593,0,0,0,0
vkaminski_000_1_1_1.pst.212.xls,w5000:B361,135,895,10,895,11
vkaminski_000_1_1_1.pst.255.xls,factors2:I2545,420,8,0,1,0
benjamin_rogers_001_1_1.pst.134.xls,DPL Prices for Summer:U165,78,4,0,4,0
john_griffith_000_1_1.pst.516.xls,Sheet1:B2473,170,29,1,9,1
robin_rodrigue_000_1_1.pst.151.xls,Sheet14:R3752,505,3,0,2,0
holden_salisbury_000_1_1.pst.33.xls,UAMPS:M5741,787,4,0,4,0
benjamin_rogers_000_1_1.pst.171.xls,BaseLoad:B1,206,720,5,720,5
joe_parks_000_1_1.pst.227.xls,Jan 01 trial:AW14,494,13,1,13,1
don_baughman_000_1_1.pst.181.xls,Sheet1:C20,112,37,0,21,0
darron_c_giron_002_1_1_1.pst.167.xls,Cash Flow:F5,54,1403,12,1403,13
stacey_white_000_1_1.pst.139.xls,Var. Rpt EPMI:H51,82,12,0,11,0
jonathan_mckay_000_1_1.pst.13.xls,TETCO_TRANSCO:Y86,320,270,1,270,2
john_griffith_000_1_1.pst.184.xls,Transco Z3:F3,973,8311,102,8302,111
scott_neal_000_1_1.pst.192.xls,Weather:L12418,317,6680,89,6680,94
don_baughman_000_1_1.pst.129.xls,Sheet1:C20,93,37,0,21,0
robin_rodrigue_000_1_1.pst.166.xls,Detail:J4400,160,1,0,1,0
don_baughman_000_1_1.pst.149.xls,Sheet1:C20,111,37,0,21,0
andy_zipper_000_1_1.pst.75.xls,DD-ENA:F500,69,8,0,8,0
vkaminski_000_1_1_1.pst.27.xls,Distributions:D5,292,4516,61,4513,66
andy_zipper_000_1_1.pst.59.xls,DD-ENA:F500,69,8,0,8,0
andy_zipper_000_1_1.pst.120.xls,TRANSACTIONSUMMARYREPORT -1:N4780,848,9,0,4,0
benjamin_rogers_000_1_1.pst.139.xls,Debt:B58,80,711,7,708,7
don_baughman_000_1_1.pst.196.xls,8-1:C20,219,37,1,21,1
andy_zipper_000_1_1.pst.16.xls,TRANSACTIONSUMMARYREPORT -1:N4780,870,9,0,4,0
michelle_lokay_000_1_2_1.pst.368.xls,PNM 500617:H12,50,238,2,234,2
vkaminski_000_1_1_1.pst.278.xls,READDATA:AD6,154,0,0,0,0
john_arnold_000_1_2.pst.108.xls,F Trades:I22,334,191,1,191,1
benjamin_rogers_000_1_1.pst.143.xls,Depreciation:Z46,73,543,5,543,5
rick_buy_000_1_1_1_1.pst.186.xls,DefaultProbs:H96,937,7930,185,7930,191
daren_farmer_000_1_1.pst.387.xls,Jan 01 trial:AW14,277,13,0,13,0
mike_carson_000_1_1.pst.42.xls,Results:K5551,101,3,0,1,0
jeff_dasovich_000_1_1_1.pst.44.xls,SUMMARY:D2,74,3,0,3,0
jane_tholt_000_1_1.pst.16.xls,Assign To West Contracts:CI10,79,218,1,89,1
joe_quenet_000_1_1.pst.18.xls,Results:K5551,101,3,0,1,0
chris_germany_000_1_2.pst.1063.xls,Sheet2:K231,467,127,1,126,1
vladi_pimenov_000_1_1.pst.61.xls,Raw Data:CU4,580,17832,202,17831,226
john_forney_000_1_1.pst.59.xls,ERCOT MCP BY INTERVAL:L14,219,14,0,7,0
vkaminski_001_1_2_1.pst.160.xls,Escalation:A20,197,1883,18,1883,19
paul_y'barbo_000_1_1.pst.64.xls,76%:D2,143,2018,13,2018,14
stacey_white_000_1_1.pst.305.xls,BRA Power:A6,1689,4385,79,4385,82
don_baughman_000_1_1.pst.141.xls,Sheet1:C20,110,37,0,21,1
sally_beck_000_1_1_1_1.pst.577.xls,C4-SWAPS:C2679,1194,46,0,43,0
john_griffith_000_1_1.pst.846.xls,Swaps:C1086,416,1672,15,1672,16
john_lavorato_001_1_1_1.pst.82.xls,Cost Cancel Details:C18,238,667,8,667,8
vkaminski_000_1_1_1.pst.127.xls,NG:A255,265,24,0,23,0
mary_fischer_000_1_1.pst.116.xls,Feb 2002:A9,116,858,7,850,8
darron_c_giron_000_1_1_1.pst.276.xls,PRD Location_Def:K3439,821,2,0,2,0
andy_zipper_000_1_1.pst.87.xls,TRANSACTIONSUMMARYREPORT -1:N4780,860,9,0,4,0
mike_grigsby_000_1_1_1.pst.146.xls,Months:F4,155,306,2,306,2
craig_dean_000_1_1.pst.124.xls,Interval Data:A9177,262,3,0,1,0
mary_hain_000_1_1.pst.160.xls,CALC:I17,132,1458,51,1458,52
don_baughman_000_1_1.pst.134.xls,Sheet1:C20,110,37,1,21,1
tracy_geaccone_000_1_1.pst.238.xls,CASHFLOW:D318,122,289,3,289,3
mike_grigsby_000_1_1_1.pst.189.xls,Months:F4,234,306,1,306,1
daren_farmer_000_1_1.pst.100.xls,Jan 01 trial:AW14,174,13,0,13,0
don_baughman_000_1_1.pst.177.xls,Sheet1:C20,111,37,0,21,0
joe_parks_000_1_1.pst.5.xls,GasDaily:C34,66,93,0,87,0
brad_mckay_000_1_1.pst.0.xls,Weather:L12418,199,6680,89,6680,95
vladi_pimenov_000_1_1.pst.6.xls,ANRHistorical:A1,84,2428,16,2428,18
stacey_white_000_1_1.pst.252.xls,BRA Power:A6,1591,4385,97,4385,100
chris_germany_000_1_2.pst.166.xls,gatherco:J3,114,1133,9,1133,10
lindy_donoho_000_1_1_1.pst.17.xls,WOT by Month thru 2010:H32,152,225,2,216,3
jim_schwieger_000_1_1.pst.111.xls,Module2:BI1214,1056,3,0,3,0
andy_zipper_000_1_1.pst.23.xls,Deal Detail:A9,95,897,7,1,7
mark_taylor_001_1_1.pst.120.xls,NY:J88,110,4988,62,4988,67
jay_reitmeyer_000_1_1.pst.201.xls,Sheet1:A25,124,88,1,1,1
jonathan_mckay_000_1_1.pst.28.xls,TETCO_TRANSCO:F38,262,729,5,729,6
mary_fischer_000_1_1.pst.101.xls,Feb 2002:A9,94,858,8,850,9
andy_zipper_000_1_1.pst.66.xls,DD-ENA:F500,69,8,0,8,0
gstorey_000_1_1.pst.15.xls,ANR Willow:A138,40,30,1,1,1
louise_kitchen_000_1_1_1_1.pst.237.xls,Cost Cancel Details:C58,244,667,8,667,9
gstorey_000_1_1.pst.108.xls,Curves:X13,239,174,1,174,1
chris_germany_000_1_1_1.pst.96.xls,Total Reqs:J69,108,251,3,251,3
tracy_geaccone_000_1_1.pst.266.xls,CASHFLOW:H315,123,289,2,289,2
andy_zipper_000_1_1.pst.72.xls,DD-ENA:F500,67,8,0,8,0
vkaminski_000_1_1_1.pst.182.xls,DATABASE:F5076,89,2,0,1,0
robin_rodrigue_000_1_1.pst.266.xls,Sheet8:S2791,399,3,0,2,0
robin_rodrigue_000_1_1.pst.13.xls,Detail:J4400,159,1,0,1,0
benjamin_rogers_001_1_1.pst.52.xls,Wheatland:Z66,94,46,0,45,0
errol_mclaughlin_jr_000_1_1.pst.137.xls,EO9904.1 floor:F3,1418,8673,117,8663,126
tori_kuykendall_000_1_1_1.pst.0.xls,Sheet1:C1,91,3948,30,3948,34
phillip_allen_000_1_1.pst.253.xls,Power Curve:J5,1125,31846,628,31846,671
jonathan_mckay_000_1_1.pst.12.xls,TETCO_TRANSCO:Y86,257,270,3,270,3
john_forney_000_1_1.pst.58.xls,ERCOT MCP BY INTERVAL:L14,218,14,0,7,0
lindy_donoho_000_1_1_1.pst.15.xls,WOT by Month thru 2010:H32,151,225,2,216,3
john_griffith_000_1_1.pst.185.xls,MAIN:S22,961,16145,191,16145,205
louise_kitchen_000_1_1_1_1.pst.242.xls,Cost Cancel Details:C58,254,667,9,667,9
jeff_dasovich_000_1_1_1.pst.138.xls,SCE Assessment:C44,148,3567,34,3548,37
tori_kuykendall_000_1_1_1.pst.15.xls,Sheet1:C1,93,3948,30,3948,33
andy_zipper_000_1_1.pst.74.xls,DD-ENA:F500,67,8,0,8,0
vkaminski_000_1_1_1.pst.256.xls,factors_mod:H1042,201,8,0,2,0
kevin_ruscitti_000_1_1.pst.49.xls,Swap:A8,63,1159,10,1159,11
louise_kitchen_001_1_1_1.pst.374.xls,West Power Origination:M21,75,54,0,54,0
phillip_m_love_001_1_1.pst.209.xls,LongTerm3:D22,156,958,10,957,10
mike_grigsby_000_1_1_1.pst.247.xls,Months:F4,156,306,1,306,2
phillip_allen_000_1_1.pst.132.xls,UCost Final:Q8,81,2518,28,2516,30
john_griffith_000_1_1.pst.322.xls,Gas Swap Model:F3,236,8312,115,8302,123
daren_farmer_000_1_1.pst.388.xls,Jan 01 trial:AW14,385,13,0,13,0
tori_kuykendall_000_1_1_1.pst.106.xls,Sheet1:C1,90,3948,29,3948,33
don_baughman_000_1_1.pst.182.xls,Sheet1:C20,110,37,1,21,1
richard_shapiro_000_1_1.pst.140.xls,Gas Swap Model:B10,239,8313,110,8303,116
david_delainey_000_1_1_1.pst.4.xls,Income:E7,156,1441,13,1438,13
lisa_gang_000_1_1.pst.136.xls,Dec LOAD FORECAST:F500,74,2049,19,2049,21
don_baughman_000_1_1.pst.148.xls,Sheet1:C20,108,37,1,21,1
joe_parks_000_1_1.pst.119.xls,E TX Matrix:A182,255,266,3,176,3
sally_beck_002_1_1_1.pst.3.xls,Calculation:X20,1021,1960,18,1960,19
bill_williams_iii_000_1_1.pst.56.xls,Sheet1:C58,118,37,0,21,0
vladi_pimenov_000_1_1.pst.57.xls,Raw Data:CU4,588,17832,192,17831,210
andy_zipper_000_1_1.pst.80.xls,DD-ENA:F500,61,8,0,8,0
john_griffith_000_1_1.pst.200.xls,NP1265.2:F3,715,8312,101,8302,110
james_steffes_000_1_1.pst.221.xls,ANZA LOAD_LOSSES:E5685,235,6,0,6,0
chris_dorland_000_1_1_1.pst.59.xls,Jan01:C62,218,159,2,157,2
monika_causholli_000_1_1.pst.60.xls,Sheet1:AD6,109,0,0,0,0
andy_zipper_000_1_1.pst.18.xls,Deal Detail:A9,74,719,5,1,5
jeff_dasovich_000_1_1_1.pst.117.xls,PeakMonthlyAvg:B14,53,436,5,436,6
don_baughman_000_1_1.pst.133.xls,Sheet1:C20,93,37,0,21,0
vkaminski_001_1_2_1.pst.39.xls,Equity:K12,49,22,0,22,0
mike_grigsby_000_1_1_1.pst.147.xls,Months:F4,222,306,2,306,2
joe_parks_000_1_1.pst.6.xls,GasDaily:C34,78,93,0,87,0
daren_farmer_000_1_1.pst.101.xls,Jan 01 trial:AW14,198,13,0,13,0
matthew_lenhart_000_1_1.pst.19.xls,Power Curve:J5,1133,31738,588,31738,619
don_baughman_000_1_1.pst.176.xls,Sheet1:C20,112,37,1,21,1
jim_schwieger_000_1_1.pst.71.xls,NYMEX-PR:A1536,102,4909,1615,3231,1619
vkaminski_000_1_1_1.pst.313.xls,READDATA:AD6,177,0,0,0,0
vkaminski_001_1_2_1.pst.161.xls,Escalation:A20,706,2422,24,2422,25
kevin_ruscitti_000_1_1.pst.100.xls,Mar Actuals:BT499,222,0,0,0,0
phillip_m_love_000_1_1.pst.681.xls,m1:C12,496,2021,17,2021,19
benjamin_rogers_000_1_1.pst.18.xls,STRIPS:W25,1605,115,1,115,1
louise_kitchen_000_1_1_1_1.pst.257.xls,Cost Cancel Details:C58,239,667,7,667,8
mike_grigsby_000_1_1_1.pst.260.xls,Months:F4,157,306,1,306,1
jonathan_mckay_000_1_1.pst.27.xls,TETCO_TRANSCO:F38,260,729,5,729,6
jim_schwieger_000_1_1.pst.112.xls,Module2:BQ1974,428,3,0,3,0
chris_germany_000_1_2.pst.1057.xls,Sheet2:K602,438,127,1,126,1
andy_zipper_000_1_1.pst.52.xls,DD-EPM:U429,70,4,0,2,0
rick_buy_000_1_1_1_1.pst.170.xls,Cost Cancel Details:C18,241,667,7,667,7
kevin_presto_000_1_1.pst.16.xls,MAIN:U19,991,16105,480,16105,493
vkaminski_000_1_1_1.pst.177.xls,ALUMINUM_H:B3992,386,7,0,5,0
tracy_geaccone_000_1_1.pst.237.xls,Trackers:D61,179,1098,12,1087,12
chris_germany_000_1_2.pst.1136.xls,03-31-00Apr:BT499,442,0,0,0,0
jonathan_mckay_000_1_1.pst.122.xls,Rate 11 Balancing:B42,1601,23749,300,23749,321
darrell_schoolcraft_000_1_1_1.pst.428.xls,USGT 500616:G12,80,349,2,349,2
stacey_white_000_1_1.pst.296.xls,BRA Power:A6,1658,4385,78,4385,81
vkaminski_000_1_1_1.pst.307.xls,Expiration Dates:F9,241,1077,6,1077,7
stacey_white_000_1_1.pst.1.xls,BRA Power:A6,1401,4385,96,4385,100
jim_schwieger_000_1_1.pst.106.xls,NYMEX-PR:A1536,102,4909,1412,3231,1415
benjamin_rogers_000_1_1.pst.116.xls,Stratus Report:A15,130,1113,9,1113,10
don_baughman_000_1_1.pst.127.xls,Sheet1:C47,92,37,0,21,0
kevin_ruscitti_000_1_1.pst.4.xls,Swap:A8,64,1159,11,1159,11
jane_tholt_000_1_1.pst.198.xls,Summary:B185,73,1485,32,1485,33
andy_zipper_000_1_1.pst.67.xls,DD-ENA:F500,67,8,1,8,1
joe_parks_000_1_1.pst.211.xls,Jan 01 trial:AW14,437,13,0,13,0
