fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
vkaminski_000_1_1_1.pst.310.xls,Sheet1:A64,893,105,2,59,2
dutch_quigley_000_1_1.pst.202.xls,Position:Z2,852,49,1,26,1
vkaminski_000_1_1_1.pst.309.xls,Sheet1:A64,936,105,1,59,1
elizabeth_sager_000_1_1.pst.122.xls,Top Exposure (2):F500,1115,5,1,3,1
juan_hernandez_000_1_1.pst.169.xls,Regional_Spreads:B759,692,19,0,19,0
don_baughman_000_1_1.pst.190.xls,Sheet1:C20,404,37,0,21,1
jonathan_mckay_000_1_1.pst.14.xls,TETCO_TRANSCO:Y86,855,270,2,270,2
daren_farmer_000_1_1.pst.1499.xls,Jan 01 trial:AW14,1325,13,0,13,0
stacey_white_000_1_1.pst.230.xls,OP.Power Desk Daily Price:B7,304,3,0,3,0
vkaminski_001_1_2_1.pst.125.xls,Metro:G2,450,10,0,9,0
lindy_donoho_000_1_1_1.pst.13.xls,WOT by Month thru 2010:H32,358,225,3,216,3
michelle_lokay_000_1_2_1.pst.24.xls,PNM 500617:H12,123,33,0,30,0
tori_kuykendall_000_1_1_1.pst.48.xls,Sheet1:C1,140,19,0,19,0
dutch_quigley_000_1_1.pst.51.xls,Sheet1:A1536,97,5,0,5,0
don_baughman_000_1_1.pst.152.xls,Sheet1:C20,411,37,0,21,0
mike_grigsby_000_1_1_1.pst.255.xls,Months:F4,125,4,0,4,0
benjamin_rogers_001_1_1.pst.153.xls,Template:E445,3266,3324,49,3320,55
andy_zipper_000_1_1.pst.92.xls,TRANSACTIONSUMMARYREPORT -1:N4780,849,4,1,4,1
andy_zipper_000_1_1.pst.170.xls,Deal Detail:A9,148,1,0,1,0
jonathan_mckay_000_1_1.pst.24.xls,TETCO_TRANSCO:F38,847,729,4,729,5
louise_kitchen_000_1_1_1_1.pst.259.xls,Cost Cancel Details:C18,2909,565,5,565,6
jonathan_mckay_000_1_1.pst.30.xls,TETCO_TRANSCO:F38,836,729,4,729,5
benjamin_rogers_001_1_1.pst.2.xls,Wheatland:Z66,384,45,1,45,1
vkaminski_000_1_1_1.pst.304.xls,Expiration Dates:F9,277,5,0,3,0
chris_germany_000_1_1_1.pst.125.xls,Total Reqs:J65,1067,259,2,259,2
benjamin_rogers_000_1_1.pst.190.xls,CCFMODEL:H10,2377,2365,25,2362,26
tracy_geaccone_000_1_1.pst.308.xls,WESTCompare0201:AP7,2289,0,0,0,0
benjamin_rogers_000_1_1.pst.142.xls,Depreciation:Z46,456,345,4,345,4
don_baughman_000_1_1.pst.184.xls,Sheet1:C20,420,37,0,21,0
eric_saibi_000_1_1.pst.218.xls,Graph:D4,244,3,0,2,0
andy_zipper_000_1_1.pst.76.xls,DD-ENA:F500,158,4,0,4,0
phillip_m_love_000_1_1.pst.672.xls,m1:A5,1795,4,0,3,0
louise_kitchen_000_1_1_1_1.pst.0.xls,Cost Cancel Details:C58,3160,565,5,565,5
andy_zipper_000_1_1.pst.122.xls,TRANSACTIONSUMMARYREPORT -1:N4780,866,4,0,4,0
don_baughman_000_1_1.pst.142.xls,Sheet1:C20,412,37,1,21,1
darrell_schoolcraft_000_1_1_1.pst.219.xls,USGT 500616:G12,180,41,0,41,0
jim_schwieger_000_1_1.pst.104.xls,Sheet1:AR17,1439,0,0,0,0
john_griffith_000_1_1.pst.546.xls,Power:AF154,246,2,0,1,0
benjamin_rogers_000_1_1.pst.157.xls,Depreciation:Z46,452,345,3,345,4
vkaminski_000_1_1_1.pst.286.xls,Expiration Dates:F9,236,5,0,3,0
robin_rodrigue_000_1_1.pst.137.xls,Sheet10:R936,713,3,0,2,0
chris_germany_000_1_1_1.pst.109.xls,Total Reqs:J69,980,251,2,251,2
louise_kitchen_000_1_1_1_1.pst.249.xls,Cost Cancel Details:C58,3107,565,4,565,5
matthew_lenhart_001_1_1.pst.154.xls,OP.Power Desk Daily Price:B7,261,3,0,3,0
scott_neal_000_1_1.pst.533.xls,Sheet1:I1889,174,8,0,8,0
stacey_white_000_1_1.pst.3.xls,BRA Power:A6,2378,28,1,27,1
kevin_ruscitti_000_1_1.pst.103.xls,03-27-00AM:CN222,3910,1,0,1,0
andy_zipper_000_1_1.pst.69.xls,DD-ENA:F500,136,4,0,4,0
joe_parks_000_1_1.pst.213.xls,Jan 01 trial:AW14,3318,13,0,13,0
andy_zipper_000_1_1.pst.115.xls,TRANSACTIONSUMMARYREPORT -1:N4780,819,4,1,4,1
don_baughman_000_1_1.pst.174.xls,Sheet4:H2,1919,1,0,1,0
lynn_blair_000_1_1.pst.12.xls,USGT 500616:G12,199,41,0,41,0
phillip_m_love_000_1_1.pst.476.xls,LongTerm73:D22,4444,90,1,89,1
mike_grigsby_000_1_1_1.pst.106.xls,Power Curve:J5,1951,133,1,66,1
louise_kitchen_000_1_1_1_1.pst.244.xls,Cost Cancel Details:C58,2998,565,5,565,6
don_baughman_000_1_1.pst.191.xls,Sheet1:C20,405,37,0,21,0
juan_hernandez_000_1_1.pst.164.xls,Sheet1:C20,408,37,0,21,0
richard_shapiro_001_1_2.pst.124.xls,SUMMARY:D2,49,3,0,3,0
andy_zipper_000_1_1.pst.169.xls,Deal Detail:A9,117,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.364.xls,MissAla :J36,650,40,0,38,0
eric_saibi_000_1_1.pst.464.xls,ERCOT MCP BY INTERVAL:L14,199,14,0,7,0
errol_mclaughlin_jr_000_1_1.pst.24.xls,MAY-2001:J3,384,6,0,5,0
andy_zipper_000_1_1.pst.71.xls,DD-ENA:F500,129,4,0,4,0
louise_kitchen_000_1_1_1_1.pst.212.xls,West Power Origination:M21,390,25,0,25,0
dan_hyvl_000_1_1.pst.112.xls,Seller's's PP Calc:A12,160,5,0,3,0
andy_zipper_000_1_1.pst.54.xls,DD-ENA:F500,127,4,0,4,0
jonathan_mckay_000_1_1.pst.29.xls,TETCO_TRANSCO:F38,868,729,7,729,7
bill_williams_iii_000_1_1.pst.81.xls,BES Interval Data:C2327,108,3,0,1,0
daren_farmer_000_1_1.pst.1145.xls,Mar:I16,285,18,0,14,0
benjamin_rogers_000_1_1.pst.12.xls,Raw Data:A27129,269,3,0,1,0
matthew_lenhart_000_1_1.pst.23.xls,Power Curve:J5,2124,139,2,66,2
phillip_m_love_000_1_1.pst.677.xls,Curves:D15,1254,55,0,55,0
vkaminski_000_1_1_1.pst.174.xls,ZINC:B3288,328,7,0,5,0
john_lavorato_001_1_1_1.pst.86.xls,Months:F4,122,4,0,4,0
tracy_geaccone_000_1_1.pst.307.xls,WESTCompare0201:AP7,2373,0,0,0,0
jeff_dasovich_000_1_1_1.pst.91.xls,Sept 22:K80,137,9,0,8,0
benjamin_rogers_001_1_1.pst.5.xls,Wheatland:Z66,365,45,0,45,0
gstorey_000_1_1.pst.116.xls,Empress vs Chippewa:H3,4175,20,1,18,1
scott_neal_000_1_1.pst.156.xls,LongTerm1:D20,483,91,1,90,1
don_baughman_000_1_1.pst.137.xls,Sheet1:C20,397,37,0,21,0
stacey_white_000_1_1.pst.228.xls,ARG FIRM Port Calc Extract:N47,566,10,0,10,0
tracy_geaccone_000_1_1.pst.269.xls,Trackers:D45,725,745,7,735,7
jane_tholt_000_1_1.pst.123.xls,Summary:B185,317,89,1,89,1
jeffrey_a_shankman_000_1_2.pst.12.xls,APIS:C1263,107,1,0,1,0
john_griffith_000_1_1.pst.196.xls,NP1265.2:F3,1266,45,0,44,0
daren_farmer_000_1_1.pst.1427.xls,Jan 01 trial:AW14,1112,13,0,13,0
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:C58,3077,565,5,565,5
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:E5,833,15,0,14,0
paul_y'barbo_000_1_1.pst.61.xls,76%:D2,401,1789,9,1789,10
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,284,3,0,3,0
chris_germany_000_1_2.pst.1047.xls,Sheet2:K602,4630,127,1,126,1
errol_mclaughlin_jr_000_1_1.pst.134.xls,LVPP MTM:B9,249,60,0,60,0
benjamin_rogers_001_1_1.pst.246.xls,Stratus Report:A15,676,129,0,129,0
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:D58,173,234,3,234,3
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:CU4,1202,9,0,4,0
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,445,18,0,15,0
david_delainey_000_1_2.pst.135.xls,balance sheet:I4,250,42,1,41,1
andy_zipper_000_1_1.pst.20.xls,Deal Detail:A9,137,1,0,1,0
tracy_geaccone_000_1_1.pst.262.xls,Trackers:D61,833,958,8,947,9
stacey_white_000_1_1.pst.287.xls,BRA Power:A6,2211,28,0,27,0
andy_zipper_000_1_1.pst.63.xls,DD-ENA:F500,120,4,0,4,0
matthew_lenhart_001_1_1.pst.152.xls,OP.Power Desk Daily Price:B7,263,3,0,3,0
benjamin_rogers_000_1_1.pst.204.xls,Wheatland:Z66,468,45,0,45,0
kevin_presto_000_1_1.pst.473.xls,Q3 2001:C250,293,1,0,1,0
benjamin_rogers_000_1_1.pst.140.xls,Template:E445,3089,3324,39,3320,41
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,2228,28,0,27,0
andy_zipper_000_1_1.pst.166.xls,Deal Detail:B9,105,1,0,1,0
vkaminski_000_1_1_1.pst.216.xls,w5000:B361,182,65,0,56,0
chris_germany_000_1_2.pst.1075.xls,Sheet2:K231,4967,127,1,126,1
chris_germany_000_1_2.pst.1032.xls,11-99:U11,159,2,0,2,0
vkaminski_000_1_1_1.pst.24.xls,Analysis:T5,522,6,0,5,0
daren_farmer_000_1_1.pst.313.xls,thursday:N556,521,3,0,3,0
lindy_donoho_000_1_1_1.pst.10.xls,WOT by Month thru 2010:H32,373,225,2,216,2
craig_dean_000_1_1.pst.28.xls,May3:C2,157,2,0,2,0
larry_may_000_1_1.pst.309.xls,DATA:B3,179,1,0,1,0
andy_zipper_000_1_1.pst.27.xls,Deal Detail:A9,165,1,0,1,0
vkaminski_002_1_1_1.pst.10.xls,5a. 7.1:D4,1116,45,0,44,0
drew_fossum_000_1_1.pst.224.xls,Jul:A9,171,6,0,6,0
chris_germany_000_1_2.pst.162.xls,gatherco:J3,207,104,0,104,0
vkaminski_000_1_1_1.pst.171.xls,TIN:B3288,330,7,1,5,1
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C20,400,37,0,21,0
andy_zipper_000_1_1.pst.138.xls,TRANSACTIONSUMMARYREPORT -1:N4780,832,4,0,4,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,138,4,0,4,0
matthew_lenhart_000_1_1.pst.20.xls,Power Curve:J5,1886,126,1,58,1
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,422,6,0,5,0
andy_zipper_000_1_1.pst.83.xls,TRANSACTIONSUMMARYREPORT -1:Q4713,613,4,0,4,0
tracy_geaccone_000_1_1.pst.428.xls,Americas-ESGVC4:E84,464,108,1,108,1
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:A25,212,88,1,1,1
benjamin_rogers_000_1_1.pst.104.xls,ZONE G OFFPEAK:C7,1310,17,0,16,0
andy_zipper_000_1_1.pst.79.xls,DD-ENA:F500,121,4,0,4,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C20,402,37,0,21,0
phillip_allen_000_1_1.pst.302.xls,Raw Data:CB5,891,0,0,0,0
jane_tholt_000_1_1.pst.186.xls,Sales:C9,128,29,0,26,0
don_baughman_000_1_1.pst.145.xls,Sheet1:C20,403,37,0,21,0
don_baughman_000_1_1.pst.102.xls,Sheet1:C20,397,37,0,21,0
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,212,6,0,6,0
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AW14,1814,13,0,13,0
don_baughman_000_1_1.pst.188.xls,Sheet1:C20,404,37,0,21,0
andrew_lewis_000_1_1.pst.12.xls,Swap:Z3,121,9,0,8,0
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,348,1812,8,1812,9
