fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
stacey_white_000_1_1.pst.254.xls,AlphaSort:F6836,1595,3,9,1,10
darron_c_giron_002_1_1_1.pst.177.xls,Darron:E5,707,205,9,205,10
stacey_white_000_1_1.pst.262.xls,BRA Power:A6,3169,28,1,27,1
mike_grigsby_000_1_1_1.pst.248.xls,Months:F4,181,4,0,4,0
kevin_ruscitti_000_1_1.pst.156.xls,03-21-00AM:BT499,3205,0,0,0,0
daren_farmer_001_1_1.pst.895.xls,Apr 99:M16,223,19,1,19,1
mike_grigsby_000_1_1_1.pst.256.xls,Months:F4,186,4,0,4,0
robin_rodrigue_000_1_1.pst.11.xls,Detail:J4400,152,1,0,1,0
david_delainey_000_1_2.pst.137.xls,ENA:U13,679,66,2,66,2
dutch_quigley_000_1_1.pst.211.xls,Swap:D11,475,50,0,47,1
benjamin_rogers_000_1_1.pst.45.xls,NYISO G:Q9,3313,14,0,12,0
vkaminski_000_1_1_1.pst.229.xls,SHIPS:B26,310,3,0,2,0
phillip_allen_000_1_1.pst.212.xls,NYMEX:A13,827,1,0,1,0
vkaminski_000_1_1_1.pst.141.xls,053100:E10,1047,36,1,35,1
don_baughman_000_1_1.pst.119.xls,Sheet1:C20,353,37,1,21,1
vkaminski_000_1_1_1.pst.172.xls,COPPER:B3288,515,7,0,5,0
gerald_nemec_000_1_1.pst.126.xls,Jul:A11,129,6,0,6,0
louise_kitchen_000_1_1_1_1.pst.258.xls,Cost Cancel Details:C18,5134,565,10,565,12
benjamin_rogers_001_1_1.pst.136.xls,Stratus Report:A15,1027,129,2,129,2
kevin_ruscitti_000_1_1.pst.125.xls,Phys Test:D15,661,6479,67,6479,80
jonathan_mckay_000_1_1.pst.23.xls,TETCO_TRANSCO:F38,837,729,8,729,9
don_baughman_000_1_1.pst.135.xls,Sheet1:C20,429,37,1,21,1
harry_arora_000_1_1.pst.123.xls,vol data:N28,135,3,0,2,0
benjamin_rogers_000_1_1.pst.173.xls,BaseLoad:B1,1728,3,0,2,0
benjamin_rogers_000_1_1.pst.37.xls,Daily Curve:AH3,458,1,0,1,0
don_baughman_000_1_1.pst.167.xls,Sheet1:C20,427,37,0,21,0
don_baughman_000_1_1.pst.183.xls,Sheet1:C20,468,37,1,21,1
stacey_white_000_1_1.pst.269.xls,BRA Power:A6,3025,28,1,27,1
tracy_geaccone_000_1_1.pst.147.xls,Trackers:D45,1178,745,12,735,13
kevin_ruscitti_000_1_1.pst.101.xls,Mar Actuals:BT499,2981,0,0,0,0
