fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
daren_farmer_000_1_1.pst.104.xls,Jan 01 trial:AW14,1389,13,0,13,0
vkaminski_000_1_1_1.pst.310.xls,Sheet1:A64,976,105,2,59,2
dutch_quigley_000_1_1.pst.202.xls,Position:Z2,948,49,1,26,1
vkaminski_000_1_1_1.pst.309.xls,Sheet1:A64,992,105,2,59,2
elizabeth_sager_000_1_1.pst.122.xls,Top Exposure (2):F500,1165,5,0,3,0
juan_hernandez_000_1_1.pst.169.xls,Regional_Spreads:B759,934,19,0,19,0
don_baughman_000_1_1.pst.190.xls,Sheet1:C20,401,37,0,21,0
jonathan_mckay_000_1_1.pst.14.xls,TETCO_TRANSCO:Y86,713,270,3,270,3
daren_farmer_000_1_1.pst.1499.xls,Jan 01 trial:AW14,929,13,0,13,0
stacey_white_000_1_1.pst.230.xls,OP.Power Desk Daily Price:B7,356,3,0,3,0
vkaminski_001_1_2_1.pst.125.xls,Metro:G2,617,10,0,9,0
lindy_donoho_000_1_1_1.pst.13.xls,WOT by Month thru 2010:H32,456,225,2,216,2
michelle_lokay_000_1_2_1.pst.24.xls,PNM 500617:H12,116,33,0,30,0
tori_kuykendall_000_1_1_1.pst.48.xls,Sheet1:C1,158,19,1,19,1
dutch_quigley_000_1_1.pst.51.xls,Sheet1:A1536,101,5,0,5,0
don_baughman_000_1_1.pst.152.xls,Sheet1:C20,424,37,0,21,1
mike_grigsby_000_1_1_1.pst.255.xls,Months:F4,133,4,0,4,0
benjamin_rogers_001_1_1.pst.153.xls,Template:E445,3212,3323,64,3319,68
andy_zipper_000_1_1.pst.92.xls,TRANSACTIONSUMMARYREPORT -1:N4780,1049,4,1,4,1
andy_zipper_000_1_1.pst.170.xls,Deal Detail:A9,151,1,0,1,0
jonathan_mckay_000_1_1.pst.24.xls,TETCO_TRANSCO:F38,701,729,6,729,7
louise_kitchen_000_1_1_1_1.pst.259.xls,Cost Cancel Details:C18,4397,565,8,565,8
jonathan_mckay_000_1_1.pst.30.xls,TETCO_TRANSCO:F38,698,729,7,729,8
benjamin_rogers_001_1_1.pst.2.xls,Wheatland:Z66,455,45,1,45,1
vkaminski_000_1_1_1.pst.304.xls,Expiration Dates:F9,285,5,0,3,0
chris_germany_000_1_1_1.pst.125.xls,Total Reqs:J65,1236,259,4,259,4
benjamin_rogers_000_1_1.pst.190.xls,CCFMODEL:H10,2722,2354,38,2351,40
tracy_geaccone_000_1_1.pst.308.xls,WESTCompare0201:AP7,3230,0,0,0,0
benjamin_rogers_000_1_1.pst.142.xls,Depreciation:Z46,571,345,5,345,5
don_baughman_000_1_1.pst.184.xls,Sheet1:C20,396,37,1,21,1
eric_saibi_000_1_1.pst.218.xls,Graph:D4,228,3,0,2,0
andy_zipper_000_1_1.pst.76.xls,DD-ENA:F500,132,4,0,4,0
phillip_m_love_000_1_1.pst.672.xls,m1:A5,1822,4,0,3,0
louise_kitchen_000_1_1_1_1.pst.0.xls,Cost Cancel Details:C58,4646,565,7,565,8
andy_zipper_000_1_1.pst.122.xls,TRANSACTIONSUMMARYREPORT -1:N4780,1090,4,0,4,0
don_baughman_000_1_1.pst.142.xls,Sheet1:C20,401,37,0,21,0
darrell_schoolcraft_000_1_1_1.pst.219.xls,USGT 500616:G12,187,41,0,41,1
jim_schwieger_000_1_1.pst.104.xls,Sheet1:AR17,1842,0,0,0,0
john_griffith_000_1_1.pst.546.xls,Power:AF154,247,2,0,1,0
benjamin_rogers_000_1_1.pst.157.xls,Depreciation:Z46,553,345,5,345,6
vkaminski_000_1_1_1.pst.286.xls,Expiration Dates:F9,273,5,1,3,1
robin_rodrigue_000_1_1.pst.137.xls,Sheet10:R936,905,3,0,2,0
chris_germany_000_1_1_1.pst.109.xls,Total Reqs:J69,1101,251,3,251,3
louise_kitchen_000_1_1_1_1.pst.249.xls,Cost Cancel Details:C58,4668,565,7,565,8
matthew_lenhart_001_1_1.pst.154.xls,OP.Power Desk Daily Price:B7,351,3,0,3,0
scott_neal_000_1_1.pst.533.xls,Sheet1:I1889,237,8,0,8,0
stacey_white_000_1_1.pst.3.xls,BRA Power:A6,3040,28,1,27,1
kevin_ruscitti_000_1_1.pst.103.xls,03-27-00AM:CN222,2784,1,0,1,0
andy_zipper_000_1_1.pst.69.xls,DD-ENA:F500,126,4,0,4,0
joe_parks_000_1_1.pst.213.xls,Jan 01 trial:AW14,2785,13,0,13,0
andy_zipper_000_1_1.pst.115.xls,TRANSACTIONSUMMARYREPORT -1:N4780,1117,4,0,4,0
don_baughman_000_1_1.pst.174.xls,Sheet4:H2,2625,1,0,1,0
lynn_blair_000_1_1.pst.12.xls,USGT 500616:G12,201,41,0,41,0
phillip_m_love_000_1_1.pst.476.xls,LongTerm73:D22,5734,90,1,89,1
mike_grigsby_000_1_1_1.pst.106.xls,Power Curve:J5,2608,133,2,66,2
louise_kitchen_000_1_1_1_1.pst.244.xls,Cost Cancel Details:C58,4643,565,7,565,7
don_baughman_000_1_1.pst.191.xls,Sheet1:C20,402,37,1,21,1
juan_hernandez_000_1_1.pst.164.xls,Sheet1:C20,402,37,0,21,0
richard_shapiro_001_1_2.pst.124.xls,SUMMARY:D2,93,3,0,3,0
andy_zipper_000_1_1.pst.169.xls,Deal Detail:A9,128,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.364.xls,MissAla :J36,898,40,0,38,0
eric_saibi_000_1_1.pst.464.xls,ERCOT MCP BY INTERVAL:L14,282,14,0,7,0
errol_mclaughlin_jr_000_1_1.pst.24.xls,MAY-2001:J3,220,6,0,5,0
