fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
vkaminski_000_1_1_1.pst.310.xls,Sheet1:A64,922,105,2,59,2
dutch_quigley_000_1_1.pst.202.xls,Position:Z2,814,49,1,26,1
vkaminski_000_1_1_1.pst.309.xls,Sheet1:A64,929,105,2,59,2
elizabeth_sager_000_1_1.pst.122.xls,Top Exposure (2):F500,1001,5,0,3,0
juan_hernandez_000_1_1.pst.169.xls,Regional_Spreads:B759,713,19,0,19,0
don_baughman_000_1_1.pst.190.xls,Sheet1:C20,408,37,0,21,0
jonathan_mckay_000_1_1.pst.14.xls,TETCO_TRANSCO:Y86,883,270,2,270,2
daren_farmer_000_1_1.pst.1499.xls,Jan 01 trial:AW14,1260,13,0,13,0
stacey_white_000_1_1.pst.230.xls,OP.Power Desk Daily Price:B7,257,3,0,3,0
vkaminski_001_1_2_1.pst.125.xls,Metro:G2,450,10,1,9,1
lindy_donoho_000_1_1_1.pst.13.xls,WOT by Month thru 2010:H32,320,225,1,216,1
michelle_lokay_000_1_2_1.pst.24.xls,PNM 500617:H12,111,33,0,30,1
tori_kuykendall_000_1_1_1.pst.48.xls,Sheet1:C1,137,19,0,19,0
dutch_quigley_000_1_1.pst.51.xls,Sheet1:A1536,72,5,0,5,0
don_baughman_000_1_1.pst.152.xls,Sheet1:C20,414,37,0,21,1
mike_grigsby_000_1_1_1.pst.255.xls,Months:F4,126,4,0,4,0
benjamin_rogers_001_1_1.pst.153.xls,Template:E445,3048,3324,39,3320,42
andy_zipper_000_1_1.pst.92.xls,TRANSACTIONSUMMARYREPORT -1:N4780,968,4,0,4,0
andy_zipper_000_1_1.pst.170.xls,Deal Detail:A9,149,1,0,1,0
jonathan_mckay_000_1_1.pst.24.xls,TETCO_TRANSCO:F38,849,729,5,729,5
louise_kitchen_000_1_1_1_1.pst.259.xls,Cost Cancel Details:C18,2832,565,5,565,6
jonathan_mckay_000_1_1.pst.30.xls,TETCO_TRANSCO:F38,849,729,4,729,4
benjamin_rogers_001_1_1.pst.2.xls,Wheatland:Z66,369,45,0,45,0
vkaminski_000_1_1_1.pst.304.xls,Expiration Dates:F9,243,5,0,3,0
chris_germany_000_1_1_1.pst.125.xls,Total Reqs:J65,1053,259,2,259,2
benjamin_rogers_000_1_1.pst.190.xls,CCFMODEL:H10,2296,2365,26,2362,27
tracy_geaccone_000_1_1.pst.308.xls,WESTCompare0201:AP7,2271,0,0,0,0
benjamin_rogers_000_1_1.pst.142.xls,Depreciation:Z46,428,345,3,345,4
don_baughman_000_1_1.pst.184.xls,Sheet1:C20,394,37,0,21,0
eric_saibi_000_1_1.pst.218.xls,Graph:D4,138,3,0,2,0
andy_zipper_000_1_1.pst.76.xls,DD-ENA:F500,160,4,0,4,0
phillip_m_love_000_1_1.pst.672.xls,m1:A5,1613,4,0,3,0
louise_kitchen_000_1_1_1_1.pst.0.xls,Cost Cancel Details:C58,3007,565,5,565,5
andy_zipper_000_1_1.pst.122.xls,TRANSACTIONSUMMARYREPORT -1:N4780,934,4,0,4,0
don_baughman_000_1_1.pst.142.xls,Sheet1:C20,406,37,0,21,0
darrell_schoolcraft_000_1_1_1.pst.219.xls,USGT 500616:G12,195,41,0,41,0
jim_schwieger_000_1_1.pst.104.xls,Sheet1:AR17,1193,0,0,0,0
john_griffith_000_1_1.pst.546.xls,Power:AF154,232,2,0,1,0
benjamin_rogers_000_1_1.pst.157.xls,Depreciation:Z46,419,345,3,345,3
vkaminski_000_1_1_1.pst.286.xls,Expiration Dates:F9,243,5,0,3,0
robin_rodrigue_000_1_1.pst.137.xls,Sheet10:R936,707,3,0,2,0
chris_germany_000_1_1_1.pst.109.xls,Total Reqs:J69,991,251,2,251,2
louise_kitchen_000_1_1_1_1.pst.249.xls,Cost Cancel Details:C58,3055,565,4,565,5
matthew_lenhart_001_1_1.pst.154.xls,OP.Power Desk Daily Price:B7,259,3,1,3,1
