fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
andy_zipper_000_1_1.pst.138.xls,TRANSACTIONSUMMARYREPORT -1:N4780,878,9,0,4,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,142,306,2,306,2
matthew_lenhart_000_1_1.pst.20.xls,Power Curve:J5,1227,31846,1498,31846,1524
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,358,372,6,371,6
andy_zipper_000_1_1.pst.83.xls,TRANSACTIONSUMMARYREPORT -1:Q4713,469,9,0,4,0
tracy_geaccone_000_1_1.pst.428.xls,Americas-ESGVC4:E84,89,108,3,108,3
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:A25,130,88,1,1,1
benjamin_rogers_000_1_1.pst.104.xls,ZONE G OFFPEAK:C7,117,96,1,96,1
andy_zipper_000_1_1.pst.79.xls,DD-ENA:F500,105,8,0,8,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C20,141,37,1,21,1
phillip_allen_000_1_1.pst.302.xls,Raw Data:CB5,569,0,0,0,0
jane_tholt_000_1_1.pst.186.xls,Sales:C9,73,1986,25,508,26
don_baughman_000_1_1.pst.145.xls,Sheet1:C20,144,37,0,21,0
don_baughman_000_1_1.pst.102.xls,Sheet1:C20,136,37,1,21,1
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,163,2232,29,2232,30
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AW14,230,13,1,13,1
don_baughman_000_1_1.pst.188.xls,Sheet1:C20,123,37,1,21,1
andrew_lewis_000_1_1.pst.12.xls,Swap:Z3,66,909,13,909,14
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,148,2016,19,2016,20
benjamin_rogers_000_1_1.pst.154.xls,Depreciation:Z46,71,543,7,543,7
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,100,0,0,0,0
keith_holst_000_1_1.pst.144.xls,FizIndexStart:S63,248,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,113,20,0,20,0
louise_kitchen_001_1_1_1.pst.364.xls,West Power Origination:M21,52,54,1,54,1
benjamin_rogers_001_1_1.pst.27.xls,Wheatland:Z66,92,46,1,45,1
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,1867,16611,966,16610,975
john_griffith_000_1_1.pst.1000.xls,Spread Option:A11,124,95,2,80,2
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:V84,321,2,0,2,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103833 - Headcount:B31,95,208,2,208,2
kim_ward_000_1_2.pst.428.xls,Sales:C9,79,1986,20,508,21
tracy_geaccone_000_1_1.pst.306.xls,WESTCompare0201:AP7,320,0,0,0,0
john_hodge_000_1_1.pst.198.xls,load Info:L1070,288,8,0,4,0
