fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime
gstorey_000_1_1.pst.15.xls,2934,5413,6422,5413,6422,38
chris_germany_000_1_2.pst.1032.xls,8573,11326,12443,11326,12443,73
don_baughman_000_1_1.pst.205.xls,7598,12416,18983,12416,18983,140
bill_williams_iii_000_1_1.pst.56.xls,6251,10212,15610,10212,15610,128
don_baughman_000_1_1.pst.100.xls,5839,9567,14610,9567,14610,99
don_baughman_000_1_1.pst.101.xls,5839,9567,14610,9567,14610,99
don_baughman_000_1_1.pst.102.xls,5839,9567,14610,9567,14610,99
don_baughman_000_1_1.pst.119.xls,5004,8184,12496,8184,12496,85
don_baughman_000_1_1.pst.127.xls,5004,8152,12416,8152,12416,89
don_baughman_000_1_1.pst.128.xls,4171,6822,10415,6822,10415,69
don_baughman_000_1_1.pst.129.xls,5004,8184,12496,8184,12496,85
don_baughman_000_1_1.pst.131.xls,5004,8184,12496,8184,12496,85
don_baughman_000_1_1.pst.132.xls,5004,8184,12496,8184,12496,85
don_baughman_000_1_1.pst.133.xls,5004,8184,12496,8184,12496,85
don_baughman_000_1_1.pst.134.xls,5837,9546,14577,9546,14577,106
don_baughman_000_1_1.pst.135.xls,5837,9546,14577,9546,14577,100
don_baughman_000_1_1.pst.137.xls,5837,9546,14577,9546,14577,100
don_baughman_000_1_1.pst.138.xls,5837,9546,14577,9546,14577,102
don_baughman_000_1_1.pst.140.xls,5837,9546,14577,9546,14577,101
don_baughman_000_1_1.pst.141.xls,5837,9546,14577,9546,14577,104
don_baughman_000_1_1.pst.142.xls,5837,9546,14577,9546,14577,101
don_baughman_000_1_1.pst.143.xls,5837,9546,14577,9546,14577,101
don_baughman_000_1_1.pst.144.xls,5837,9546,14577,9546,14577,100
don_baughman_000_1_1.pst.145.xls,5837,9546,14577,9546,14577,102
don_baughman_000_1_1.pst.147.xls,5853,9578,14608,9578,14608,99
don_baughman_000_1_1.pst.148.xls,5835,9547,14575,9547,14575,100
don_baughman_000_1_1.pst.149.xls,5835,9547,14575,9547,14575,99
don_baughman_000_1_1.pst.150.xls,5838,9549,14579,9549,14579,99
don_baughman_000_1_1.pst.151.xls,5837,9549,14578,9549,14578,102
don_baughman_000_1_1.pst.152.xls,5839,9567,14610,9567,14610,102
don_baughman_000_1_1.pst.167.xls,5837,9546,14577,9546,14577,100
don_baughman_000_1_1.pst.175.xls,5837,9546,14577,9546,14577,100
don_baughman_000_1_1.pst.176.xls,5837,9546,14577,9546,14577,107
don_baughman_000_1_1.pst.177.xls,5837,9546,14577,9546,14577,102
