fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime,RR-Chain_Comp,RR-Chain_NoComp,RR_Comp,RR_NoComp,RF_Comp,RF_NoComp,FR_Comp,FR_NoComp,FF_Comp,FF_NoComp,RRGapOne_Comp,RRGapOne_NoComp,RRGapTwo_Comp,RRGapTwo_NoComp,RRGapThree_Comp,RRGapThree_NoComp,RRGapFour_Comp,RRGapFour_NoComp,RRGapFive_Comp,RRGapFive_NoComp,RRGapSix_Comp,RRGapSix_NoComp,RRGapSeven_Comp,RRGapSeven_NoComp,NoComp_Comp,NoComp_NoComp
stacey_white_000_1_1.pst.254.xls,28720,57440,64620,8,9,761,0,0,9,64620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.52.xls,4504,11010,10006,53,39,108,0,0,22,9984,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
andy_zipper_000_1_1.pst.53.xls,4504,11010,10006,53,39,104,0,0,22,9984,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
benjamin_rogers_001_1_1.pst.134.xls,6186,17373,11493,141,91,146,0,0,80,11438,0,0,0,0,0,0,2,6,0,0,5,44,1,2,0,0,0,0,0,0,3,3
holden_salisbury_000_1_1.pst.33.xls,20449,81790,81787,11,10,1142,0,0,8,81784,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1
kevin_ruscitti_000_1_1.pst.103.xls,26906,27823,26674,11278,10799,3278,0,0,9508,22551,0,0,0,0,0,0,372,1116,172,390,582,2296,136,272,9,18,0,0,11,22,9,9
elizabeth_sager_000_1_1.pst.103.xls,21572,46236,77024,116,113,1153,0,0,102,77003,0,0,0,0,2,4,1,2,5,12,0,0,0,0,0,0,0,0,0,0,3,3
elizabeth_sager_000_1_1.pst.122.xls,22156,47520,79160,147,165,1286,0,0,165,79160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richard_ring_000_1_1.pst.176.xls,47483,95071,47733,409,218,720,0,0,149,47626,0,0,0,0,0,0,15,30,2,4,3,8,5,10,0,0,0,0,11,22,33,33
richard_ring_000_1_1.pst.95.xls,48505,97137,48778,632,326,724,0,0,235,48621,0,0,0,0,0,0,24,60,7,16,4,8,6,12,0,0,0,0,11,22,39,39
thomas_martin_000_1_1_1.pst.194.xls,10613,31508,20933,352,196,226,0,0,166,20869,0,0,0,0,0,0,12,30,10,20,4,8,2,4,0,0,0,0,0,0,2,2
andy_zipper_000_1_1.pst.54.xls,4513,11034,10028,73,52,143,0,0,24,9988,0,0,0,0,10,20,0,0,0,0,0,0,0,0,2,4,0,0,0,0,16,16
andy_zipper_000_1_1.pst.58.xls,4513,11034,10028,73,52,142,0,0,24,9988,0,0,0,0,10,20,0,0,0,0,0,0,0,0,2,4,0,0,0,0,16,16
james_steffes_000_1_1.pst.221.xls,12822,32171,25639,1347,1073,1082,0,0,1068,25632,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4
vkaminski_000_1_1_1.pst.171.xls,19678,31509,43218,21,15,484,0,0,14,39295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
vkaminski_000_1_1_1.pst.172.xls,19810,31776,43434,33,21,479,0,0,17,39427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
vkaminski_000_1_1_1.pst.173.xls,19678,31509,43218,21,15,472,0,0,14,39295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
