fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime
don_baughman_000_1_1.pst.186.xls,5837,9546,14577,9546,14577,105
don_baughman_000_1_1.pst.187.xls,5837,9546,14577,9546,14577,106
don_baughman_000_1_1.pst.188.xls,5837,9546,14577,9546,14577,106
don_baughman_000_1_1.pst.189.xls,5838,9546,14577,9546,14577,105
don_baughman_000_1_1.pst.190.xls,5838,9546,14577,9546,14577,105
don_baughman_000_1_1.pst.191.xls,5798,9544,14499,9544,14499,104
don_baughman_000_1_1.pst.192.xls,5798,9544,14499,9544,14499,106
don_baughman_000_1_1.pst.193.xls,5799,9544,14499,9544,14499,106
don_baughman_000_1_1.pst.194.xls,5798,9544,14499,9544,14499,106
don_baughman_000_1_1.pst.195.xls,5799,9544,14499,9544,14499,105
don_baughman_000_1_1.pst.196.xls,11624,19146,29054,19146,29054,210
don_baughman_000_1_1.pst.200.xls,11423,19016,28780,19016,28780,235
don_baughman_000_1_1.pst.202.xls,16838,28107,42611,28107,42611,310
juan_hernandez_000_1_1.pst.10.xls,5837,9546,14577,9546,14577,105
juan_hernandez_000_1_1.pst.164.xls,5837,9546,14577,9546,14577,106
juan_hernandez_000_1_1.pst.165.xls,5836,9546,14575,9546,14575,106
larry_campbell_000_1_1.pst.502.xls,5004,8184,12496,8184,12496,89
lynn_blair_000_1_1.pst.181.xls,9290,16168,15651,16168,15651,86
darrell_schoolcraft_000_1_1_1.pst.364.xls,9289,18326,19327,18326,19327,139
harry_arora_000_1_1.pst.121.xls,9417,15725,12597,15725,12597,90
harry_arora_000_1_1.pst.123.xls,9417,15725,12597,15725,12597,91
andy_zipper_000_1_1.pst.82.xls,3575,10206,9213,10206,9213,60
benjamin_rogers_000_1_1.pst.204.xls,5909,12411,12678,12411,12678,89
benjamin_rogers_001_1_1.pst.2.xls,5995,12634,12897,12634,12897,91
benjamin_rogers_001_1_1.pst.27.xls,6041,12682,12945,12682,12945,91
benjamin_rogers_001_1_1.pst.34.xls,6027,12674,12902,12674,12902,91
benjamin_rogers_001_1_1.pst.5.xls,5996,12633,12895,12633,12895,92
benjamin_rogers_001_1_1.pst.52.xls,5890,12442,12704,12442,12704,89
sally_beck_000_1_1_1_1.pst.577.xls,59131,120301,124828,120301,124828,1254
larry_campbell_000_1_1.pst.381.xls,3259,7875,6336,7875,6336,44
craig_dean_000_1_1.pst.28.xls,4921,6159,10067,6159,10067,65
eric_saibi_000_1_1.pst.218.xls,6233,16409,13773,16409,13773,91
jeffrey_a_shankman_000_1_2.pst.12.xls,6651,11865,11999,11865,11999,86
louise_kitchen_000_1_1_1_1.pst.212.xls,7615,13477,15014,13477,15014,77
louise_kitchen_001_1_1_1.pst.364.xls,5397,9547,10704,9547,10704,58
louise_kitchen_001_1_1_1.pst.374.xls,7226,12792,14129,12792,14129,74
errol_mclaughlin_jr_000_1_1.pst.134.xls,5514,9742,10963,9742,10963,74
larry_may_000_1_1.pst.309.xls,9073,18776,17606,18776,17606,134
larry_may_000_1_1.pst.312.xls,9073,18776,17606,18776,17606,135
matthew_lenhart_001_1_1.pst.103.xls,8531,20220,15609,20220,15609,95
matthew_lenhart_001_1_1.pst.145.xls,7800,18412,14246,18412,14246,89
matthew_lenhart_001_1_1.pst.147.xls,7800,18412,14246,18412,14246,89
matthew_lenhart_001_1_1.pst.152.xls,7800,18412,14246,18412,14246,89
matthew_lenhart_001_1_1.pst.154.xls,7800,18412,14246,18412,14246,87
matthew_lenhart_001_1_1.pst.158.xls,7800,18412,14246,18412,14246,88
matthew_lenhart_001_1_1.pst.164.xls,7800,18412,14246,18412,14246,88
matthew_lenhart_001_1_1.pst.173.xls,7800,18412,14246,18412,14246,89
matthew_lenhart_001_1_1.pst.96.xls,8531,20220,15609,20220,15609,117
stacey_white_000_1_1.pst.230.xls,7800,18412,14246,18412,14246,90
stacey_white_000_1_1.pst.249.xls,7800,18412,14246,18412,14246,89
vkaminski_000_1_1_1.pst.317.xls,17496,34232,26778,34232,26778,204
david_delainey_000_1_2.pst.137.xls,5959,13313,12963,13313,12963,93
john_griffith_000_1_1.pst.1000.xls,11727,13532,18167,13532,18167,135
benjamin_rogers_000_1_1.pst.7.xls,2901,15648,14257,15648,14257,82
tracy_geaccone_000_1_1.pst.197.xls,9385,17144,16606,17144,16606,104
tracy_geaccone_000_1_1.pst.198.xls,9385,17144,16606,17144,16606,103
jay_reitmeyer_000_1_1.pst.197.xls,7656,15398,15311,15398,15311,117
jay_reitmeyer_000_1_1.pst.201.xls,7568,15221,15135,15221,15135,116
