fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
SAM-0.1 OR30x100-0.50_8 dataset analysis.xlsx,State026:L67,871,6,0,1,0
GPSC_macro_size_2017.11.16new.xlsx,Polychaeta:M436,98,2,0,1,0
accum-temperature.xlsx,Лист1:J16036,3441,1,0,1,0
Scripps_150_JR_2013-01-25.xlsx,Assay Definition:E852,383,1,0,1,0
11301_个别报表_2019年度_北京金科_V0.1-合并版.xlsx,preCF:F13,2325,25,0,17,0
StarterBook_Homework_SMP.xlsx,New Sheet & Bonus:B11,191,6,0,4,0
Resultats Primaire T1 95pct.xlsx,RESULTATS BVP:U42,260,11,0,4,0
工作簿1-20181123094550369.xlsx,不良明细:CEA5,540,1,0,1,0
GEW.2012.JML.xlsx,E2 ISR raw data:D9009,838,1,0,1,0
gaslines_model_public.xlsx,Transect:A9,12863,263,3,13,3
edevlet-mezarlik-verileri.xlsx,Toplam:C452,219,1,0,1,0
Tio Cash Master 1400 Find Ratio of Star-fam.xlsx,1405 fam19 ratio:C5,1478,11,0,11,0
Dataset 1 - RAWS and Veer - 01.xlsx,Levels:C3,1215,31,0,30,0
【AUO OCL_FY21 85AG (SSV) 】 SMLD Quality Data Workbook.xlsx,Fail list:T5,1041,1,0,1,0
工作簿1-20181122170147433.xlsx,不良明细:CEA5,390,1,0,1,0
2019-05-11-0752_drimys_winteri.xlsx,Measurements:C11,849,17,0,6,0
CPC_no_partition_WB_FIFO_results.xlsx,CPC_contentions:E7,5147,9,0,9,0
FullRes Capture conversion.xlsx,Peaks:E5,2086,1,0,1,0
2017 PoB by Race All.xlsx,PoB KC Tracts:R90,622,5,0,5,0
36-4f54e4360dc6fd7070026565f3bbea16-1327968647.xlsx,formulario P-2011:T54,600,4,0,3,0
SunlightCalculator.xlsx,Arkusz2:B38,103,14,0,3,0
freeze_example.xlsx,Sheet:C529,311,1,0,1,0
wykaz_czasopism_18-12-2019.xlsx,Czasopisma:B3,167,1,1,1,1
Richness_Ephemeroptera_Plecoptera_Allgenera.xlsx,Dørålseter (Dovre):I187,110,2,0,2,0
countytractfiles.xlsx,Sheet1:A5847,106,2,0,1,0
mercury1650pt.xlsx,siptm:AY6483,543,0,0,0,0
Ex4-5 Team Rating v2 (4).xlsx,Model:T85,1247,10,0,8,0
Solution_lesson_2.xlsx,All:F40,604,2,0,2,1
MensTennisRPI.xlsx,RPI:B285,4230,1,0,1,0
webStore.xlsx,WebStore_copy:AD40,5958,0,0,0,0
relacao_geral_-_vodanet_-_07-04-2014.xlsx,Anatel:N1213,198,1,0,1,0
fin-v8.xlsx,Sheet:O13944,7538,2,0,2,0
IPZ Precio Arriendo Venta Rentabilidad Score Barrio.xlsx,Datos Brutos:G11216,2240,2,0,1,0
CPIvs行业.xlsx,资产配置结论:E616,6877,19,0,14,0
Coding Task.xlsx,Coding:M14882,557,2,0,1,0
ALMACEN      AGOSTO         2016.xlsx,PERNIL:C10,595,2,0,1,0
greige provision.xlsx,Final:Q4,429,5,0,5,0
BRITANNICA PROJECT EXPENSES.xlsx,CASH 79ST:E370,583,11,0,10,0
main.xlsx,1m:B1675,1768,6,0,5,0
30_70_2ptGuided.xlsx,Sheet1:D36,6772,2,0,2,0
Tio Cash Master 1600 1 seventh 0a in the neighborhood of.xlsx,1610 fam29 0.034482 old:F3,9013,2644,28,2643,30
MasterTestData.xlsx,Algo Format:R76,427,6,0,5,0
四象限行业选择.xlsx,日度数据:B4,608,19,0,4,0
工作簿1-20181122140451052.xlsx,不良明细:CEA5,559,1,0,1,0
Scen_SE_IND_DemandProj.xlsx,Projection New:AK154,395,0,0,0,0
HS_videos_Smit_Cross_augmented_v06.xlsx,HS data:L105,1004,32,0,27,0
SAM-0.2 OR30x100-0.75_4 dataset analysis.xlsx,State026:L67,562,6,0,1,0
DPS Calculator - Ninja.xlsx,Melee:B25,463,38,0,38,0
BBG_Security_Application_User_List_v5_1.xlsx,Organization:A738,18535,190,1,1,1
Pro-Forma_Report_08012015_07_49_26.xlsx,Venues:C4,439,103,0,103,0
Quizzes_17.2_17.3.xlsx,Quiz 17.3:B1,1153,22,1,22,1
valores_produtos.xlsx,dados:D3265,173,1,0,1,0
Spreadsheet_Challenge_V2.xlsx,pivot (5):D5,327,15,0,15,0
REMISIONES----OBRADOR---A G O S T O      2016.xlsx,REMISIONES ABRIL  2016  :B3,1847,1,0,1,0
工作簿1-20181122154759510.xlsx,不良明细:CEA5,395,1,0,1,0
Raw.xlsx,calcs:X99,156,19,0,1,0
P_Gh_T_S.xlsx,Sheet1:C38,105,2,0,2,0
8.THẺ KHO- STOCK CARD 13.06.2020.xlsx,Thẻ kho:D13,3365,4,0,3,0
all cases and contacts 2021-07-01.xlsx,summary:D8925,1429,26,0,19,0
data_problem.xlsx,dwelling parameters:B2,6497,2,0,2,0
EST_TRANS.xlsx,DATOS:B9772,312,1,0,1,0
MM2-0530H.xlsx,2Rx2L:D153,246,3,1,2,1
红宝集合.xlsx,最初完整版（音频路径有误）:A3272,740,1,0,1,0
Excel模拟神经网络进行4000次迭代.xlsx,Sheet1:B4,3652,40,0,39,0
Situk 1988-2021 95%_MissFill--Heinl--17_Dec_2021.xlsx,NewDistributions:AE39,134,3,0,2,0
healthcare-dataset-stroke-data by akhilesh mishra.xlsx,healthcare-dataset-stroke-data:K665,64,1,0,1,0
物理作业11.xlsx,Sheet1:HN152,2678,1,0,1,0
NHL 2007-08.xlsx,Players:BY1188,4691,0,0,0,0
mary_fischer__25393__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:C195,5212,11,0,7,0
KBandFilter.xlsx,20GHZ:I1172,116,1,0,1,0
MatrizTransición.xlsx,3X3INBURSA:H43,794,7,0,7,0
