fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
andy_zipper_000_1_1.pst.170.xls,Deal Detail:K727,194,3,0,1,0
jonathan_mckay_000_1_1.pst.24.xls,TETCO_TRANSCO:F38,743,297,3,297,4
louise_kitchen_000_1_1_1_1.pst.259.xls,Cost Cancel Details:D92,1303,215,3,215,4
jonathan_mckay_000_1_1.pst.30.xls,TETCO_TRANSCO:F38,785,297,3,297,3
benjamin_rogers_001_1_1.pst.2.xls,Wilton:T114,338,35,1,35,1
vkaminski_000_1_1_1.pst.304.xls,Expiration Dates:D30,288,6,1,2,1
chris_germany_000_1_1_1.pst.125.xls,Total Reqs:J28,395,259,5,259,5
benjamin_rogers_000_1_1.pst.190.xls,CALC:FA17,1950,0,0,0,0
tracy_geaccone_000_1_1.pst.308.xls,Annual Fuel Calc Alt:I30,1471,64,0,64,0
benjamin_rogers_000_1_1.pst.142.xls,Debt:B54,270,159,3,154,3
don_baughman_000_1_1.pst.184.xls,Sheet1:C38,368,37,1,21,1
eric_saibi_000_1_1.pst.218.xls,Graph:D4,192,3,0,2,0
andy_zipper_000_1_1.pst.76.xls,DD-EGL:P29,139,3,0,3,0
phillip_m_love_000_1_1.pst.672.xls,m_chg:A7,1885,6,0,1,0
louise_kitchen_000_1_1_1_1.pst.0.xls,Cost Cancel Details:D108,1309,215,3,215,3
andy_zipper_000_1_1.pst.122.xls,DD-EGL:P29,1140,3,0,3,0
don_baughman_000_1_1.pst.142.xls,Sheet1:C38,375,37,1,21,1
darrell_schoolcraft_000_1_1_1.pst.219.xls,Duke 500621:H12,176,32,0,30,0
jim_schwieger_000_1_1.pst.104.xls,Sheet1:AQ17,885,0,0,0,0
john_griffith_000_1_1.pst.546.xls,Power:V62,267,1,0,1,0
benjamin_rogers_000_1_1.pst.157.xls,Debt:B54,246,159,3,154,3
vkaminski_000_1_1_1.pst.286.xls,Expiration Dates:D30,309,6,0,2,0
robin_rodrigue_000_1_1.pst.137.xls,Sheet10:Q355,962,3,0,2,0
chris_germany_000_1_1_1.pst.109.xls,Total Reqs:J11,379,247,5,247,5
louise_kitchen_000_1_1_1_1.pst.249.xls,Cost Cancel Details:D108,1330,215,4,215,4
matthew_lenhart_001_1_1.pst.154.xls,OP.Power Desk Daily Price:B7,265,3,0,3,0
scott_neal_000_1_1.pst.533.xls,Sheet1:I2376,233,4,0,4,0
stacey_white_000_1_1.pst.3.xls,BRA Power:A6,3247,28,1,27,1
kevin_ruscitti_000_1_1.pst.103.xls,03-27-00AM:CQ24,1134,1,0,1,0
andy_zipper_000_1_1.pst.69.xls,DD-EGL:P29,135,3,0,3,0
joe_parks_000_1_1.pst.213.xls,Jan 01 trial:AB14,2171,0,0,0,0
andy_zipper_000_1_1.pst.115.xls,DD-EGL:P29,1158,3,1,3,1
don_baughman_000_1_1.pst.174.xls,Sheet4:H2,2338,1,0,1,0
lynn_blair_000_1_1.pst.12.xls,Duke 500621:H12,184,32,0,30,0
phillip_m_love_000_1_1.pst.476.xls,LongTerm73:AH22,5490,22,0,20,0
mike_grigsby_000_1_1_1.pst.106.xls,Curves:A1,2758,87,1,87,1
louise_kitchen_000_1_1_1_1.pst.244.xls,Cost Cancel Details:D140,1392,215,4,215,4
don_baughman_000_1_1.pst.191.xls,Sheet1:C38,352,37,0,21,0
juan_hernandez_000_1_1.pst.164.xls,Sheet1:C38,368,37,0,21,0
richard_shapiro_001_1_2.pst.124.xls,SUMMARY:D3,68,3,0,3,0
andy_zipper_000_1_1.pst.169.xls,Deal Detail:K23,133,3,0,1,0
darrell_schoolcraft_000_1_1_1.pst.364.xls,MissAla :J36,495,40,0,38,0
eric_saibi_000_1_1.pst.464.xls,ERCOT MCP BY INTERVAL:K7,286,14,0,5,0
errol_mclaughlin_jr_000_1_1.pst.24.xls,MAY-2001:J3,228,6,0,5,0
andy_zipper_000_1_1.pst.71.xls,DD-EGL:P29,132,3,0,3,0
louise_kitchen_000_1_1_1_1.pst.212.xls,HR:H24,230,13,1,11,1
dan_hyvl_000_1_1.pst.112.xls,Purchasers:A119,244,27,0,27,0
andy_zipper_000_1_1.pst.54.xls,DD-EGL:P29,136,3,0,3,0
jonathan_mckay_000_1_1.pst.29.xls,TETCO_TRANSCO:F38,760,297,3,297,3
bill_williams_iii_000_1_1.pst.81.xls,BES Interval Data:F2288,172,1,0,1,0
daren_farmer_000_1_1.pst.1145.xls,Oct :Q16,328,11,0,11,0
benjamin_rogers_000_1_1.pst.12.xls,Peak:B57,317,2,0,1,0
matthew_lenhart_000_1_1.pst.23.xls,Curves:A1,3093,87,1,87,1
phillip_m_love_000_1_1.pst.677.xls,Curves:D15,500,55,0,55,0
vkaminski_000_1_1_1.pst.174.xls,ZINC:B3505,466,7,0,5,0
john_lavorato_001_1_1_1.pst.86.xls,Months:F4,133,4,0,4,0
tracy_geaccone_000_1_1.pst.307.xls,Annual Fuel Calc Alt:I30,1484,64,1,64,1
jeff_dasovich_000_1_1_1.pst.91.xls,Template:N9,202,6,0,5,0
benjamin_rogers_001_1_1.pst.5.xls,Wilton:T114,345,35,0,35,0
gstorey_000_1_1.pst.116.xls,InputOutputSheet:S14,5938,2,0,2,0
scott_neal_000_1_1.pst.156.xls,Correlations:BC3,595,0,0,0,0
don_baughman_000_1_1.pst.137.xls,Sheet1:C38,353,37,0,21,0
stacey_white_000_1_1.pst.228.xls,ARG FIRM Port Calc Extract:M39,803,7,0,7,0
tracy_geaccone_000_1_1.pst.269.xls,Trackers:D344,559,209,3,209,3
jane_tholt_000_1_1.pst.123.xls,Study 3:A9,317,12,0,9,1
jeffrey_a_shankman_000_1_2.pst.12.xls,APIS:C320,163,1,0,1,0
john_griffith_000_1_1.pst.196.xls,New Index Sale:N9,1664,16,0,16,0
daren_farmer_000_1_1.pst.1427.xls,Jan 01 trial:AB14,743,0,0,0,0
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:D140,1388,215,4,215,4
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:H19,1065,19,1,16,1
paul_y'barbo_000_1_1.pst.61.xls,76%:D2,533,1789,14,1789,16
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,266,3,0,3,0
stacey_white_000_1_1.pst.51.xls,NG Summary by Day:E307,252,7,0,7,0
chris_germany_000_1_2.pst.1047.xls,Sheet2:K401,1644,63,1,32,1
errol_mclaughlin_jr_000_1_1.pst.134.xls,LVPP MTM:R18,260,5,0,5,0
benjamin_rogers_001_1_1.pst.246.xls,ENA Debt:B11,483,126,1,108,1
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:E66,222,4,1,4,1
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:BL4,1241,9,0,4,0
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,238,18,0,15,0
david_delainey_000_1_2.pst.135.xls,commercial income:K12,357,20,0,20,0
andy_zipper_000_1_1.pst.20.xls,Deal Detail:K727,151,3,0,1,0
tracy_geaccone_000_1_1.pst.262.xls,Trackers:D184,648,221,2,221,3
stacey_white_000_1_1.pst.287.xls,BRA Power:A6,3066,28,1,27,1
andy_zipper_000_1_1.pst.63.xls,DD-EGL:P29,134,3,0,3,0
matthew_lenhart_001_1_1.pst.152.xls,OP.Power Desk Daily Price:B7,299,3,0,3,0
benjamin_rogers_000_1_1.pst.204.xls,Wilton:X135,337,34,0,34,0
kevin_presto_000_1_1.pst.473.xls,Raw Data:I6702,313,3,0,1,0
benjamin_rogers_000_1_1.pst.140.xls,Curve Paste:BU217,2641,0,0,0,0
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,3052,28,0,27,1
andy_zipper_000_1_1.pst.166.xls,Deal Detail:K23,118,3,0,1,0
vkaminski_000_1_1_1.pst.216.xls,sp500:D8,213,51,0,43,0
chris_germany_000_1_2.pst.1075.xls,Sheet2:K99,1806,127,2,126,2
chris_germany_000_1_2.pst.1032.xls,11-99:AI11,203,6,0,6,0
vkaminski_000_1_1_1.pst.24.xls,Analysis:L8,276,5,0,4,0
daren_farmer_000_1_1.pst.313.xls,thursday:N13,251,3,0,3,0
lindy_donoho_000_1_1_1.pst.10.xls,WOT by Month thru 2010:DU7,450,2,0,2,0
craig_dean_000_1_1.pst.28.xls,May3:C49,148,13,0,3,0
larry_may_000_1_1.pst.309.xls,DATA:B3,232,1,0,1,0
andy_zipper_000_1_1.pst.27.xls,Deal Detail:K375,180,3,0,1,0
vkaminski_002_1_1_1.pst.10.xls,5a. 7.1:D4,1374,20,0,9,1
drew_fossum_000_1_1.pst.224.xls,Jul:A9,132,6,0,6,0
chris_germany_000_1_2.pst.162.xls,Special Pricing:A327,261,7,0,6,0
vkaminski_000_1_1_1.pst.171.xls,TIN:B3505,479,7,0,5,0
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C38,358,37,0,21,0
andy_zipper_000_1_1.pst.138.xls,DD-EGL:P29,1143,3,0,3,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,132,4,0,4,0
matthew_lenhart_000_1_1.pst.20.xls,Curves:A1,2774,87,1,87,1
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,269,6,0,5,0
andy_zipper_000_1_1.pst.83.xls,DD-EGL:P29,703,3,0,3,0
tracy_geaccone_000_1_1.pst.428.xls,EREC-EREC4:E92,323,71,1,71,1
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:AJ62,314,1,0,1,0
benjamin_rogers_000_1_1.pst.104.xls,ZONE A OFFPEAK:C7,696,9,0,9,0
andy_zipper_000_1_1.pst.79.xls,DD-EGL:P29,122,3,0,3,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C38,347,37,0,21,0
phillip_allen_000_1_1.pst.302.xls,Sheet2:G3,933,1,0,1,0
jane_tholt_000_1_1.pst.186.xls,July 17 Supply Price:A3,153,1,0,1,0
don_baughman_000_1_1.pst.145.xls,Sheet1:C38,360,37,0,21,1
don_baughman_000_1_1.pst.102.xls,Sheet1:C38,360,37,0,21,0
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,282,6,0,6,0
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AB14,1172,0,0,0,0
don_baughman_000_1_1.pst.188.xls,Sheet1:C38,356,37,1,21,1
andrew_lewis_000_1_1.pst.12.xls,Swap:A7,141,16,0,16,0
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,515,1812,15,1812,17
benjamin_rogers_000_1_1.pst.154.xls,Debt:B54,282,159,2,154,2
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,172,0,0,0,0
keith_holst_000_1_1.pst.144.xls,FizIndexStart:C45,290,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,273,17,0,17,0
louise_kitchen_001_1_1_1.pst.364.xls,Mkt Risk:J17,162,21,0,21,0
benjamin_rogers_001_1_1.pst.27.xls,Wilton:Y135,340,28,1,28,1
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,6246,1439,39,1439,41
john_griffith_000_1_1.pst.1000.xls,Spread Option:AO10,370,17,0,16,0
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:J59,414,2,0,1,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103816 - Detail Expenses:M48,361,7,0,7,0
kim_ward_000_1_2.pst.428.xls,July 17 Supply Price:A3,144,1,0,1,0
tracy_geaccone_000_1_1.pst.306.xls,Annual Fuel Calc Alt:L30,1257,62,1,62,1
john_hodge_000_1_1.pst.198.xls,load Info:L910,438,8,0,4,0
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J11,369,247,4,247,4
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :I7,1119,3,0,3,0
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E70,321,70,1,70,1
joe_parks_000_1_1.pst.315.xls,Monthly Value:D14,1535,10,1,10,1
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:X531,1088,1,0,1,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C38,332,37,1,21,1
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,1999,73,1,72,1
vladi_pimenov_000_1_1.pst.73.xls,Price Sheet:B3,146,9,0,5,0
andy_zipper_000_1_1.pst.62.xls,DD-EGL:P29,151,3,0,3,0
andy_zipper_000_1_1.pst.146.xls,DD-EGL:P29,1149,3,0,3,0
benjamin_rogers_000_1_1.pst.169.xls,ENA_Debt:B54,1773,159,3,154,3
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,264,3,0,3,1
david_delainey_000_1_2.pst.134.xls,balance sheet:I3,307,21,1,21,1
larry_may_000_1_1.pst.114.xls,curves:G2,387,1,0,1,0
vkaminski_000_1_1_1.pst.317.xls,volatility:H704,382,3,0,3,0
dutch_quigley_000_1_1.pst.210.xls,Opt:B10,295,1,0,1,0
don_baughman_000_1_1.pst.202.xls,8-1:C38,991,37,1,21,1
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,198,0,0,0,0
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:I39,169,9,0,8,0
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:D108,1267,215,3,215,3
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:D108,1232,215,2,215,3
vkaminski_003_1_1_1.pst.73.xls,CurveCreator:A4,2236,1,0,1,0
joe_stepenovitch_000_1_1.pst.15.xls,DATA:S537,35,2,0,2,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,3132,69,1,69,1
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3505,453,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Oct :Q16,319,11,0,11,0
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:F98,265,36,0,36,0
fletcher_sturm_000_1_1.pst.44.xls,Mar01:E2,1695,1,0,1,0
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:D30,286,6,0,2,0
andy_zipper_000_1_1.pst.28.xls,DD-EGL:P29,1107,3,0,3,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K55,1643,63,2,32,2
don_baughman_000_1_1.pst.193.xls,Sheet1:C38,330,37,1,21,1
chris_germany_000_1_2.pst.163.xls,Special Pricing:A327,251,7,0,6,0
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,3112,69,1,69,1
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:D108,1224,215,2,215,3
craig_dean_000_1_1.pst.35.xls,2CSC3ZONES 01SUM1 BASE CASE:H4780,477,2,0,1,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J11,358,247,4,247,4
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:H3819,869,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,785,0,0,0,0
john_arnold_000_1_2.pst.326.xls,model1:P19,649,8,0,8,0
harry_arora_000_1_1.pst.130.xls,WorkingData:Q5,5062,4,0,2,0
don_baughman_000_1_1.pst.150.xls,Sheet1:C38,367,37,1,21,1
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:A1,1428,5,0,5,0
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,251,3,0,3,0
kim_ward_000_1_2.pst.383.xls,July 17 Supply Price:A3,149,1,0,1,0
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:C1,2353,2,0,1,0
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:DU7,485,2,0,2,0
andy_zipper_000_1_1.pst.78.xls,DD-EGL:P29,128,3,0,3,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:K23,122,3,0,1,0
don_baughman_000_1_1.pst.144.xls,Sheet1:C38,337,37,0,21,0
don_baughman_000_1_1.pst.101.xls,Sheet1:C38,346,37,1,21,1
larry_campbell_000_1_1.pst.502.xls,Sheet1:C38,276,37,0,21,0
don_baughman_000_1_1.pst.187.xls,Sheet1:C38,337,37,0,21,0
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,13726,1029,32,1029,33
andy_zipper_000_1_1.pst.84.xls,DD-EGL:P29,1085,3,0,3,0
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AB14,2259,0,0,0,0
paul_y'barbo_000_1_1.pst.127.xls,Duke 500621:H12,175,32,0,30,0
vkaminski_001_1_2_1.pst.159.xls,Escalation:L13,513,1,0,1,0
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,2936,28,0,27,0
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,251,3,0,3,0
john_arnold_000_1_2.pst.354.xls,Position:M4,181,8,0,7,0
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,133,4,0,4,0
vkaminski_000_1_1_1.pst.23.xls,Aux:H5,688,1,0,1,0
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F2,3517,8,0,6,0
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:A4,157,10,0,8,0
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):B3,171,5,0,5,0
joe_parks_000_1_1.pst.296.xls,Data:J2,189,2,0,1,0
andy_zipper_000_1_1.pst.81.xls,DD-EGL:P29,124,3,0,3,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E70,315,70,1,70,1
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A113,450,105,1,31,1
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,525,5,0,5,0
cooper_richey_000_1_1.pst.30.xls,DATA:F38,61,2,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-EGL:P29,131,3,0,3,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,359,1,0,1,0
mike_grigsby_000_1_1_1.pst.108.xls,Curves:A1,2871,87,1,87,1
benjamin_rogers_001_1_1.pst.34.xls,Wilton:Y135,352,28,0,28,0
larry_may_000_1_1.pst.311.xls,WEST GAMMA:B3,2018,150,1,1,1
robin_rodrigue_000_1_1.pst.133.xls,Alberta Curve:D9,420,3,0,2,0
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,268,3,0,3,0
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B47,403,2636,36,2636,39
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:D30,280,6,0,2,0
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3505,454,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:G47,296,95,1,92,1
don_baughman_000_1_1.pst.147.xls,Sheet1:C38,357,37,0,21,0
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,195,1,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-EGL:P10,130,4,0,4,0
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,389,959,12,938,13
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,2873,28,0,27,0
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:DU7,438,2,0,2,0
darron_c_giron_002_1_1_1.pst.149.xls,Carley-Custodial:F6,491,77,1,75,1
benjamin_rogers_000_1_1.pst.57.xls,Gas Curves:BV2,900,0,0,0,0
andy_zipper_000_1_1.pst.88.xls,DD-EGL:P29,1089,3,0,3,0
vkaminski_001_1_2_1.pst.36.xls,RMPM-Whole:I12,1811,469,4,466,4
cooper_richey_000_1_1.pst.29.xls,Results:K40,73,2,0,1,0
don_baughman_000_1_1.pst.178.xls,Sheet1:C38,336,37,0,21,0
kevin_presto_000_1_1.pst.17.xls,CALC:S152,211,29,1,29,1
keith_holst_000_1_1.pst.68.xls,Data WEI:AB2706,1522,3,0,2,0
