fileName,Longest Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
fletcher_sturm_000_1_1.pst.99.xls,Filter-new:B1,274,719,5,362,5
don_baughman_000_1_1.pst.200.xls,8-1:C38,230,37,1,21,1
juan_hernandez_000_1_1.pst.10.xls,Sheet1:C38,117,37,0,21,0
robin_rodrigue_000_1_1.pst.159.xls,Detail:E3372,184,1,0,1,0
vkaminski_002_1_1_1.pst.276.xls,Gas Curves:BV2,298,0,0,0,0
daren_farmer_000_1_1.pst.104.xls,Jan 01 trial:AB14,254,0,0,0,0
vkaminski_000_1_1_1.pst.310.xls,Sheet1:A64,436,10866,118,10866,127
dutch_quigley_000_1_1.pst.202.xls,A:DR249,405,493,3,492,4
vkaminski_000_1_1_1.pst.309.xls,Sheet1:A64,436,10866,119,10866,131
elizabeth_sager_000_1_1.pst.122.xls,Top Exposure (2):B651,698,5,0,3,0
juan_hernandez_000_1_1.pst.169.xls,Regional_Spreads:B306,555,18,0,18,0
don_baughman_000_1_1.pst.190.xls,Sheet1:C38,116,37,0,21,0
jonathan_mckay_000_1_1.pst.14.xls,TETCO_TRANSCO:L31,272,223,2,222,2
daren_farmer_000_1_1.pst.1499.xls,Jan 01 trial:AB14,211,0,0,0,0
stacey_white_000_1_1.pst.230.xls,OP.Power Desk Daily Price:B7,96,61,0,61,0
vkaminski_001_1_2_1.pst.125.xls,Metro:G2,104,716,13,716,14
lindy_donoho_000_1_1_1.pst.13.xls,WOT by Month thru 2010:DU7,161,2,1,2,1
michelle_lokay_000_1_2_1.pst.24.xls,Duke 500621:H12,48,235,2,233,2
tori_kuykendall_000_1_1_1.pst.48.xls,Price Sheet:B3,98,69,1,16,1
dutch_quigley_000_1_1.pst.51.xls,Sheet1:A1536,104,4808,1265,3231,1270
don_baughman_000_1_1.pst.152.xls,Sheet1:C38,115,37,1,21,1
mike_grigsby_000_1_1_1.pst.255.xls,Months:F4,168,306,1,306,2
benjamin_rogers_001_1_1.pst.153.xls,Curve Paste:BU217,969,0,0,0,0
andy_zipper_000_1_1.pst.92.xls,DD-EGL:P29,912,3,0,3,0
andy_zipper_000_1_1.pst.170.xls,Deal Detail:K727,91,3,0,1,0
jonathan_mckay_000_1_1.pst.24.xls,TETCO_TRANSCO:F38,271,729,5,729,5
louise_kitchen_000_1_1_1_1.pst.259.xls,Cost Cancel Details:D92,247,461,6,461,6
jonathan_mckay_000_1_1.pst.30.xls,TETCO_TRANSCO:F38,271,729,5,729,6
benjamin_rogers_001_1_1.pst.2.xls,Wilton:T114,99,35,0,35,0
vkaminski_000_1_1_1.pst.304.xls,Expiration Dates:D30,298,6,1,2,1
chris_germany_000_1_1_1.pst.125.xls,Total Reqs:J28,114,259,3,259,3
benjamin_rogers_000_1_1.pst.190.xls,CALC:FA17,637,0,0,0,0
tracy_geaccone_000_1_1.pst.308.xls,Annual Fuel Calc Alt:I30,402,69,0,69,0
benjamin_rogers_000_1_1.pst.142.xls,Debt:B54,79,366,3,364,4
don_baughman_000_1_1.pst.184.xls,Sheet1:C38,116,37,1,21,1
eric_saibi_000_1_1.pst.218.xls,Graph:D4,99,49,0,2,0
andy_zipper_000_1_1.pst.76.xls,DD-EGL:P29,75,3,0,3,0
phillip_m_love_000_1_1.pst.672.xls,m_chg:A7,462,32,0,1,0
louise_kitchen_000_1_1_1_1.pst.0.xls,Cost Cancel Details:D108,249,461,5,461,5
andy_zipper_000_1_1.pst.122.xls,DD-EGL:P29,870,3,0,3,0
don_baughman_000_1_1.pst.142.xls,Sheet1:C38,115,37,0,21,0
darrell_schoolcraft_000_1_1_1.pst.219.xls,Duke 500621:H12,120,235,2,233,2
jim_schwieger_000_1_1.pst.104.xls,Sheet1:AQ17,178,0,0,0,0
john_griffith_000_1_1.pst.546.xls,Power:V62,113,46,1,1,1
benjamin_rogers_000_1_1.pst.157.xls,Debt:B54,75,366,4,364,4
vkaminski_000_1_1_1.pst.286.xls,Expiration Dates:D30,267,6,0,2,0
robin_rodrigue_000_1_1.pst.137.xls,Sheet10:Q355,807,3,0,2,0
chris_germany_000_1_1_1.pst.109.xls,Total Reqs:J11,117,251,2,251,3
louise_kitchen_000_1_1_1_1.pst.249.xls,Cost Cancel Details:D108,250,461,4,461,4
matthew_lenhart_001_1_1.pst.154.xls,OP.Power Desk Daily Price:B7,96,61,0,61,0
scott_neal_000_1_1.pst.533.xls,Sheet1:I2376,90,4,0,4,0
stacey_white_000_1_1.pst.3.xls,BRA Power:A6,1781,4385,80,4385,84
kevin_ruscitti_000_1_1.pst.103.xls,03-27-00AM:CQ24,232,1,1,1,1
andy_zipper_000_1_1.pst.69.xls,DD-EGL:P29,70,3,0,3,0
joe_parks_000_1_1.pst.213.xls,Jan 01 trial:AB14,482,0,0,0,0
andy_zipper_000_1_1.pst.115.xls,DD-EGL:P29,883,3,0,3,0
don_baughman_000_1_1.pst.174.xls,Sheet4:H2,1346,20,0,1,0
lynn_blair_000_1_1.pst.12.xls,Duke 500621:H12,82,235,2,233,2
phillip_m_love_000_1_1.pst.476.xls,LongTerm73:AH22,1647,22,1,20,1
mike_grigsby_000_1_1_1.pst.106.xls,Curves:A1,1234,899,32,899,33
louise_kitchen_000_1_1_1_1.pst.244.xls,Cost Cancel Details:D140,256,461,5,461,6
don_baughman_000_1_1.pst.191.xls,Sheet1:C38,117,37,1,21,1
juan_hernandez_000_1_1.pst.164.xls,Sheet1:C38,118,37,1,21,1
richard_shapiro_001_1_2.pst.124.xls,SUMMARY:D3,79,3,0,3,0
andy_zipper_000_1_1.pst.169.xls,Deal Detail:K23,77,3,0,1,0
darrell_schoolcraft_000_1_1_1.pst.364.xls,MissAla :J36,126,43,0,41,0
eric_saibi_000_1_1.pst.464.xls,ERCOT MCP BY INTERVAL:K7,226,14,0,5,0
errol_mclaughlin_jr_000_1_1.pst.24.xls,MAY-2001:J3,165,372,2,371,2
andy_zipper_000_1_1.pst.71.xls,DD-EGL:P29,70,3,1,3,1
louise_kitchen_000_1_1_1_1.pst.212.xls,HR:H24,83,36,1,35,1
dan_hyvl_000_1_1.pst.112.xls,Purchasers:A119,90,59,0,59,0
andy_zipper_000_1_1.pst.54.xls,DD-EGL:P29,71,3,0,3,0
jonathan_mckay_000_1_1.pst.29.xls,TETCO_TRANSCO:F38,303,729,4,729,5
bill_williams_iii_000_1_1.pst.81.xls,BES Interval Data:F2288,143,1,0,1,0
daren_farmer_000_1_1.pst.1145.xls,Oct :Q16,113,127,2,127,2
benjamin_rogers_000_1_1.pst.12.xls,Peak:B57,254,2,0,1,0
matthew_lenhart_000_1_1.pst.23.xls,Curves:A1,1310,899,32,899,32
phillip_m_love_000_1_1.pst.677.xls,Curves:D15,117,139,1,139,1
vkaminski_000_1_1_1.pst.174.xls,ZINC:B3505,399,7,0,5,0
john_lavorato_001_1_1_1.pst.86.xls,Months:F4,166,306,2,306,2
tracy_geaccone_000_1_1.pst.307.xls,Annual Fuel Calc Alt:I30,410,69,1,69,1
jeff_dasovich_000_1_1_1.pst.91.xls,Template:N9,82,6,0,5,0
benjamin_rogers_001_1_1.pst.5.xls,Wilton:T114,98,35,1,35,1
gstorey_000_1_1.pst.116.xls,InputOutputSheet:S14,2686,360,2,2,2
scott_neal_000_1_1.pst.156.xls,Correlations:BC3,215,0,0,0,0
don_baughman_000_1_1.pst.137.xls,Sheet1:C38,116,37,0,21,0
stacey_white_000_1_1.pst.228.xls,ARG FIRM Port Calc Extract:M39,468,363,4,8,4
tracy_geaccone_000_1_1.pst.269.xls,Trackers:D344,164,236,2,236,3
jane_tholt_000_1_1.pst.123.xls,Study 3:A9,95,72,0,62,0
jeffrey_a_shankman_000_1_2.pst.12.xls,APIS:C320,95,52,0,1,0
john_griffith_000_1_1.pst.196.xls,New Index Sale:N9,734,2888,33,2888,35
daren_farmer_000_1_1.pst.1427.xls,Jan 01 trial:AB14,156,0,0,0,0
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:D140,252,461,6,461,6
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:H19,610,19,1,16,1
paul_y'barbo_000_1_1.pst.61.xls,76%:D2,148,2017,13,2017,14
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,96,61,1,61,1
stacey_white_000_1_1.pst.51.xls,NG Summary by Day:E307,131,7,0,7,0
chris_germany_000_1_2.pst.1047.xls,Sheet2:K401,462,63,1,32,1
errol_mclaughlin_jr_000_1_1.pst.134.xls,LVPP MTM:R18,78,25,0,25,0
benjamin_rogers_001_1_1.pst.246.xls,ENA Debt:B11,146,126,1,108,1
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:E66,147,116,1,116,1
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:BL4,619,17832,247,17831,269
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,93,37,1,15,1
david_delainey_000_1_2.pst.135.xls,commercial income:K12,129,20,1,20,1
andy_zipper_000_1_1.pst.20.xls,Deal Detail:K727,84,3,0,1,0
tracy_geaccone_000_1_1.pst.262.xls,Trackers:D184,185,248,2,248,2
stacey_white_000_1_1.pst.287.xls,BRA Power:A6,1728,4385,81,4385,84
andy_zipper_000_1_1.pst.63.xls,DD-EGL:P29,72,3,0,3,0
matthew_lenhart_001_1_1.pst.152.xls,OP.Power Desk Daily Price:B7,97,61,0,61,0
benjamin_rogers_000_1_1.pst.204.xls,Wilton:X135,96,34,0,34,1
kevin_presto_000_1_1.pst.473.xls,Raw Data:I6702,336,3,0,1,0
benjamin_rogers_000_1_1.pst.140.xls,Curve Paste:BU217,945,0,0,0,0
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,1662,4385,92,4385,95
andy_zipper_000_1_1.pst.166.xls,Deal Detail:K23,64,3,0,1,0
vkaminski_000_1_1_1.pst.216.xls,sp500:D8,146,871,10,871,11
chris_germany_000_1_2.pst.1075.xls,Sheet2:K99,478,127,2,126,2
chris_germany_000_1_2.pst.1032.xls,11-99:AI11,81,6,0,6,0
vkaminski_000_1_1_1.pst.24.xls,Analysis:L8,125,249,2,9,2
daren_farmer_000_1_1.pst.313.xls,thursday:N13,102,3,0,3,0
lindy_donoho_000_1_1_1.pst.10.xls,WOT by Month thru 2010:DU7,158,2,0,2,0
craig_dean_000_1_1.pst.28.xls,May3:C49,63,13,1,3,1
larry_may_000_1_1.pst.309.xls,DATA:B3,144,60,0,1,1
andy_zipper_000_1_1.pst.27.xls,Deal Detail:K375,104,3,0,1,0
vkaminski_002_1_1_1.pst.10.xls,5a. 7.1:D4,584,14018,141,14017,161
drew_fossum_000_1_1.pst.224.xls,Jul:A9,54,199,1,199,2
chris_germany_000_1_2.pst.162.xls,Special Pricing:A327,118,8,0,8,0
vkaminski_000_1_1_1.pst.171.xls,TIN:B3505,390,7,1,5,1
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C38,114,37,1,21,1
andy_zipper_000_1_1.pst.138.xls,DD-EGL:P29,871,3,0,3,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,170,306,1,306,1
matthew_lenhart_000_1_1.pst.20.xls,Curves:A1,1253,899,32,899,33
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,145,372,2,371,2
andy_zipper_000_1_1.pst.83.xls,DD-EGL:P29,479,3,1,3,1
tracy_geaccone_000_1_1.pst.428.xls,EREC-EREC4:E92,100,71,1,71,1
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:AJ62,133,1,0,1,0
benjamin_rogers_000_1_1.pst.104.xls,ZONE A OFFPEAK:C7,130,93,1,93,1
andy_zipper_000_1_1.pst.79.xls,DD-EGL:P29,65,3,0,3,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C38,114,37,0,21,0
phillip_allen_000_1_1.pst.302.xls,Sheet2:G3,366,27,0,1,0
jane_tholt_000_1_1.pst.186.xls,July 17 Supply Price:A3,76,36,0,1,0
don_baughman_000_1_1.pst.145.xls,Sheet1:C38,117,37,0,21,0
don_baughman_000_1_1.pst.102.xls,Sheet1:C38,117,37,0,21,1
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,188,2232,19,2232,21
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AB14,293,0,0,0,0
don_baughman_000_1_1.pst.188.xls,Sheet1:C38,116,37,1,21,1
andrew_lewis_000_1_1.pst.12.xls,Swap:A7,63,900,7,900,8
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,162,2016,12,2016,14
benjamin_rogers_000_1_1.pst.154.xls,Debt:B54,76,366,3,364,4
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,107,0,0,0,0
keith_holst_000_1_1.pst.144.xls,FizIndexStart:C45,280,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,132,20,0,20,1
louise_kitchen_001_1_1_1.pst.364.xls,Mkt Risk:J17,60,44,0,43,0
benjamin_rogers_001_1_1.pst.27.xls,Wilton:Y135,101,28,0,28,0
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,1791,16611,340,16610,351
john_griffith_000_1_1.pst.1000.xls,Spread Option:AO10,151,17,0,16,0
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:J59,378,2,0,1,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103816 - Detail Expenses:M48,120,7,0,7,0
kim_ward_000_1_2.pst.428.xls,July 17 Supply Price:A3,120,36,0,1,0
tracy_geaccone_000_1_1.pst.306.xls,Annual Fuel Calc Alt:L30,359,67,1,67,1
john_hodge_000_1_1.pst.198.xls,load Info:L910,313,8,1,4,1
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J11,115,251,3,251,3
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :I7,626,4381,27,4381,30
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E70,111,70,1,70,1
joe_parks_000_1_1.pst.315.xls,Monthly Value:D14,708,25,0,25,0
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:X531,229,1,0,1,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C38,115,37,1,21,1
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,1005,8649,102,8640,109
vladi_pimenov_000_1_1.pst.73.xls,Price Sheet:B3,97,69,0,16,0
andy_zipper_000_1_1.pst.62.xls,DD-EGL:P29,70,3,1,3,1
andy_zipper_000_1_1.pst.146.xls,DD-EGL:P29,867,3,0,3,0
benjamin_rogers_000_1_1.pst.169.xls,ENA_Debt:B54,594,366,3,364,3
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,104,61,1,61,1
david_delainey_000_1_2.pst.134.xls,balance sheet:I3,125,123,1,123,1
larry_may_000_1_1.pst.114.xls,curves:G2,136,53,1,1,1
vkaminski_000_1_1_1.pst.317.xls,volatility:H704,229,34,0,3,0
dutch_quigley_000_1_1.pst.210.xls,Opt:B10,92,294,2,1,2
don_baughman_000_1_1.pst.202.xls,8-1:C38,337,37,0,21,1
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,72,0,0,0,0
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:I39,75,11,0,9,0
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:D108,248,461,4,461,5
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:D108,312,461,4,461,4
vkaminski_003_1_1_1.pst.73.xls,CurveCreator:A4,1344,157,2,1,2
joe_stepenovitch_000_1_1.pst.15.xls,DATA:S537,40,2,0,2,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,1497,8313,95,8303,102
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3505,398,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Oct :Q16,114,127,1,127,1
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:F98,120,36,0,36,0
fletcher_sturm_000_1_1.pst.44.xls,Mar01:E2,281,30,0,1,0
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:D30,247,6,0,2,0
andy_zipper_000_1_1.pst.28.xls,DD-EGL:P29,953,3,1,3,1
chris_germany_000_1_2.pst.1046.xls,Sheet2:K55,451,63,1,32,1
don_baughman_000_1_1.pst.193.xls,Sheet1:C38,113,37,1,21,1
chris_germany_000_1_2.pst.163.xls,Special Pricing:A327,118,8,0,8,0
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,1498,8313,94,8303,102
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:D108,247,461,5,461,5
craig_dean_000_1_1.pst.35.xls,2CSC3ZONES 01SUM1 BASE CASE:H4780,372,2,0,1,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J11,113,251,3,251,3
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:H3819,840,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,377,0,0,0,0
john_arnold_000_1_2.pst.326.xls,model1:P19,288,815,6,815,7
harry_arora_000_1_1.pst.130.xls,WorkingData:Q5,2821,4610,1069,4610,1072
don_baughman_000_1_1.pst.150.xls,Sheet1:C38,115,37,1,21,1
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:A1,666,824,7,824,7
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,96,61,0,61,0
kim_ward_000_1_2.pst.383.xls,July 17 Supply Price:A3,78,36,0,1,0
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:C1,1794,31,1,1,1
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:DU7,161,2,0,2,0
andy_zipper_000_1_1.pst.78.xls,DD-EGL:P29,65,3,0,3,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:K23,96,3,0,1,0
don_baughman_000_1_1.pst.144.xls,Sheet1:C38,116,37,0,21,0
don_baughman_000_1_1.pst.101.xls,Sheet1:C38,115,37,0,21,0
larry_campbell_000_1_1.pst.502.xls,Sheet1:C38,98,37,0,21,1
don_baughman_000_1_1.pst.187.xls,Sheet1:C38,116,37,1,21,1
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,1690,29029,320,29029,349
andy_zipper_000_1_1.pst.84.xls,DD-EGL:P29,901,3,0,3,0
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AB14,511,0,0,0,0
paul_y'barbo_000_1_1.pst.127.xls,Duke 500621:H12,81,235,1,233,2
vkaminski_001_1_2_1.pst.159.xls,Escalation:L13,201,275,2,1,2
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,1681,4385,77,4385,80
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,97,61,0,61,0
john_arnold_000_1_2.pst.354.xls,Position:M4,122,8,0,7,0
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,163,124,1,124,1
vkaminski_000_1_1_1.pst.23.xls,Aux:H5,258,22,0,1,0
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F2,2750,20846,196,20844,213
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:A4,81,1087,7,1085,8
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):B3,176,5,0,5,0
joe_parks_000_1_1.pst.296.xls,Data:J2,109,337,2,1,2
andy_zipper_000_1_1.pst.81.xls,DD-EGL:P29,63,3,0,3,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E70,111,70,0,70,0
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A113,204,178,2,45,2
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,193,527,4,527,4
cooper_richey_000_1_1.pst.30.xls,DATA:F38,68,3,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-EGL:P29,70,3,0,3,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,384,201,0,1,0
mike_grigsby_000_1_1_1.pst.108.xls,Curves:A1,1366,899,29,899,29
benjamin_rogers_001_1_1.pst.34.xls,Wilton:Y135,98,28,0,28,0
larry_may_000_1_1.pst.311.xls,WEST GAMMA:B3,746,150,2,1,2
robin_rodrigue_000_1_1.pst.133.xls,Alberta Curve:D9,161,61,1,60,1
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,104,61,1,61,1
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B47,121,3561,34,3560,37
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:D30,247,6,0,2,0
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3505,394,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:G47,88,116,1,111,1
don_baughman_000_1_1.pst.147.xls,Sheet1:C38,114,37,0,21,0
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,167,28,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-EGL:P10,134,4,0,4,0
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,105,1343,14,1322,15
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,1680,4385,80,4385,83
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:DU7,160,2,0,2,0
darron_c_giron_002_1_1_1.pst.149.xls,Carley-Custodial:F6,218,870,9,869,9
benjamin_rogers_000_1_1.pst.57.xls,Gas Curves:BV2,454,0,0,0,0
andy_zipper_000_1_1.pst.88.xls,DD-EGL:P29,882,3,1,3,1
vkaminski_001_1_2_1.pst.36.xls,RMPM-Whole:I12,589,2711,30,2710,32
cooper_richey_000_1_1.pst.29.xls,Results:K40,103,3,0,1,0
don_baughman_000_1_1.pst.178.xls,Sheet1:C38,114,37,1,21,1
kevin_presto_000_1_1.pst.17.xls,CALC:S152,101,29,0,29,0
keith_holst_000_1_1.pst.68.xls,Data WEI:AB2706,930,3,0,2,0
tracy_geaccone_000_1_1.pst.151.xls,Trackers:D184,179,248,3,248,3
