fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
andy_zipper_000_1_1.pst.115.xls,TRANSACTIONSUMMARYREPORT -1:N4780,990,4,0,4,0
don_baughman_000_1_1.pst.174.xls,Sheet4:H2,2006,1,0,1,0
lynn_blair_000_1_1.pst.12.xls,USGT 500616:G12,155,41,0,41,0
phillip_m_love_000_1_1.pst.476.xls,LongTerm73:D22,4512,90,1,89,1
mike_grigsby_000_1_1_1.pst.106.xls,Power Curve:J5,2427,133,1,66,2
louise_kitchen_000_1_1_1_1.pst.244.xls,Cost Cancel Details:C58,1189,565,7,565,8
don_baughman_000_1_1.pst.191.xls,Sheet1:C20,296,37,0,21,0
juan_hernandez_000_1_1.pst.164.xls,Sheet1:C20,321,37,0,21,0
richard_shapiro_001_1_2.pst.124.xls,SUMMARY:D2,61,3,1,3,1
andy_zipper_000_1_1.pst.169.xls,Deal Detail:A9,116,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.364.xls,MissAla :J36,421,40,0,38,0
eric_saibi_000_1_1.pst.464.xls,ERCOT MCP BY INTERVAL:L14,229,14,1,7,1
errol_mclaughlin_jr_000_1_1.pst.24.xls,MAY-2001:J3,220,6,0,5,0
andy_zipper_000_1_1.pst.71.xls,DD-ENA:F500,116,4,0,4,0
louise_kitchen_000_1_1_1_1.pst.212.xls,West Power Origination:M21,195,21,0,21,0
dan_hyvl_000_1_1.pst.112.xls,Seller's's PP Calc:A12,179,5,0,3,0
andy_zipper_000_1_1.pst.54.xls,DD-ENA:F500,116,4,0,4,0
jonathan_mckay_000_1_1.pst.29.xls,TETCO_TRANSCO:F38,694,297,2,297,2
bill_williams_iii_000_1_1.pst.81.xls,BES Interval Data:C2327,134,3,0,1,0
daren_farmer_000_1_1.pst.1145.xls,Mar:I16,302,18,1,14,1
benjamin_rogers_000_1_1.pst.12.xls,Raw Data:A27129,269,3,0,1,0
matthew_lenhart_000_1_1.pst.23.xls,Power Curve:J5,2575,139,1,66,2
phillip_m_love_000_1_1.pst.677.xls,Curves:D15,471,55,1,55,1
vkaminski_000_1_1_1.pst.174.xls,ZINC:B3288,405,7,1,5,1
john_lavorato_001_1_1_1.pst.86.xls,Months:F4,117,4,0,4,0
tracy_geaccone_000_1_1.pst.307.xls,WESTCompare0201:AP7,1258,210,3,208,3
jeff_dasovich_000_1_1_1.pst.91.xls,Sept 22:K80,172,9,0,8,0
benjamin_rogers_001_1_1.pst.5.xls,Wheatland:Z66,286,44,0,44,0
gstorey_000_1_1.pst.116.xls,Empress vs Chippewa:H3,5016,20,0,18,0
scott_neal_000_1_1.pst.156.xls,LongTerm1:D20,469,91,1,90,1
don_baughman_000_1_1.pst.137.xls,Sheet1:C20,299,37,0,21,0
stacey_white_000_1_1.pst.228.xls,ARG FIRM Port Calc Extract:N47,602,10,0,10,0
tracy_geaccone_000_1_1.pst.269.xls,Trackers:D45,511,745,9,735,10
jane_tholt_000_1_1.pst.123.xls,Summary:B185,280,89,1,89,1
jeffrey_a_shankman_000_1_2.pst.12.xls,APIS:C1263,132,1,0,1,0
john_griffith_000_1_1.pst.196.xls,NP1265.2:F3,1417,45,0,44,0
daren_farmer_000_1_1.pst.1427.xls,Jan 01 trial:AW14,633,62,1,61,1
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:C58,1226,565,6,565,6
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:E5,910,15,1,14,1
