fileName,Longest Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
andy_zipper_000_1_1.pst.106.xls,DD-EGL:P29,1100,3,1,3,1
joe_parks_000_1_1.pst.133.xls,Variable Rates - Sept:B5,1170,158,1,9,1
mark_taylor_001_1_1.pst.58.xls,Sheet1:C369,359,8214,95,8214,104
andy_zipper_000_1_1.pst.70.xls,DD-EGL:P29,82,3,1,3,1
tracy_geaccone_000_1_1.pst.268.xls,Trackers:D184,215,248,2,248,3
jonathan_mckay_000_1_1.pst.15.xls,TETCO_TRANSCO:L31,328,223,1,222,1
don_baughman_000_1_1.pst.128.xls,Sheet1:C38,93,37,1,21,1
andy_zipper_000_1_1.pst.53.xls,DD-EPM:U324,85,4,0,2,0
andy_zipper_000_1_1.pst.68.xls,DD-EGL:P29,83,3,1,3,1
andy_zipper_000_1_1.pst.168.xls,Deal Detail:K23,98,3,1,1,1
don_baughman_000_1_1.pst.175.xls,Sheet1:C38,140,37,1,21,1
john_zufferli_000_1_1.pst.54.xls,DATA:F38,82,3,0,1,0
chris_germany_000_1_2.pst.164.xls,Special Pricing:A327,141,8,0,8,0
andy_zipper_000_1_1.pst.85.xls,DD-EGL:P29,1120,3,0,3,0
kevin_hyatt_000_1_1.pst.120.xls,Duke 500621:H12,60,235,2,233,2
jim_schwieger_000_1_1.pst.105.xls,Sheet1:B94,108,73,1,55,1
vkaminski_002_1_1_1.pst.12.xls,5e. 7.8:D4,2429,14018,109,14017,125
darron_c_giron_000_1_1_1.pst.137.xls,PRD Location_Def:H3819,990,2,1,2,1
dutch_quigley_000_1_1.pst.212.xls,Opt:B10,230,294,2,1,2
kevin_ruscitti_000_1_1.pst.157.xls,03-22-00AM:X531,292,1,0,1,0
andy_zipper_000_1_1.pst.144.xls,DD-EGL:P29,1110,3,0,3,1
robin_rodrigue_000_1_1.pst.12.xls,Detail:E3372,202,1,0,1,0
andy_zipper_000_1_1.pst.21.xls,DD-EGL:P29,1156,3,0,3,0
lindy_donoho_000_1_1_1.pst.123.xls,IG-BL by Month:AG37,161,0,0,0,0
tracy_geaccone_000_1_1.pst.146.xls,Trackers:D184,425,248,5,248,5
don_baughman_000_1_1.pst.189.xls,Sheet1:C38,178,37,0,21,1
fletcher_sturm_000_1_1.pst.99.xls,Filter-new:B1,327,719,4,362,4
don_baughman_000_1_1.pst.200.xls,8-1:C38,272,37,1,21,1
juan_hernandez_000_1_1.pst.10.xls,Sheet1:C38,140,37,0,21,0
robin_rodrigue_000_1_1.pst.159.xls,Detail:E3372,200,1,0,1,0
vkaminski_002_1_1_1.pst.276.xls,Gas Curves:BV2,408,0,0,0,0
daren_farmer_000_1_1.pst.104.xls,Jan 01 trial:AB14,302,0,0,0,0
vkaminski_000_1_1_1.pst.310.xls,Sheet1:A64,533,10866,127,10866,135
dutch_quigley_000_1_1.pst.202.xls,A:DR249,420,493,4,492,4
vkaminski_000_1_1_1.pst.309.xls,Sheet1:A64,559,10866,117,10866,128
elizabeth_sager_000_1_1.pst.122.xls,Top Exposure (2):B651,842,5,0,3,0
juan_hernandez_000_1_1.pst.169.xls,Regional_Spreads:B306,675,18,0,18,0
don_baughman_000_1_1.pst.190.xls,Sheet1:C38,137,37,0,21,0
jonathan_mckay_000_1_1.pst.14.xls,TETCO_TRANSCO:L31,324,223,1,222,1
daren_farmer_000_1_1.pst.1499.xls,Jan 01 trial:AB14,217,0,0,0,0
stacey_white_000_1_1.pst.230.xls,OP.Power Desk Daily Price:B7,110,61,0,61,0
vkaminski_001_1_2_1.pst.125.xls,Metro:G2,119,716,13,716,13
lindy_donoho_000_1_1_1.pst.13.xls,WOT by Month thru 2010:DU7,221,2,0,2,0
michelle_lokay_000_1_2_1.pst.24.xls,Duke 500621:H12,54,235,2,233,2
tori_kuykendall_000_1_1_1.pst.48.xls,Price Sheet:B3,114,69,0,16,0
dutch_quigley_000_1_1.pst.51.xls,Sheet1:A1536,124,4808,1514,3231,1518
don_baughman_000_1_1.pst.152.xls,Sheet1:C38,136,37,0,21,0
mike_grigsby_000_1_1_1.pst.255.xls,Months:F4,196,306,1,306,1
benjamin_rogers_001_1_1.pst.153.xls,Curve Paste:BU217,1179,0,0,0,0
andy_zipper_000_1_1.pst.92.xls,DD-EGL:P29,1076,3,0,3,0
andy_zipper_000_1_1.pst.170.xls,Deal Detail:K727,108,3,0,1,0
jonathan_mckay_000_1_1.pst.24.xls,TETCO_TRANSCO:F38,332,729,5,729,6
louise_kitchen_000_1_1_1_1.pst.259.xls,Cost Cancel Details:D92,333,461,5,461,5
jonathan_mckay_000_1_1.pst.30.xls,TETCO_TRANSCO:F38,390,729,4,729,5
benjamin_rogers_001_1_1.pst.2.xls,Wilton:T114,115,35,1,35,1
vkaminski_000_1_1_1.pst.304.xls,Expiration Dates:D30,341,6,0,2,0
chris_germany_000_1_1_1.pst.125.xls,Total Reqs:J28,139,259,3,259,3
benjamin_rogers_000_1_1.pst.190.xls,CALC:FA17,805,0,0,0,0
tracy_geaccone_000_1_1.pst.308.xls,Annual Fuel Calc Alt:I30,498,69,1,69,1
benjamin_rogers_000_1_1.pst.142.xls,Debt:B54,92,366,4,364,4
don_baughman_000_1_1.pst.184.xls,Sheet1:C38,142,37,1,21,1
eric_saibi_000_1_1.pst.218.xls,Graph:D4,122,49,0,2,0
andy_zipper_000_1_1.pst.76.xls,DD-EGL:P29,88,3,0,3,0
phillip_m_love_000_1_1.pst.672.xls,m_chg:A7,632,32,0,1,0
louise_kitchen_000_1_1_1_1.pst.0.xls,Cost Cancel Details:D108,295,461,5,461,5
andy_zipper_000_1_1.pst.122.xls,DD-EGL:P29,1032,3,0,3,0
don_baughman_000_1_1.pst.142.xls,Sheet1:C38,135,37,0,21,1
darrell_schoolcraft_000_1_1_1.pst.219.xls,Duke 500621:H12,88,235,2,233,2
jim_schwieger_000_1_1.pst.104.xls,Sheet1:AQ17,207,0,0,0,1
john_griffith_000_1_1.pst.546.xls,Power:V62,139,46,0,1,0
benjamin_rogers_000_1_1.pst.157.xls,Debt:B54,86,366,4,364,4
vkaminski_000_1_1_1.pst.286.xls,Expiration Dates:D30,303,6,0,2,0
robin_rodrigue_000_1_1.pst.137.xls,Sheet10:Q355,861,3,0,2,0
chris_germany_000_1_1_1.pst.109.xls,Total Reqs:J11,134,251,2,251,2
louise_kitchen_000_1_1_1_1.pst.249.xls,Cost Cancel Details:D108,297,461,5,461,5
matthew_lenhart_001_1_1.pst.154.xls,OP.Power Desk Daily Price:B7,109,61,1,61,1
scott_neal_000_1_1.pst.533.xls,Sheet1:I2376,104,4,1,4,1
stacey_white_000_1_1.pst.3.xls,BRA Power:A6,2217,4385,78,4385,82
kevin_ruscitti_000_1_1.pst.103.xls,03-27-00AM:CQ24,312,1,0,1,0
andy_zipper_000_1_1.pst.69.xls,DD-EGL:P29,82,3,0,3,0
joe_parks_000_1_1.pst.213.xls,Jan 01 trial:AB14,572,0,0,0,0
andy_zipper_000_1_1.pst.115.xls,DD-EGL:P29,1088,3,0,3,0
don_baughman_000_1_1.pst.174.xls,Sheet4:H2,1721,20,0,1,0
lynn_blair_000_1_1.pst.12.xls,Duke 500621:H12,96,235,1,233,2
phillip_m_love_000_1_1.pst.476.xls,LongTerm73:AH22,2031,22,0,20,0
mike_grigsby_000_1_1_1.pst.106.xls,Curves:A1,1503,899,34,899,34
louise_kitchen_000_1_1_1_1.pst.244.xls,Cost Cancel Details:D140,323,461,6,461,6
don_baughman_000_1_1.pst.191.xls,Sheet1:C38,136,37,0,21,0
juan_hernandez_000_1_1.pst.164.xls,Sheet1:C38,137,37,1,21,1
richard_shapiro_001_1_2.pst.124.xls,SUMMARY:D3,91,3,0,3,0
andy_zipper_000_1_1.pst.169.xls,Deal Detail:K23,123,3,0,1,0
darrell_schoolcraft_000_1_1_1.pst.364.xls,MissAla :J36,143,43,1,41,1
eric_saibi_000_1_1.pst.464.xls,ERCOT MCP BY INTERVAL:K7,270,14,0,5,0
errol_mclaughlin_jr_000_1_1.pst.24.xls,MAY-2001:J3,181,372,2,371,3
andy_zipper_000_1_1.pst.71.xls,DD-EGL:P29,83,3,1,3,1
louise_kitchen_000_1_1_1_1.pst.212.xls,HR:H24,93,36,1,35,1
dan_hyvl_000_1_1.pst.112.xls,Purchasers:A119,117,59,0,59,0
andy_zipper_000_1_1.pst.54.xls,DD-EGL:P29,83,3,0,3,0
jonathan_mckay_000_1_1.pst.29.xls,TETCO_TRANSCO:F38,325,729,5,729,5
bill_williams_iii_000_1_1.pst.81.xls,BES Interval Data:F2288,167,1,0,1,0
daren_farmer_000_1_1.pst.1145.xls,Oct :Q16,131,127,1,127,1
benjamin_rogers_000_1_1.pst.12.xls,Peak:B57,360,2,0,1,0
matthew_lenhart_000_1_1.pst.23.xls,Curves:A1,1725,899,32,899,33
phillip_m_love_000_1_1.pst.677.xls,Curves:D15,146,139,1,139,1
vkaminski_000_1_1_1.pst.174.xls,ZINC:B3505,498,7,0,5,0
john_lavorato_001_1_1_1.pst.86.xls,Months:F4,198,306,2,306,2
tracy_geaccone_000_1_1.pst.307.xls,Annual Fuel Calc Alt:I30,482,69,0,69,0
jeff_dasovich_000_1_1_1.pst.91.xls,Template:N9,97,6,0,5,0
benjamin_rogers_001_1_1.pst.5.xls,Wilton:T114,116,35,0,35,0
gstorey_000_1_1.pst.116.xls,InputOutputSheet:S14,3200,360,2,2,2
scott_neal_000_1_1.pst.156.xls,Correlations:BC3,257,0,0,0,0
don_baughman_000_1_1.pst.137.xls,Sheet1:C38,137,37,1,21,1
stacey_white_000_1_1.pst.228.xls,ARG FIRM Port Calc Extract:M39,559,363,3,8,4
tracy_geaccone_000_1_1.pst.269.xls,Trackers:D344,194,236,2,236,2
jane_tholt_000_1_1.pst.123.xls,Study 3:A9,113,72,1,62,1
jeffrey_a_shankman_000_1_2.pst.12.xls,APIS:C320,114,52,0,1,0
john_griffith_000_1_1.pst.196.xls,New Index Sale:N9,926,2888,32,2888,33
daren_farmer_000_1_1.pst.1427.xls,Jan 01 trial:AB14,191,0,0,0,0
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:D140,307,461,6,461,6
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:H19,753,19,0,16,0
paul_y'barbo_000_1_1.pst.61.xls,76%:D2,192,2017,11,2017,12
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,111,61,1,61,1
stacey_white_000_1_1.pst.51.xls,NG Summary by Day:E307,161,7,0,7,0
chris_germany_000_1_2.pst.1047.xls,Sheet2:K401,546,63,1,32,1
errol_mclaughlin_jr_000_1_1.pst.134.xls,LVPP MTM:R18,93,25,1,25,1
benjamin_rogers_001_1_1.pst.246.xls,ENA Debt:B11,167,126,0,108,0
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:E66,169,116,1,116,1
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:BL4,728,17832,201,17831,225
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,106,37,0,15,0
david_delainey_000_1_2.pst.135.xls,commercial income:K12,155,20,0,20,0
andy_zipper_000_1_1.pst.20.xls,Deal Detail:K727,138,3,0,1,0
tracy_geaccone_000_1_1.pst.262.xls,Trackers:D184,215,248,3,248,3
stacey_white_000_1_1.pst.287.xls,BRA Power:A6,2132,4385,77,4385,80
andy_zipper_000_1_1.pst.63.xls,DD-EGL:P29,84,3,0,3,0
matthew_lenhart_001_1_1.pst.152.xls,OP.Power Desk Daily Price:B7,111,61,0,61,0
benjamin_rogers_000_1_1.pst.204.xls,Wilton:X135,139,34,1,34,1
kevin_presto_000_1_1.pst.473.xls,Raw Data:I6702,393,3,0,1,0
benjamin_rogers_000_1_1.pst.140.xls,Curve Paste:BU217,1126,0,0,0,0
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,2120,4385,78,4385,81
andy_zipper_000_1_1.pst.166.xls,Deal Detail:K23,75,3,0,1,0
vkaminski_000_1_1_1.pst.216.xls,sp500:D8,173,871,10,871,10
chris_germany_000_1_2.pst.1075.xls,Sheet2:K99,584,127,1,126,1
chris_germany_000_1_2.pst.1032.xls,11-99:AI11,94,6,0,6,0
vkaminski_000_1_1_1.pst.24.xls,Analysis:L8,150,249,1,9,1
daren_farmer_000_1_1.pst.313.xls,thursday:N13,114,3,0,3,0
lindy_donoho_000_1_1_1.pst.10.xls,WOT by Month thru 2010:DU7,188,2,0,2,0
craig_dean_000_1_1.pst.28.xls,May3:C49,75,13,0,3,0
larry_may_000_1_1.pst.309.xls,DATA:B3,171,60,0,1,0
andy_zipper_000_1_1.pst.27.xls,Deal Detail:K375,127,3,1,1,1
vkaminski_002_1_1_1.pst.10.xls,5a. 7.1:D4,705,14018,165,14017,177
drew_fossum_000_1_1.pst.224.xls,Jul:A9,63,199,1,199,1
chris_germany_000_1_2.pst.162.xls,Special Pricing:A327,140,8,0,8,0
vkaminski_000_1_1_1.pst.171.xls,TIN:B3505,476,7,0,5,0
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C38,136,37,1,21,1
andy_zipper_000_1_1.pst.138.xls,DD-EGL:P29,1047,3,0,3,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,196,306,1,306,1
matthew_lenhart_000_1_1.pst.20.xls,Curves:A1,1520,899,33,899,34
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,166,372,2,371,2
andy_zipper_000_1_1.pst.83.xls,DD-EGL:P29,591,3,0,3,0
tracy_geaccone_000_1_1.pst.428.xls,EREC-EREC4:E92,112,71,1,71,1
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:AJ62,162,1,0,1,0
benjamin_rogers_000_1_1.pst.104.xls,ZONE A OFFPEAK:C7,154,93,1,93,1
andy_zipper_000_1_1.pst.79.xls,DD-EGL:P29,76,3,0,3,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C38,175,37,0,21,0
phillip_allen_000_1_1.pst.302.xls,Sheet2:G3,452,27,0,1,0
jane_tholt_000_1_1.pst.186.xls,July 17 Supply Price:A3,90,36,0,1,0
don_baughman_000_1_1.pst.145.xls,Sheet1:C38,136,37,1,21,1
don_baughman_000_1_1.pst.102.xls,Sheet1:C38,136,37,1,21,1
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,221,2232,18,2232,20
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AB14,308,0,0,0,0
don_baughman_000_1_1.pst.188.xls,Sheet1:C38,166,37,0,21,0
andrew_lewis_000_1_1.pst.12.xls,Swap:A7,75,900,7,900,7
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,182,2016,12,2016,13
benjamin_rogers_000_1_1.pst.154.xls,Debt:B54,86,366,4,364,4
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,131,0,0,0,0
keith_holst_000_1_1.pst.144.xls,FizIndexStart:C45,348,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,157,20,0,20,0
louise_kitchen_001_1_1_1.pst.364.xls,Mkt Risk:J17,66,44,1,43,1
benjamin_rogers_001_1_1.pst.27.xls,Wilton:Y135,114,28,0,28,0
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,2194,16611,285,16610,297
john_griffith_000_1_1.pst.1000.xls,Spread Option:AO10,181,17,0,16,0
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:J59,437,2,0,1,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103816 - Detail Expenses:M48,137,7,0,7,0
kim_ward_000_1_2.pst.428.xls,July 17 Supply Price:A3,91,36,0,1,0
tracy_geaccone_000_1_1.pst.306.xls,Annual Fuel Calc Alt:L30,422,67,1,67,1
john_hodge_000_1_1.pst.198.xls,load Info:L910,420,8,0,4,0
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J11,140,251,3,251,3
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :I7,750,4381,39,4381,44
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E70,127,70,1,70,1
joe_parks_000_1_1.pst.315.xls,Monthly Value:D14,848,25,0,25,0
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:X531,281,1,0,1,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C38,135,37,1,21,1
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,1129,8649,120,8640,128
vladi_pimenov_000_1_1.pst.73.xls,Price Sheet:B3,121,69,1,16,1
andy_zipper_000_1_1.pst.62.xls,DD-EGL:P29,86,3,0,3,0
andy_zipper_000_1_1.pst.146.xls,DD-EGL:P29,1086,3,0,3,0
benjamin_rogers_000_1_1.pst.169.xls,ENA_Debt:B54,585,366,4,364,4
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,120,61,1,61,1
david_delainey_000_1_2.pst.134.xls,balance sheet:I3,150,123,0,123,1
larry_may_000_1_1.pst.114.xls,curves:G2,158,53,1,1,1
vkaminski_000_1_1_1.pst.317.xls,volatility:H704,310,34,0,3,0
dutch_quigley_000_1_1.pst.210.xls,Opt:B10,109,294,1,1,2
don_baughman_000_1_1.pst.202.xls,8-1:C38,406,37,0,21,0
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,83,0,0,0,0
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:I39,89,11,0,9,0
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:D108,304,461,4,461,5
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:D108,300,461,4,461,5
vkaminski_003_1_1_1.pst.73.xls,CurveCreator:A4,1553,157,2,1,2
joe_stepenovitch_000_1_1.pst.15.xls,DATA:S537,46,2,0,2,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,1849,8313,93,8303,100
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3505,479,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Oct :Q16,152,127,1,127,2
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:F98,146,36,0,36,0
fletcher_sturm_000_1_1.pst.44.xls,Mar01:E2,340,30,1,1,1
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:D30,321,6,0,2,0
andy_zipper_000_1_1.pst.28.xls,DD-EGL:P29,1068,3,0,3,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K55,539,63,1,32,1
don_baughman_000_1_1.pst.193.xls,Sheet1:C38,134,37,1,21,1
chris_germany_000_1_2.pst.163.xls,Special Pricing:A327,140,8,0,8,0
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,1870,8313,91,8303,98
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:D108,295,461,4,461,4
craig_dean_000_1_1.pst.35.xls,2CSC3ZONES 01SUM1 BASE CASE:H4780,466,2,0,1,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J11,134,251,2,251,2
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:H3819,1029,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,479,0,0,0,0
john_arnold_000_1_2.pst.326.xls,model1:P19,361,815,6,815,7
harry_arora_000_1_1.pst.130.xls,WorkingData:Q5,3524,4610,980,4610,984
don_baughman_000_1_1.pst.150.xls,Sheet1:C38,137,37,0,21,0
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:A1,811,824,6,824,7
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,110,61,0,61,0
kim_ward_000_1_2.pst.383.xls,July 17 Supply Price:A3,91,36,0,1,0
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:C1,2087,31,0,1,0
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:DU7,187,2,0,2,0
andy_zipper_000_1_1.pst.78.xls,DD-EGL:P29,107,3,0,3,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:K23,86,3,0,1,0
don_baughman_000_1_1.pst.144.xls,Sheet1:C38,136,37,1,21,1
don_baughman_000_1_1.pst.101.xls,Sheet1:C38,136,37,0,21,0
larry_campbell_000_1_1.pst.502.xls,Sheet1:C38,115,37,0,21,0
don_baughman_000_1_1.pst.187.xls,Sheet1:C38,137,37,0,21,0
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,2049,29029,323,29029,350
andy_zipper_000_1_1.pst.84.xls,DD-EGL:P29,1110,3,0,3,0
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AB14,602,0,0,0,0
paul_y'barbo_000_1_1.pst.127.xls,Duke 500621:H12,94,235,2,233,2
vkaminski_001_1_2_1.pst.159.xls,Escalation:L13,245,275,2,1,2
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,2087,4385,77,4385,80
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,109,61,0,61,0
john_arnold_000_1_2.pst.354.xls,Position:M4,141,8,0,7,0
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,192,124,0,124,0
vkaminski_000_1_1_1.pst.23.xls,Aux:H5,298,22,0,1,0
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F2,3400,20846,190,20844,207
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:A4,97,1087,7,1085,8
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):B3,202,5,0,5,0
joe_parks_000_1_1.pst.296.xls,Data:J2,128,337,1,1,1
andy_zipper_000_1_1.pst.81.xls,DD-EGL:P29,76,3,0,3,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E70,125,70,1,70,1
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A113,241,178,2,45,2
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,237,527,4,527,4
cooper_richey_000_1_1.pst.30.xls,DATA:F38,79,3,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-EGL:P29,83,3,0,3,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,464,201,1,1,1
mike_grigsby_000_1_1_1.pst.108.xls,Curves:A1,1666,899,33,899,34
benjamin_rogers_001_1_1.pst.34.xls,Wilton:Y135,114,28,1,28,1
larry_may_000_1_1.pst.311.xls,WEST GAMMA:B3,835,150,2,1,2
robin_rodrigue_000_1_1.pst.133.xls,Alberta Curve:D9,190,61,0,60,0
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,120,61,0,61,0
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B47,141,3561,33,3560,36
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:D30,300,6,0,2,0
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3505,489,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:G47,97,116,1,111,1
don_baughman_000_1_1.pst.147.xls,Sheet1:C38,136,37,1,21,1
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,227,28,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-EGL:P10,84,4,0,4,0
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,136,1343,14,1322,14
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,2063,4385,77,4385,80
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:DU7,185,2,0,2,0
darron_c_giron_002_1_1_1.pst.149.xls,Carley-Custodial:F6,317,870,7,869,7
benjamin_rogers_000_1_1.pst.57.xls,Gas Curves:BV2,562,0,0,0,0
andy_zipper_000_1_1.pst.88.xls,DD-EGL:P29,1066,3,0,3,0
vkaminski_001_1_2_1.pst.36.xls,RMPM-Whole:I12,677,2711,30,2710,33
cooper_richey_000_1_1.pst.29.xls,Results:K40,123,3,0,1,0
don_baughman_000_1_1.pst.178.xls,Sheet1:C38,136,37,0,21,1
kevin_presto_000_1_1.pst.17.xls,CALC:S152,121,29,1,29,1
keith_holst_000_1_1.pst.68.xls,Data WEI:AB2706,1143,3,1,2,1
tracy_geaccone_000_1_1.pst.151.xls,Trackers:D184,217,248,2,248,2
