fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
andy_zipper_000_1_1.pst.53.xls,DD-EPM:U429,71,4,0,2,0
andy_zipper_000_1_1.pst.68.xls,DD-ENA:F500,69,8,0,8,0
andy_zipper_000_1_1.pst.168.xls,Deal Detail:B9,78,674,5,1,5
don_baughman_000_1_1.pst.175.xls,Sheet1:C20,115,37,1,21,1
john_zufferli_000_1_1.pst.54.xls,DATA:F1556,68,3,0,1,0
chris_germany_000_1_2.pst.164.xls,gatherco:J3,118,1132,7,1132,8
andy_zipper_000_1_1.pst.85.xls,TRANSACTIONSUMMARYREPORT -1:N4780,864,9,1,4,1
kevin_hyatt_000_1_1.pst.120.xls,PNM 500617:H12,77,238,1,235,1
jim_schwieger_000_1_1.pst.105.xls,Sheet1:BR179,93,121,2,105,2
vkaminski_002_1_1_1.pst.12.xls,5d. 7.6:D4,1936,17021,160,17020,174
darron_c_giron_000_1_1_1.pst.137.xls,PRD Location_Def:K3439,819,2,0,2,1
dutch_quigley_000_1_1.pst.212.xls,Swap:AG9,126,0,0,0,0
kevin_ruscitti_000_1_1.pst.157.xls,03-22-00AM:BT499,232,0,0,0,0
andy_zipper_000_1_1.pst.144.xls,TRANSACTIONSUMMARYREPORT -1:N4780,893,9,0,4,0
robin_rodrigue_000_1_1.pst.12.xls,Detail:J4400,163,1,0,1,0
andy_zipper_000_1_1.pst.21.xls,TRANSACTIONSUMMARYREPORT -1:N4780,919,9,0,4,0
lindy_donoho_000_1_1_1.pst.123.xls,SJ by Month:H28,85,108,1,108,1
tracy_geaccone_000_1_1.pst.146.xls,Trackers:D61,227,1098,12,1087,12
don_baughman_000_1_1.pst.189.xls,Sheet1:C20,175,37,1,21,1
fletcher_sturm_000_1_1.pst.99.xls,Cash:D1,303,1049,5,1049,6
don_baughman_000_1_1.pst.200.xls,8-1:C20,225,37,1,21,1
juan_hernandez_000_1_1.pst.10.xls,Sheet1:C20,114,37,0,21,0
robin_rodrigue_000_1_1.pst.159.xls,Detail:J4400,169,1,1,1,1
vkaminski_002_1_1_1.pst.276.xls,Gas Curves:BV2,294,0,0,0,0
daren_farmer_000_1_1.pst.104.xls,Jan 01 trial:AW14,253,13,1,13,1
vkaminski_000_1_1_1.pst.310.xls,Sheet1:A64,432,10866,116,10866,126
dutch_quigley_000_1_1.pst.202.xls,Position:Z2,341,2555,25,2532,27
vkaminski_000_1_1_1.pst.309.xls,Sheet1:A64,430,10866,116,10866,127
elizabeth_sager_000_1_1.pst.122.xls,Top Exposure (2):F500,642,5,0,3,0
juan_hernandez_000_1_1.pst.169.xls,Regional_Spreads:B759,544,19,0,19,1
don_baughman_000_1_1.pst.190.xls,Sheet1:C20,114,37,0,21,1
jonathan_mckay_000_1_1.pst.14.xls,TETCO_TRANSCO:Y86,269,270,2,270,2
daren_farmer_000_1_1.pst.1499.xls,Jan 01 trial:AW14,181,13,0,13,0
stacey_white_000_1_1.pst.230.xls,OP.Power Desk Daily Price:B7,95,61,1,61,1
vkaminski_001_1_2_1.pst.125.xls,Metro:G2,102,716,12,716,13
lindy_donoho_000_1_1_1.pst.13.xls,WOT by Month thru 2010:H32,158,225,3,216,3
michelle_lokay_000_1_2_1.pst.24.xls,PNM 500617:H12,48,236,1,232,1
tori_kuykendall_000_1_1_1.pst.48.xls,Sheet1:C1,95,3948,30,3948,33
dutch_quigley_000_1_1.pst.51.xls,Sheet1:A1536,102,4808,1576,3231,1579
don_baughman_000_1_1.pst.152.xls,Sheet1:C20,114,37,0,21,0
mike_grigsby_000_1_1_1.pst.255.xls,Months:F4,163,306,1,306,1
benjamin_rogers_001_1_1.pst.153.xls,Template:E445,933,4545,48,4541,52
andy_zipper_000_1_1.pst.92.xls,TRANSACTIONSUMMARYREPORT -1:N4780,894,9,0,4,0
andy_zipper_000_1_1.pst.170.xls,Deal Detail:A9,125,825,6,1,6
jonathan_mckay_000_1_1.pst.24.xls,TETCO_TRANSCO:F38,270,729,5,729,5
louise_kitchen_000_1_1_1_1.pst.259.xls,Cost Cancel Details:C18,247,667,7,667,8
jonathan_mckay_000_1_1.pst.30.xls,TETCO_TRANSCO:F38,270,729,5,729,6
benjamin_rogers_001_1_1.pst.2.xls,Wheatland:Z66,98,46,0,45,0
vkaminski_000_1_1_1.pst.304.xls,Expiration Dates:F9,247,1077,6,1077,7
chris_germany_000_1_1_1.pst.125.xls,Total Reqs:J65,114,259,3,259,3
benjamin_rogers_000_1_1.pst.190.xls,CCFMODEL:H10,629,2973,39,2970,41
tracy_geaccone_000_1_1.pst.308.xls,WESTCompare0201:AP7,407,0,0,0,0
benjamin_rogers_000_1_1.pst.142.xls,Depreciation:Z46,77,543,5,543,5
don_baughman_000_1_1.pst.184.xls,Sheet1:C20,114,37,1,21,1
eric_saibi_000_1_1.pst.218.xls,Graph:D4,100,49,1,2,1
andy_zipper_000_1_1.pst.76.xls,DD-ENA:F500,75,8,0,8,0
phillip_m_love_000_1_1.pst.672.xls,m1:A5,621,523,3,523,3
louise_kitchen_000_1_1_1_1.pst.0.xls,Cost Cancel Details:C58,260,667,6,667,6
andy_zipper_000_1_1.pst.122.xls,TRANSACTIONSUMMARYREPORT -1:N4780,911,9,0,4,0
don_baughman_000_1_1.pst.142.xls,Sheet1:C20,148,37,1,21,1
darrell_schoolcraft_000_1_1_1.pst.219.xls,USGT 500616:G12,77,349,3,349,3
jim_schwieger_000_1_1.pst.104.xls,Sheet1:AR17,173,0,0,0,0
john_griffith_000_1_1.pst.546.xls,Power:AF154,111,2,0,1,0
benjamin_rogers_000_1_1.pst.157.xls,Depreciation:Z46,74,543,5,543,5
vkaminski_000_1_1_1.pst.286.xls,Expiration Dates:F9,268,1077,5,1077,6
robin_rodrigue_000_1_1.pst.137.xls,Sheet10:R936,725,3,1,2,1
chris_germany_000_1_1_1.pst.109.xls,Total Reqs:J69,113,251,3,251,3
louise_kitchen_000_1_1_1_1.pst.249.xls,Cost Cancel Details:C58,264,667,5,667,5
matthew_lenhart_001_1_1.pst.154.xls,OP.Power Desk Daily Price:B7,94,61,0,61,0
scott_neal_000_1_1.pst.533.xls,Sheet1:I1889,90,8,0,8,0
stacey_white_000_1_1.pst.3.xls,BRA Power:A6,1829,4385,79,4385,82
kevin_ruscitti_000_1_1.pst.103.xls,03-27-00AM:CN222,235,1,0,1,0
andy_zipper_000_1_1.pst.69.xls,DD-ENA:F500,71,8,0,8,0
joe_parks_000_1_1.pst.213.xls,Jan 01 trial:AW14,483,13,1,13,1
andy_zipper_000_1_1.pst.115.xls,TRANSACTIONSUMMARYREPORT -1:N4780,905,9,0,4,0
don_baughman_000_1_1.pst.174.xls,Sheet4:H2,1413,20,0,1,0
lynn_blair_000_1_1.pst.12.xls,USGT 500616:G12,82,349,2,349,3
phillip_m_love_000_1_1.pst.476.xls,LongTerm73:D22,1617,5959,69,5958,72
mike_grigsby_000_1_1_1.pst.106.xls,Power Curve:J5,1355,31738,504,31738,532
louise_kitchen_000_1_1_1_1.pst.244.xls,Cost Cancel Details:C58,284,667,7,667,8
don_baughman_000_1_1.pst.191.xls,Sheet1:C20,112,37,1,21,1
juan_hernandez_000_1_1.pst.164.xls,Sheet1:C20,113,37,0,21,0
richard_shapiro_001_1_2.pst.124.xls,SUMMARY:D2,76,3,0,3,0
andy_zipper_000_1_1.pst.169.xls,Deal Detail:A9,74,693,5,1,5
darrell_schoolcraft_000_1_1_1.pst.364.xls,MissAla :J36,124,43,0,41,0
eric_saibi_000_1_1.pst.464.xls,ERCOT MCP BY INTERVAL:L14,221,14,1,7,1
errol_mclaughlin_jr_000_1_1.pst.24.xls,MAY-2001:J3,141,372,2,371,3
andy_zipper_000_1_1.pst.71.xls,DD-ENA:F500,71,8,0,8,0
louise_kitchen_000_1_1_1_1.pst.212.xls,West Power Origination:M21,82,54,1,54,1
dan_hyvl_000_1_1.pst.112.xls,Seller's's PP Calc:A12,90,481,3,481,4
andy_zipper_000_1_1.pst.54.xls,DD-ENA:F500,70,6,0,6,0
jonathan_mckay_000_1_1.pst.29.xls,TETCO_TRANSCO:F38,269,729,5,729,5
bill_williams_iii_000_1_1.pst.81.xls,BES Interval Data:C2327,140,3,0,1,0
daren_farmer_000_1_1.pst.1145.xls,Mar:I16,110,142,1,142,1
benjamin_rogers_000_1_1.pst.12.xls,Raw Data:A27129,251,3,0,1,0
matthew_lenhart_000_1_1.pst.23.xls,Power Curve:J5,1349,34481,694,34481,722
phillip_m_love_000_1_1.pst.677.xls,Curves:D15,118,139,1,139,1
vkaminski_000_1_1_1.pst.174.xls,ZINC:B3288,400,7,0,5,0
john_lavorato_001_1_1_1.pst.86.xls,Months:F4,166,306,1,306,1
tracy_geaccone_000_1_1.pst.307.xls,WESTCompare0201:AP7,413,0,0,0,0
jeff_dasovich_000_1_1_1.pst.91.xls,Sept 22:K80,83,9,0,8,0
benjamin_rogers_001_1_1.pst.5.xls,Wheatland:Z66,97,46,1,45,1
gstorey_000_1_1.pst.116.xls,Empress vs Chippewa:H3,2540,2639,27,2626,28
scott_neal_000_1_1.pst.156.xls,LongTerm1:D20,206,6526,87,6523,91
don_baughman_000_1_1.pst.137.xls,Sheet1:C20,114,37,0,21,0
stacey_white_000_1_1.pst.228.xls,ARG FIRM Port Calc Extract:N47,429,366,3,11,3
tracy_geaccone_000_1_1.pst.269.xls,Trackers:D45,162,875,8,865,9
jane_tholt_000_1_1.pst.123.xls,Summary:B185,93,2333,69,2333,71
jeffrey_a_shankman_000_1_2.pst.12.xls,APIS:C1263,97,52,0,1,0
john_griffith_000_1_1.pst.196.xls,NP1265.2:F3,766,8312,81,8302,87
daren_farmer_000_1_1.pst.1427.xls,Jan 01 trial:AW14,154,13,0,13,0
louise_kitchen_000_1_1_1_1.pst.245.xls,Cost Cancel Details:C58,264,667,7,667,7
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:E5,618,162,1,162,1
paul_y'barbo_000_1_1.pst.61.xls,76%:D2,149,2017,13,2017,14
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,94,61,1,61,1
chris_germany_000_1_2.pst.1047.xls,Sheet2:K602,442,127,1,126,1
errol_mclaughlin_jr_000_1_1.pst.134.xls,LVPP MTM:B9,77,60,1,60,1
benjamin_rogers_001_1_1.pst.246.xls,Stratus Report:A15,143,1113,8,1113,9
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:D58,140,292,4,292,4
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:CU4,599,17832,236,17831,257
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,93,37,0,15,0
david_delainey_000_1_2.pst.135.xls,balance sheet:I4,145,225,2,225,2
andy_zipper_000_1_1.pst.20.xls,Deal Detail:A9,100,772,6,1,6
tracy_geaccone_000_1_1.pst.262.xls,Trackers:D61,184,1098,12,1087,13
stacey_white_000_1_1.pst.287.xls,BRA Power:A6,1711,4385,79,4385,82
andy_zipper_000_1_1.pst.63.xls,DD-ENA:F500,91,8,0,8,0
matthew_lenhart_001_1_1.pst.152.xls,OP.Power Desk Daily Price:B7,96,61,0,61,0
benjamin_rogers_000_1_1.pst.204.xls,Wheatland:Z66,97,46,1,45,1
kevin_presto_000_1_1.pst.473.xls,Q3 2001:C250,330,245,1,1,1
benjamin_rogers_000_1_1.pst.140.xls,Template:E445,956,4545,43,4541,46
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,1737,4385,78,4385,81
andy_zipper_000_1_1.pst.166.xls,Deal Detail:B9,62,597,3,1,4
vkaminski_000_1_1_1.pst.216.xls,w5000:B361,149,895,10,895,11
chris_germany_000_1_2.pst.1075.xls,Sheet2:K231,470,127,1,126,1
chris_germany_000_1_2.pst.1032.xls,11-99:U11,79,31,1,2,1
vkaminski_000_1_1_1.pst.24.xls,Analysis:T5,126,249,2,9,2
daren_farmer_000_1_1.pst.313.xls,thursday:N556,119,3,0,3,0
lindy_donoho_000_1_1_1.pst.10.xls,WOT by Month thru 2010:H32,157,225,3,216,3
craig_dean_000_1_1.pst.28.xls,May3:C2,64,48,0,2,0
larry_may_000_1_1.pst.309.xls,DATA:B3,142,60,0,1,0
andy_zipper_000_1_1.pst.27.xls,Deal Detail:A9,105,952,7,1,8
vkaminski_002_1_1_1.pst.10.xls,5a. 7.1:D4,570,14018,134,14017,151
drew_fossum_000_1_1.pst.224.xls,Jul:A9,53,199,1,199,1
chris_germany_000_1_2.pst.162.xls,gatherco:J3,119,1132,8,1132,9
vkaminski_000_1_1_1.pst.171.xls,TIN:B3288,395,7,0,5,0
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C20,115,37,0,21,0
andy_zipper_000_1_1.pst.138.xls,TRANSACTIONSUMMARYREPORT -1:N4780,885,9,1,4,1
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,164,306,2,306,2
matthew_lenhart_000_1_1.pst.20.xls,Power Curve:J5,1228,31846,500,31846,528
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,145,372,2,371,3
andy_zipper_000_1_1.pst.83.xls,TRANSACTIONSUMMARYREPORT -1:Q4713,456,9,1,4,1
tracy_geaccone_000_1_1.pst.428.xls,Americas-ESGVC4:E84,98,108,1,108,1
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:A25,128,88,0,1,0
benjamin_rogers_000_1_1.pst.104.xls,ZONE G OFFPEAK:C7,130,96,0,96,0
andy_zipper_000_1_1.pst.79.xls,DD-ENA:F500,64,8,0,8,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C20,137,37,1,21,1
phillip_allen_000_1_1.pst.302.xls,Raw Data:CB5,354,0,0,0,0
jane_tholt_000_1_1.pst.186.xls,Sales:C9,74,1986,16,508,17
don_baughman_000_1_1.pst.145.xls,Sheet1:C20,114,37,0,21,0
don_baughman_000_1_1.pst.102.xls,Sheet1:C20,113,37,1,21,1
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,186,2232,19,2232,20
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AW14,258,13,0,13,0
don_baughman_000_1_1.pst.188.xls,Sheet1:C20,115,37,0,21,0
andrew_lewis_000_1_1.pst.12.xls,Swap:Z3,79,909,6,909,6
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,150,2016,12,2016,13
benjamin_rogers_000_1_1.pst.154.xls,Depreciation:Z46,76,543,4,543,5
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,103,0,0,0,0
keith_holst_000_1_1.pst.144.xls,FizIndexStart:S63,275,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,126,20,0,20,0
louise_kitchen_001_1_1_1.pst.364.xls,West Power Origination:M21,59,54,0,54,0
benjamin_rogers_001_1_1.pst.27.xls,Wheatland:Z66,99,46,0,45,0
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,1779,16611,255,16610,268
john_griffith_000_1_1.pst.1000.xls,Spread Option:A11,147,95,1,80,1
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:V84,411,2,0,2,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103833 - Headcount:B31,118,208,1,208,1
kim_ward_000_1_2.pst.428.xls,Sales:C9,82,1986,15,508,16
tracy_geaccone_000_1_1.pst.306.xls,WESTCompare0201:AP7,360,0,0,0,0
john_hodge_000_1_1.pst.198.xls,load Info:L1070,305,8,0,4,0
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J69,112,251,3,251,3
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :H7,603,4381,37,4381,40
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E33,111,86,1,86,1
joe_parks_000_1_1.pst.315.xls,Leg2:F3,734,2536,23,2526,25
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:BT499,228,0,0,0,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C20,114,37,0,21,0
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,982,8649,100,8640,106
vladi_pimenov_000_1_1.pst.73.xls,Sheet1:C1,95,3948,29,3948,33
andy_zipper_000_1_1.pst.62.xls,DD-ENA:F500,72,8,1,8,1
andy_zipper_000_1_1.pst.146.xls,TRANSACTIONSUMMARYREPORT -1:N4780,932,9,0,4,0
benjamin_rogers_000_1_1.pst.169.xls,Maine Thermal:D100,515,695,7,695,8
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,101,61,1,61,1
david_delainey_000_1_2.pst.134.xls,balance sheet:I4,122,123,1,123,1
larry_may_000_1_1.pst.114.xls,SWAPS PAGE:P2,134,173,2,173,2
vkaminski_000_1_1_1.pst.317.xls,volatility:G595,226,67,0,67,0
dutch_quigley_000_1_1.pst.210.xls,Swap:D11,175,364,4,353,4
don_baughman_000_1_1.pst.202.xls,8-1:C20,353,37,0,21,0
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,81,0,0,0,0
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:Z24,95,477,4,476,4
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:C58,251,667,5,667,5
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:C58,249,667,7,667,7
vkaminski_003_1_1_1.pst.73.xls,SpotCurves:F4,1232,4347,29,4342,32
joe_stepenovitch_000_1_1.pst.15.xls,DATA:F1380,39,3,0,1,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,1775,8313,94,8303,100
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3288,383,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Mar:I16,112,142,1,142,1
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:C8,119,4080,43,4080,47
fletcher_sturm_000_1_1.pst.44.xls,Mar01:C62,281,159,2,157,2
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:F9,244,1077,6,1077,7
andy_zipper_000_1_1.pst.28.xls,TRANSACTIONSUMMARYREPORT -1:N4780,938,9,0,4,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K231,448,127,2,126,2
don_baughman_000_1_1.pst.193.xls,Sheet1:C20,115,37,0,21,0
chris_germany_000_1_2.pst.163.xls,gatherco:J3,121,1132,7,1132,8
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,1470,8313,92,8303,98
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:C58,245,667,6,667,6
craig_dean_000_1_1.pst.35.xls,SelfServeLoads:D24,373,15,0,15,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J65,113,251,2,251,2
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:K3439,875,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,377,0,0,0,0
john_arnold_000_1_2.pst.326.xls,model3:C20,289,2925,28,2925,31
harry_arora_000_1_1.pst.130.xls,WorkingData:E3,2760,4613,1066,4613,1069
don_baughman_000_1_1.pst.150.xls,Sheet1:C20,122,37,0,21,0
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:J5,671,18030,249,18030,270
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,100,61,0,61,0
kim_ward_000_1_2.pst.383.xls,Sales:C9,76,1986,16,508,17
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:W25,1727,115,1,115,1
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:H32,156,225,3,216,3
andy_zipper_000_1_1.pst.78.xls,DD-ENA:F500,63,8,0,8,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:B9,67,639,4,1,4
don_baughman_000_1_1.pst.144.xls,Sheet1:C20,114,37,0,21,0
don_baughman_000_1_1.pst.101.xls,Sheet1:C20,113,37,0,21,0
larry_campbell_000_1_1.pst.502.xls,Sheet1:C20,96,37,1,21,1
don_baughman_000_1_1.pst.187.xls,Sheet1:C20,113,37,1,21,1
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,1607,29029,336,29029,367
andy_zipper_000_1_1.pst.84.xls,TRANSACTIONSUMMARYREPORT -1:N4780,892,9,1,4,1
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AW14,549,13,0,13,0
paul_y'barbo_000_1_1.pst.127.xls,USGT 500616:G12,83,349,2,349,3
vkaminski_001_1_2_1.pst.159.xls,Escalation:A20,204,1883,17,1883,19
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,1661,4385,93,4385,96
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,93,61,0,61,0
john_arnold_000_1_2.pst.354.xls,WinsTrades:E12,116,179,1,179,1
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,157,124,0,124,0
vkaminski_000_1_1_1.pst.23.xls,CashFlow:B3,291,504,3,504,3
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F3,2747,34739,468,34735,498
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:J3,80,2162,17,2162,19
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):C5,166,5,0,5,0
joe_parks_000_1_1.pst.296.xls,Data:J2,108,337,1,1,1
andy_zipper_000_1_1.pst.81.xls,DD-ENA:F500,62,8,0,8,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E33,110,86,1,86,1
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A186,201,178,2,177,2
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,190,527,4,527,4
cooper_richey_000_1_1.pst.30.xls,DATA:F1556,68,3,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-ENA:F500,72,8,0,8,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,402,201,1,1,1
mike_grigsby_000_1_1_1.pst.108.xls,Power Curve:J5,1334,34481,692,34481,723
benjamin_rogers_001_1_1.pst.34.xls,Wheatland:Z66,97,46,1,45,1
larry_may_000_1_1.pst.311.xls,WEST GAMMA:CY2,687,0,0,0,0
robin_rodrigue_000_1_1.pst.133.xls,swap_model:B9,160,1686,17,1682,18
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,103,61,0,61,0
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B12,120,4266,39,4266,43
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:F9,242,1077,7,1077,7
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3288,392,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:CI10,82,218,1,89,2
don_baughman_000_1_1.pst.147.xls,Sheet1:C20,113,37,0,21,0
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,163,28,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-ENA:F500,69,8,0,8,0
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,103,1343,13,1322,14
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,1701,4385,76,4385,79
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:H32,154,225,3,216,3
darron_c_giron_002_1_1_1.pst.149.xls,Christopher-Custodial:E6,216,1134,10,1134,11
benjamin_rogers_000_1_1.pst.57.xls,Gas Curves:BV2,448,0,0,0,0
andy_zipper_000_1_1.pst.88.xls,TRANSACTIONSUMMARYREPORT -1:N4780,899,9,1,4,1
vkaminski_001_1_2_1.pst.36.xls,RMPM-Whole:I12,580,2711,30,2710,32
