fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
stacey_white_000_1_1.pst.254.xls,AlphaSort:F4400,1907,3,10,1,10
darron_c_giron_002_1_1_1.pst.177.xls,Darron:J4,669,205,8,205,9
stacey_white_000_1_1.pst.262.xls,BRA Power:A6,3006,28,0,27,1
mike_grigsby_000_1_1_1.pst.248.xls,Months:F4,127,4,0,4,0
kevin_ruscitti_000_1_1.pst.156.xls,03-21-00AM:X531,1293,1,0,1,0
daren_farmer_001_1_1.pst.895.xls,Mar 99:N16,195,15,1,15,1
mike_grigsby_000_1_1_1.pst.256.xls,Months:F4,134,4,0,4,0
robin_rodrigue_000_1_1.pst.11.xls,Detail:E3372,156,1,0,1,0
david_delainey_000_1_2.pst.137.xls,IDC:H11,416,5,0,3,0
dutch_quigley_000_1_1.pst.211.xls,Opt:B10,426,1,0,1,0
benjamin_rogers_000_1_1.pst.45.xls,PJM:N12,3094,15,0,13,0
vkaminski_000_1_1_1.pst.229.xls,SHIPS:B26,300,3,0,2,0
phillip_allen_000_1_1.pst.212.xls,NYMEX:A13,833,1,0,1,0
vkaminski_000_1_1_1.pst.141.xls,053100:C51,984,29,1,29,1
don_baughman_000_1_1.pst.119.xls,Sheet1:C38,289,37,1,21,1
vkaminski_000_1_1_1.pst.172.xls,COPPER:B3505,462,7,0,5,0
gerald_nemec_000_1_1.pst.126.xls,Jul:A11,150,6,0,6,0
louise_kitchen_000_1_1_1_1.pst.258.xls,Cost Cancel Details:D92,1299,215,4,215,5
benjamin_rogers_001_1_1.pst.136.xls,ENA Debt:B11,529,126,2,108,2
kevin_ruscitti_000_1_1.pst.125.xls,Phys Test:E15,595,6479,61,6478,75
jonathan_mckay_000_1_1.pst.23.xls,TETCO_TRANSCO:F38,786,297,3,297,3
don_baughman_000_1_1.pst.135.xls,Sheet1:C38,377,37,0,21,0
harry_arora_000_1_1.pst.123.xls,vol data:N470,137,3,0,2,0
benjamin_rogers_000_1_1.pst.173.xls,Peak Revenue:A10,842,1,0,1,1
benjamin_rogers_000_1_1.pst.37.xls,Daily Curve:S3,417,2,0,1,0
don_baughman_000_1_1.pst.167.xls,Sheet1:C38,352,37,1,21,1
don_baughman_000_1_1.pst.183.xls,Sheet1:C38,353,37,1,21,1
stacey_white_000_1_1.pst.269.xls,BRA Power:A6,3058,28,0,27,0
tracy_geaccone_000_1_1.pst.147.xls,Trackers:D344,586,209,3,209,3
kevin_ruscitti_000_1_1.pst.101.xls,Mar Actuals:X531,1135,1,0,1,0
benjamin_rogers_001_1_1.pst.152.xls,Debt:B54,246,159,3,154,3
kevin_presto_000_1_1.pst.261.xls,Results:K40,82,2,0,1,0
kim_ward_000_1_2.pst.406.xls,July 17 Supply Price:A3,148,1,0,1,0
andy_zipper_000_1_1.pst.77.xls,DD-EGL:P29,162,3,0,3,0
jim_schwieger_000_1_1.pst.113.xls,Sheet1:DQ1659,2377,3,0,3,0
darron_c_giron_002_1_1_1.pst.154.xls,Darron:E4,311,11,0,11,0
vkaminski_000_1_1_1.pst.276.xls,payout model:D74,141,9,1,4,1
don_baughman_000_1_1.pst.151.xls,Sheet1:C38,359,37,1,21,1
john_lavorato_000_1_1_1.pst.57.xls,POS Lambie:AX2,5530,0,0,0,0
john_griffith_000_1_1.pst.197.xls,Curves:G78,1101,17,0,17,0
don_baughman_000_1_1.pst.143.xls,Sheet1:C38,356,37,1,21,1
stacey_white_000_1_1.pst.382.xls,NONCEC:B4,274,31,0,28,0
andy_zipper_000_1_1.pst.106.xls,DD-EGL:P29,1141,3,0,3,0
joe_parks_000_1_1.pst.133.xls,Variable Rates - Sept:B5,4003,18,0,9,0
mark_taylor_001_1_1.pst.58.xls,Sheet1:C369,599,25,0,25,0
andy_zipper_000_1_1.pst.70.xls,DD-EGL:P29,132,3,1,3,1
tracy_geaccone_000_1_1.pst.268.xls,Trackers:D184,649,221,3,221,3
jonathan_mckay_000_1_1.pst.15.xls,TETCO_TRANSCO:L31,737,111,1,110,1
don_baughman_000_1_1.pst.128.xls,Sheet1:C38,241,37,1,21,1
andy_zipper_000_1_1.pst.53.xls,DD-EPM:U324,100,4,0,2,0
andy_zipper_000_1_1.pst.68.xls,DD-EGL:P29,132,3,0,3,0
andy_zipper_000_1_1.pst.168.xls,Deal Detail:K23,131,3,0,1,0
don_baughman_000_1_1.pst.175.xls,Sheet1:C38,374,37,1,21,1
john_zufferli_000_1_1.pst.54.xls,DATA:F38,61,2,0,1,0
chris_germany_000_1_2.pst.164.xls,Special Pricing:A327,261,7,0,6,0
andy_zipper_000_1_1.pst.85.xls,DD-EGL:P29,1126,3,0,3,0
kevin_hyatt_000_1_1.pst.120.xls,Duke 500621:H12,117,32,0,30,1
jim_schwieger_000_1_1.pst.105.xls,Sheet1:B94,455,71,1,55,2
vkaminski_002_1_1_1.pst.12.xls,5e. 7.8:D4,4493,20,0,9,0
darron_c_giron_000_1_1_1.pst.137.xls,PRD Location_Def:H3819,921,2,0,2,0
dutch_quigley_000_1_1.pst.212.xls,Opt:B10,394,1,0,1,0
kevin_ruscitti_000_1_1.pst.157.xls,03-22-00AM:X531,1146,1,0,1,0
andy_zipper_000_1_1.pst.144.xls,DD-EGL:P29,1108,3,0,3,0
robin_rodrigue_000_1_1.pst.12.xls,Detail:E3372,160,1,0,1,0
andy_zipper_000_1_1.pst.21.xls,DD-EGL:P29,1851,3,0,3,0
lindy_donoho_000_1_1_1.pst.123.xls,IG-BL by Month:AG37,267,0,0,0,0
tracy_geaccone_000_1_1.pst.146.xls,Trackers:D184,825,221,3,221,3
don_baughman_000_1_1.pst.189.xls,Sheet1:C38,357,37,1,21,1
fletcher_sturm_000_1_1.pst.99.xls,Filter-new:B1,1051,16,0,10,0
don_baughman_000_1_1.pst.200.xls,8-1:C38,734,37,1,21,1
juan_hernandez_000_1_1.pst.10.xls,Sheet1:C38,351,37,1,21,1
robin_rodrigue_000_1_1.pst.159.xls,Detail:E3372,161,1,0,1,0
vkaminski_002_1_1_1.pst.276.xls,Gas Curves:BV2,589,0,0,0,0
daren_farmer_000_1_1.pst.104.xls,Jan 01 trial:AB14,1174,0,0,0,0
vkaminski_000_1_1_1.pst.310.xls,Sheet1:A64,1079,105,2,59,2
dutch_quigley_000_1_1.pst.202.xls,A:DR249,982,33,1,32,1
vkaminski_000_1_1_1.pst.309.xls,Sheet1:A64,1103,105,3,59,3
elizabeth_sager_000_1_1.pst.122.xls,Top Exposure (2):B651,1247,5,1,3,1
juan_hernandez_000_1_1.pst.169.xls,Regional_Spreads:B306,963,18,0,18,0
don_baughman_000_1_1.pst.190.xls,Sheet1:C38,352,37,0,21,0
jonathan_mckay_000_1_1.pst.14.xls,TETCO_TRANSCO:L31,742,111,1,110,1
daren_farmer_000_1_1.pst.1499.xls,Jan 01 trial:AB14,852,0,0,0,0
stacey_white_000_1_1.pst.230.xls,OP.Power Desk Daily Price:B7,264,3,0,3,0
vkaminski_001_1_2_1.pst.125.xls,Metro:G2,301,10,0,9,0
lindy_donoho_000_1_1_1.pst.13.xls,WOT by Month thru 2010:DU7,475,2,0,2,0
michelle_lokay_000_1_2_1.pst.24.xls,Duke 500621:H12,105,32,1,30,1
tori_kuykendall_000_1_1_1.pst.48.xls,Price Sheet:B3,149,9,0,5,0
dutch_quigley_000_1_1.pst.51.xls,Sheet1:A1536,104,5,0,5,0
don_baughman_000_1_1.pst.152.xls,Sheet1:C38,358,37,1,21,1
mike_grigsby_000_1_1_1.pst.255.xls,Months:F4,128,4,0,4,0
benjamin_rogers_001_1_1.pst.153.xls,Curve Paste:BU217,2610,0,0,0,0
andy_zipper_000_1_1.pst.92.xls,DD-EGL:P29,1080,3,0,3,0
andy_zipper_000_1_1.pst.170.xls,Deal Detail:K727,157,3,0,1,0
jonathan_mckay_000_1_1.pst.24.xls,TETCO_TRANSCO:F38,747,297,3,297,3
louise_kitchen_000_1_1_1_1.pst.259.xls,Cost Cancel Details:D92,1294,215,4,215,4
jonathan_mckay_000_1_1.pst.30.xls,TETCO_TRANSCO:F38,811,297,3,297,3
benjamin_rogers_001_1_1.pst.2.xls,Wilton:T114,343,35,1,35,1
vkaminski_000_1_1_1.pst.304.xls,Expiration Dates:D30,287,6,0,2,0
chris_germany_000_1_1_1.pst.125.xls,Total Reqs:J28,393,259,4,259,4
benjamin_rogers_000_1_1.pst.190.xls,CALC:FA17,1976,0,0,0,0
tracy_geaccone_000_1_1.pst.308.xls,Annual Fuel Calc Alt:I30,1478,64,0,64,0
benjamin_rogers_000_1_1.pst.142.xls,Debt:B54,263,159,2,154,3
don_baughman_000_1_1.pst.184.xls,Sheet1:C38,356,37,0,21,0
eric_saibi_000_1_1.pst.218.xls,Graph:D4,226,3,0,2,0
